	SRR2917198	SRR2917152	SRR2916699	SRR2916026	SRR2916025	SRR2915407
Caust.v2_000236	0	0	1.2761580328558	0	0	0
Caust.v2_000237	0	0	0	0	0	0
Caust.v2_000238	0	0	0	0	0	0
Caust.v2_000239	0	0	0	0	0	0
Caust.v2_000240	0.792687643163916	0	3.82847409856741	1.48289834946341	1.14971667448462	0
Caust.v2_000241	208.47685015211	165.207916177097	192.699862961226	141.616792373755	120.720250820885	133.85385292865
Caust.v2_000242	478.783336471005	524.646760832672	603.622749540795	514.565727263802	525.420520239471	608.291398309089
Caust.v2_000243	210.062225438438	233.672458016254	228.432287881189	283.975033922242	257.536535084555	300.427536573193
Caust.v2_000244	332.928810128845	331.904191959393	376.466619692462	340.325171201852	340.316135647447	282.580356182707
Caust.v2_000245	0	0	0	0.741449174731704	0	1.48726503254056
Caust.v2_000246	0	0.744179802599535	0	0	0	0
Caust.v2_000247	21.4025663654257	8.93015763119442	8.93310622999062	11.1217376209756	11.4971667448462	7.4363251627028
Caust.v2_000248	0	0	0	0	1.14971667448462	0
Caust.v2_000249	0	0	0	0	0	0
Caust.v2_000250	19.8171910790979	23.8137536831851	11.4854222957022	13.3460851451707	11.4971667448462	13.385385292865
Caust.v2_000251	0	0	0	0	0	0
Caust.v2_000252	2.37806292949175	2.97671921039814	0	0	1.14971667448462	1.48726503254056
Caust.v2_000253	337.684935987828	486.693590900096	377.742777725318	195.74258212917	206.949001407231	275.144031020004
Caust.v2_000254	298.050553829632	253.021132883842	252.679290505449	263.955906204486	257.536535084555	199.293514360435
Caust.v2_000255	921.895728999634	951.061787722206	917.557625623323	875.651475358142	859.988072514495	785.275937181416
Caust.v2_000256	552.503287285249	619.901775565413	668.706809216441	643.577883667119	586.355503987156	669.269264643252
Caust.v2_000257	1632.93654491767	1640.91646473197	2078.8614355221	2013.03450939658	2113.17924770273	2375.16225696728
Caust.v2_000258	109.39089475662	148.091780717308	135.272751482715	115.666071258146	94.2767673077388	153.188298351678
Caust.v2_000259	3091.48180833927	2787.69754053786	2988.76211294829	3405.47605954271	3819.35879263791	3866.88908460546
Caust.v2_000260	0	0	0	0	0	0
Caust.v2_000261	3.17075057265566	2.97671921039814	5.10463213142321	8.15594092204874	8.04801672139233	8.92359019524336
Caust.v2_000262	3.96343821581958	3.72089901299768	1.2761580328558	4.44869504839022	1.14971667448462	2.97453006508112
Caust.v2_000263	1242.93422448102	961.480304958599	1040.06879677748	1404.30473694185	1444.04414315268	1567.57734429775
Caust.v2_000264	1131.16526679491	1198.12948218525	1143.4375974388	1198.92331554116	1183.05845804467	1154.11766525148
