	SRR3948522	SRR3948580	SRR3948532	SRR3948545	SRR3948559	SRR3948571	SRR3948576	SRR3948549	SRR3948582	SRR3948523	SRR3948530	SRR3948535	SRR3948538	SRR3948546	SRR3948551	SRR3948569
OG0000493	2.33601265202209	0	0	1.83231074531	1.77475972759684	3.71427102269476	4.44169829730499	0	0	2.0150050940586	0	7.03140510879815	0	0	1.92116608508722	3.30368840256738
OG0000508	1558.12043889873	1749.4681057485	1571.80614503014	1620.67885422669	1399.39804521011	1779.13581987079	2275.25995279448	1813.58847987041	1722.90527454034	1813.50458465274	1762.34249248533	1430.89093964042	1677.55523890716	1604.70500559209	1610.89776234563	2421.60359908189
OG0000512	1572.91518569487	1441.06322326533	1693.46296740089	1481.42323758313	1373.66402915995	1561.85096504315	1465.76043811065	1480.01570861992	1364.83158796419	1877.98474766261	1418.30407443066	1549.54590085139	1481.32744720013	1873.60674854242	1577.27735585661	1411.77617736379
OG0000515	23.3601265202209	13.4089079340507	16.5453278424225	20.15541819841	20.4097368673636	23.2141938918422	51.0795304190074	11.3847362201533	6.91929829132667	5.0375127351465	13.670400717404	2.63677691579931	10.5809103371438	2.90181736996762	9.60583042543609	38.5430313632861
OG0000525	91.8831643128687	68.6220582507302	70.0743296855541	48.556234750715	39.9320938709288	63.1426073858109	62.1837761622698	50.0928393686743	39.7859651751283	37.2775942400841	53.5424028098322	67.6772741721822	39.4379385293541	79.3163414457815	55.7138164675293	46.2516376359434
OG0000534	1393.04221148917	1473.4023541651	1596.13750950429	1387.97538957232	1226.35897176941	1367.78030410734	1298.08632738738	1337.70650586801	1338.88421937171	1457.8561855514	1165.40166115869	1683.14259791856	1514.99398009104	1492.50140062001	1437.99281468778	1154.08848196354
OG0000537	347.287214267284	354.941680607225	377.622776638819	358.216750708105	355.839325383166	325.927282241465	371.992232399293	347.234454714674	409.968423761105	351.618388913225	355.430418652503	381.4537271523	383.798474956398	377.23625809579	383.2726339749	374.418018957637
OG0000540	563.75772002133	612.865968515142	499.279599009573	596.417147598405	504.9191425013	603.569041187898	584.083326095606	638.683701950598	695.38947827833	686.109234526953	578.713630370102	648.64712128663	696.41628037201	591.003471016738	599.403818547212	621.093419682668
OG0000546	293.558923270776	317.081234675788	369.836740007091	292.253563876945	371.812162931537	316.641604684728	303.145908791065	300.557036212046	351.154388284828	213.590539970211	336.064017636181	277.740501797527	357.827149583408	265.032653123709	391.917881357792	327.065151854171
OG0000550	803609.376409466	346109.154075137	249091.857176829	539236.226169516	275236.837594628	742653.633903726	1013421.21478683	81341.663345751	90976.6637589359	21484.9918153998	67785.8211573074	29071.344422326	70967.1275321632	7552.46334156905	72687.3188292749	271725.067422765
OG0000551	1718.52664100425	1605.1251556349	2061.35319825005	1782.83835518663	2306.30026601209	1952.77799018177	1520.17124225263	2020.7906790772	1593.16843157797	2224.56562384069	1708.8000896755	2862.66080491945	1885.32584189108	2541.99201609163	2128.65202227664	1568.15076175198
OG0000555	606.584618641735	552.131503166794	612.177130169633	573.51326328203	506.693902228897	609.14044772194	520.78912535901	602.252546046107	489.540354111362	567.223933977495	421.504022119956	623.158277767236	534.816922495632	576.4943841669	549.453500334944	515.375390800512
