SocF10	SocF11	SocF12	SocF14	SocF4	SocF5	SocF6	SocF7	SocF8	SocF9	SocR10	SocR1	SocR2	SocR3	SocR4	SocR5	SocR6	SocR7	SocR8
Lflavo2a011904	9.93407606658128	9.80324359096054	9.88995546664134	9.62158524955768	9.83497262009644	9.95100474028305	9.718623315207	10.1750484377923	10.1708776286821	9.6817360308446	9.7331401339445	10.3415601933998	9.85811113004771	9.61793969794129	9.80981739338013	9.59878549680395	9.77815172344036	10.0143934505559	9.8613087125423
Lflavo2a011927	12.8230444722921	12.8089764150262	12.6860823429778	12.8084864234617	12.8608288373344	12.9408256652482	12.9835643665941	12.7316274875475	12.6227360428591	12.8128395819115	12.9690760189982	12.9424588525207	12.8686760173681	12.9211735552337	12.7237257583237	12.9038654741728	12.8260601882651	12.9919326656111	12.9222150546199
Lflavo2a011932	8.30470993770835	8.39504740770135	8.36110789495636	8.58717493146207	8.36176724795676	8.23193828578864	8.47052914281841	8.26880034476546	8.18500848492888	8.58368594700218	8.53501379646054	8.57264015865505	8.507987998151	8.61371505715483	8.62165550006296	8.45140386514439	8.48746636287249	8.51149733194072	8.59410665263472
Lflavo2a011902	9.26336967319396	9.65830818619176	9.33913008211576	9.51666405637699	9.23026915827698	9.36368750055372	9.75157864112774	9.31304409449697	9.6614698941925	9.59496371949093	9.30326788109416	9.39945107038003	9.2406535337869	9.2033208013033	9.42356918173105	9.29158486650233	9.26653700895878	9.50311628937687	9.25606720210325
Lflavo2a011913	8.01336840565611	8.41476038002961	8.38907592419825	8.55043889950315	8.41620763948169	8.40223217776693	8.68772359372677	8.31246901524391	7.98716668140625	8.35210980745388	8.43579396536572	8.3668127558502	8.36971495877266	8.37274216136554	8.44677815559097	8.17033263485138	8.34762058452032	8.43984513789882	8.2083644127823
Lflavo2a011926	10.6478997995277	10.4435936668939	10.2210554109255	10.6621783502248	10.7708562089871	10.7779622659419	10.4768145057723	10.5108485501014	10.1876342882038	10.3727195562993	10.6205065401313	10.5257608377639	10.5770339032593	10.8553162156523	10.6003758851283	10.8405518879736	10.7983305495719	10.5963854073373	10.4789618868382
Lflavo2a011923	8.2900168284794	8.06553058540354	8.17409474169513	8.23372233978819	7.94480935045327	8.01629195120795	8.09644900547451	8.21351876448051	8.19114474057855	7.8493475332665	8.1573731933692	8.11426767482102	8.03873465025882	8.07665951813732	8.13567036655189	7.99801133786727	8.06759454301845	7.94919415365375	8.39332667896923
Lflavo2a008679	8.40802179095308	8.67837138887847	8.52621105183211	8.59621228937204	8.45755825717765	8.18593849679005	8.87257119955946	8.55346339293463	8.87633440509806	8.59572780221256	8.60131667549429	8.32278490915571	8.57808154528865	8.53529690719908	8.47989048587571	8.40395403405625	8.51543368910369	8.49873640268193	8.47199160479897
Lflavo2a008682	9.47121338259325	9.36661091440602	9.31907780352695	9.27498912210352	9.53749531401134	9.37724847997769	9.33678028176219	9.46983503204734	9.73176441814458	9.50684602663183	9.42820224713308	9.39711432075249	9.2737096850947	9.25987995555412	9.33847345991701	9.3878607515289	9.34829597562513	9.32962570252674	9.26445378515138
Lflavo2a008680	9.88333109598276	9.61164733655831	9.81227733362756	9.48314852908532	10.2057268631041	10.1365869439613	9.27135852069231	9.91356259864669	9.46027589938143	9.34363224103893	9.60489477257222	9.53948923496639	9.68316377942273	9.86696961570275	9.64580702961088	10.1080039407231	9.97230287365891	9.54224303799714	9.55661394137671
Lflavo2a002645	7.88132325231699	8.10999198910319	8.01721500219585	7.97906814532518	7.86231223516756	7.89692034076653	8.42763852506301	7.99782532268576	8.43249649400778	8.24871184798265	8.07128208009762	8.0126657019144	7.77569747942498	7.84584732955642	8.03958408742968	7.92681824200317	7.83748851353617	7.94919415365375	8.02062144513098
Lflavo2a002562	8.06633375884361	8.27925839139134	8.17409474169513	7.83958313975082	8.3092634366862	8.21295448449641	8.06549273718059	8.3455219601452	7.99423395857483	8.24359352486717	8.21363371038245	8.04332421219288	8.23590767486721	8.39411290980717	8.24289508183914	8.39277414918019	8.21212615997115	8.28462803596288	8.4313322458383
Lflavo2a002534	8.95080330545179	8.90622524734242	8.93420306068329	9.01804702437854	8.91855300205255	8.93624984695433	8.97165745657715	8.91760164210017	8.96063135292805	9.13225402047796	8.96280846497612	9.01019651298505	8.93863024388131	8.83218912906515	9.05520953214363	9.0229353169822	8.89204557261434	8.92947402588903	9.17161859411875
Lflavo2a002577	9.56886464780618	9.63349982491788	9.45389288759613	9.61275975485508	9.42350188129291	9.32221811619007	9.69887904021373	9.32248030902876	9.68957334027558	9.63030371704975	9.52526720692575	9.5116893679577	9.44924877798676	9.46814436965064	9.46976234539857	9.14271047988825	9.27817500066686	9.75696476148883	9.2934264365231
Lflavo2a002598	9.45390996220747	8.90067274624769	9.52059713102655	8.38795256938401	9.8504468182353	9.50470267302433	8.40323614782655	9.49507440987868	9.34801564320454	8.12599475143495	9.45780753000562	9.05245757844988	9.46363393617943	9.61252757958329	9.10765396303989	9.42644643737264	9.87007963923981	9.20435161349083	9.15140272261682
Lflavo2a002618	6.98888848449608	6.86276947256609	6.60586517311781	6.82676554036873	6.80563441410743	6.62485890455532	6.90075454326321	6.86969999254141	6.75479467487641	6.75221152746517	6.75059349757927	7.11643958399863	6.65836022992378	6.79434768722255	6.90117145168687	6.54208139340425	6.87529423867516	6.91011896911523	6.63741974619778
Lflavo2a002533	5.89348537688312	5.67742790799121	6.18892273582864	5.85747092741511	5.56749789103207	5.71252251887729	5.68843000018698	5.88807278174579	5.86494514384822	5.66790477624777	5.65583169512189	5.67486011366475	5.52847355601755	5.69626270901825	5.5053057126797	5.81937403783362	5.94227323511942	5.48338723528009	5.82980081943477
Lflavo2a002564	9.14693811994628	8.85545768678479	9.00776590125736	9.00795986828507	8.89967429179521	8.78632064724954	8.89364352261789	8.60100723603186	8.72092443966148	8.71452775157863	8.92687993949448	8.9854744806045	8.66646106502158	8.88420301052042	8.9176881670937	8.78848093132219	8.65474387797032	8.95295745533856	8.88350657987711
Lflavo2a002620	8.87786792838018	9.0155396355353	8.94548180764694	8.95642804336456	9.0043391808126	9.04452508079185	9.2195618270014	9.13162161069562	9.13151337171127	9.09048830646868	9.03487861901826	9.06430634032317	9.07899721352574	8.98846678893278	9.23307671067693	8.95654948871806	9.03357189999897	9.15262772819741	9.02618980391416
Lflavo2a002582	10.0217247425548	10.5864188222637	9.84265188520327	9.98846452683695	10.7074440677325	10.7040596212479	10.3711164427136	10.1554221638779	10.0122989827178	10.7795646695623	10.5807734281974	10.1636264534039	10.7930154391535	10.8338056599601	10.6926816047114	10.7473166348238	10.7025204678205	10.5587829623322	10.6330595805869
Lflavo2a002660	9.70117865817845	9.79730138369552	9.60102993595333	9.67766674015432	9.56335330118239	9.78946583397806	10.0883645038433	9.71859862087471	9.8647125851109	9.90648244048527	9.82192894614007	9.77170501943452	9.78478872543483	9.81453861020112	9.84665733284468	9.74686068428527	9.64625739784533	9.75696476148883	9.87640707080733
Lflavo2a002634	5.89348537688312	5.80398095399753	5.5829019059967	5.90205802359191	5.83208296065443	5.81557060811954	5.74332452271067	6.02729544575155	5.9523480103335	5.60903801900213	5.65583169512189	5.86590741204063	5.65060766054999	5.9687754437954	5.83107502855174	5.81937403783362	5.52768497977305	5.75719632350262	5.79328026467453
Lflavo2a002563	10.2453323470946	9.902062233759	9.98377630922347	10.1156233828026	10.1836953293299	9.9600312807654	9.77061711130369	10.0727329184179	9.96535474620402	9.63611014516861	10.1267759462522	10.1317101106933	10.0279495699577	9.91169698758087	10.1058357494644	9.78973234367997	10.0556489586206	10.0732164230448	9.85161751047935
Lflavo2a002567	7.9891659997124	7.77020831991636	7.70247729177257	8.38272517667911	7.6547169998372	7.92068811930781	7.92739981570865	7.64551359204751	7.62465763959902	8.0515598309725	7.7194398531881	7.90975351367686	8.02191631482083	8.05522740616238	8.16325470735238	7.57159965522276	7.86292675766919	7.9009672593317	7.85544760635922
Lflavo2a002646	7.14671045821735	8.41476038002961	7.41012942254024	7.80833425459753	8.28016061215982	8.48655998151223	8.17965041749624	7.34375272236484	7.18032558138739	8.6506115511637	8.0545325299447	7.99394131174137	8.8314644825976	8.70175517096676	8.84362178330248	8.43697273927305	8.16727533207934	8.74523095257726	8.79632115706459
Lflavo2a002544	11.7805570972171	11.6914193708339	11.7034319804643	11.6972502432187	11.8411707842253	11.8596091430114	11.7818653028204	11.5782117587374	11.6459934604126	11.795730283972	11.7837145231886	11.6122030222597	11.6786296384897	11.8189137916476	11.6969644547067	11.7115589655547	11.6109290852329	11.7227790804501	11.6633366784118
Lflavo2a002594	10.6220389808083	10.5131575124853	10.2302693067457	10.798591575573	10.2854677671202	10.3719677921763	10.8231129463325	10.1527850011512	10.3151003437205	10.596411188079	10.4524502310448	10.6117360936815	10.4945338029027	10.3456498414486	10.346315002419	10.3235364149803	10.2638823523546	10.4520647045598	10.3919212225659
Lflavo2a002555	8.12291926446721	7.63995005464923	8.19966981580961	6.96906932652607	8.92922983645367	8.66113254028232	6.95952960145549	8.3455219601452	7.8689033638801	7.36424961128399	8.12035843562157	7.98764343082069	8.40019660748863	8.26074422848428	8.15869486475701	8.72479080323669	8.72813216986414	7.96802501626069	8.06511594960064
Lflavo2a002537	9.81896363024418	8.92822184669481	9.95811705048993	9.47586372584276	9.77135552054766	9.4318712475618	8.55702309307057	9.99828835437854	9.66800423894866	8.73279299216367	9.86985961116342	9.74808673153334	9.11855522266571	9.39222581474557	9.27533678862951	9.68005706875034	9.61543216438752	9.4935651112367	9.27071168382145
Lflavo2a002625	8.22451222093456	7.80698701848088	7.9506793008742	7.71854567016023	8.23751275032039	8.32319438067723	7.66968747918382	8.20838363975935	7.87659817793536	7.53744757128039	7.96762516903755	8.0968666707646	8.17658723548085	8.25138752166578	7.94172752396519	8.27581611498366	8.39578963707369	8.19215524741625	7.8268586309146
Lflavo2a002497	10.2084628642822	10.094790640079	9.87239836924673	9.99186931582734	10.1085030078026	9.87667872445259	10.2325573337167	10.0114515961175	10.1257430050181	10.2990831457875	10.0975624751398	10.4044521236651	9.97735322409498	10.0647414676464	10.0917461904461	10.2680634964939	10.0461702441821	10.2685507740409	10.0951268694782
Lflavo2a002621	10.7914427872612	10.7862019911354	10.4823953743316	10.842594164102	10.702806073328	10.6318178159971	10.7674038860056	10.5312898145934	10.4296406841903	10.4548557638567	10.7709977389184	10.6871558222403	10.8926256940879	10.8514985085433	10.6667930878274	10.6515065451307	10.8103708575087	10.6694751131124	10.818433338482
Lflavo2a002551	10.8337796662056	10.6845525677387	10.6031235997156	10.5820469845003	10.7035801094531	10.5535301325064	10.7290313577237	10.544422826493	10.6522266198792	10.746893517972	10.644565367957	10.8545480697347	10.583622141323	10.6949775443425	10.6492720959155	10.7451424472804	10.5278119656135	10.7944380457486	10.6249625402486
Lflavo2a002546	8.4304839389031	8.48725975852285	8.82440220182217	8.48863585874223	8.61517307340822	8.32319438067723	8.40815043941394	8.52908043310283	8.69971575443219	8.73641809028726	8.67555305350378	8.62978083589674	8.19165399698821	8.35976272133428	8.52639280076598	8.33939817045872	8.40008825832792	8.62439215447698	8.37002278336621
Lflavo2a002657	8.27516880026812	8.6084031356516	8.91902485282202	8.27389167222301	9.02189272974454	8.75016769117462	8.23619547247365	8.72766963354443	8.61156990069721	8.88416905214228	8.63520365747555	8.6692330301653	8.82189311846573	8.9050814731996	8.72017139921315	8.95654948871806	8.79792242215394	8.59475460520281	8.77881301328582
Lflavo2a002510	7.30752761639844	7.35147105137892	7.49731565382082	7.26104098097667	7.53052086566041	7.56805959619592	7.3408273465726	7.52438789795168	7.32648756462411	7.28397032173229	7.56819908877669	7.34798553552172	7.50858775738543	7.52147309488449	7.56335130644665	7.57159965522276	7.40277517796738	7.5507025503728	7.44237262779272
Lflavo2a002557	8.30470993770835	8.53120737902532	8.30345173099904	8.31843819850225	8.34982328310038	8.46434613593254	8.41792806044996	8.42712290954238	8.52727337948789	8.45728658000013	8.4821340499985	8.23567013255112	8.37410996577148	8.58063629762711	8.42426481936123	8.29599546594926	8.21702226161689	8.39917685928897	8.31410229317121
Lflavo2a002513	9.60848615064888	9.47492017302011	9.54544969896273	9.40347021344782	9.90265779751112	9.54878964866171	9.41638919045933	9.67327731431797	9.43494140166137	9.67234932256157	9.62924818369046	9.40876020882374	9.3750778496554	9.45206632677804	9.40085714733061	9.73228134294984	9.48505954128487	9.53915182021179	9.46507176841493
Lflavo2a002576	8.43936983877212	8.49837509864013	8.2676906740781	8.08007624345875	8.59514229230917	8.40557025482225	8.3480194899388	8.2589094540839	8.2392925831831	8.72551499096225	8.58213526958937	8.48236846333941	8.55123298500058	8.40257150031929	8.56458352720829	8.58162971729162	8.37846314828187	8.7262454947386	8.46834319017857
Lflavo2a002525	9.50520700054617	9.65830818619176	9.65682225755955	9.30546551947991	9.66873367188115	9.48918098168633	9.36715352797652	9.65846745806446	9.57370412320209	9.84600929774323	9.53521749687555	9.48334079108149	9.52370279012847	9.61613792212082	9.70258132304419	9.6770147461807	9.57641782025082	9.68190550139215	9.59365347377284
Lflavo2a002528	7.70565555050799	7.44945199591868	7.43246570565572	7.31909331786939	7.94480935045327	7.79753690260096	7.43340337356621	7.60633028236768	7.577745403327	7.53744757128039	7.63072881727217	7.57927759323784	7.69949425185904	7.78158482715862	7.5492114800136	7.80697904887821	7.87547225428377	7.73424255005461	7.73734540709754
Lflavo2a002606	9.62596553797357	9.75806685434908	9.0501527066456	9.2438508444488	9.69391432719349	9.99448401177424	9.48721416293881	9.57416763988613	9.01647089659004	9.98132790805627	9.76391348565409	9.74258082934353	9.90549700648945	10.0286555129636	9.81697565227513	9.99780137301196	9.8577438161423	9.88657607691949	10.0582994815341
Lflavo2a002521	9.90257077214344	9.934902555511	10.0107700667476	10.1062308724806	9.76394499232462	9.75874771812118	10.2570456727086	9.7042506455099	10.1273231515426	9.89038736030179	9.96118160747556	10.0102673307082	9.83934090226184	9.87903351445317	9.84525771996616	9.85308310704096	9.93609869955443	9.96462021384885	9.95090726895969
Lflavo2a002608	5.66577454035141	5.43664432248395	5.49567173694216	5.63986303103245	5.50586994415386	5.32073821317106	5.36696115832369	5.80701417844765	5.57344576665682	5.60903801900213	5.59819997080548	5.3607955941065	5.59351085383346	5.69626270901825	5.43207114962869	5.61249659794578	5.45040538155547	5.63888643896436	5.50459246946213
Lflavo2a002623	10.6705040278939	10.738985220657	10.5229394370671	11.1464311349993	10.117829117302	10.4762565064785	10.8776263692054	10.3054180393201	10.3343781361541	10.6754933378501	10.3870277437853	10.5925027720631	10.5064711324026	10.5299172075295	10.4233191066484	10.5211815932107	10.0448110331763	10.7742393960127	10.8353733972939
Lflavo2a002632	9.72479939795525	9.69872711780336	9.86649807030367	9.70905332315189	9.70634117728681	9.64715098343245	9.718623315207	9.75385443488579	9.77880151968986	9.77062123931004	9.73486715073285	9.84717413488063	9.80104935384762	9.7891879793284	9.85919295196047	9.79254552416587	9.80249513925058	9.89505701504675	9.98549415764287
Lflavo2a002583	9.82737860386088	10.0342129339241	9.70833155822956	9.65420643676337	10.0402461648959	9.97569277462116	10.0514982970862	9.91200337237177	9.80669738312451	10.127149095757	9.91624490385608	10.0729997671045	9.9308351973427	10.0909004943543	10.1619786938617	9.93555415733911	9.93756448837055	9.92730884889276	10.0619048764315
Lflavo2a002662	8.08924360792363	8.49097457103574	8.18694055178906	8.06045158054063	8.52977991275949	8.18982990742848	8.27446541512776	8.09595963164424	8.06300142787615	8.75797701949528	7.6683958692953	8.21436398928161	8.0162647839307	7.95448174077046	8.37422000444657	7.73093204411721	7.70272300406532	8.07161859909088	7.98500459721331
Lflavo2a002522	9.31462867520553	9.10266948212568	9.2631931429498	8.83224524553654	9.51646848434351	9.35514633970107	9.0581159140531	9.35042213120335	8.98532996575202	9.12950722818439	9.27501954754183	9.38772908857543	9.48997280362796	9.51339056335755	9.15145036137891	9.51093220814402	9.56886489782324	9.33854997265379	9.43011246527649
Lflavo2a002614	8.30470993770835	8.10512110592903	8.44340408059142	8.02711767487801	7.98687964862828	8.08914762588241	7.85647678975143	8.20838363975935	8.3419532203366	8.1913580082404	8.09875915118912	8.28756446383138	8.08800613480911	8.14918501352365	8.2212219987536	8.0029596895525	8.05667612845775	8.24299822869102	8.16826336031946
Lflavo2a002502	9.71212877536866	9.62177440323578	9.43804937656745	9.60387972745775	9.80784603639003	9.59446740106785	9.76872456561322	9.55429873852625	9.62610933610366	9.77764032400647	9.72621125021639	9.66125446417609	9.76668711314048	9.65175114523135	9.51098628818896	9.62428510407385	9.6516291779779	9.66499486864104	9.87777182482987
Lflavo2a002517	10.0806135700338	9.63516710359653	9.56987962679228	9.98163069163752	9.57526291883956	9.52767515304591	9.61496709202275	9.60153045591276	9.31782942407422	9.27077603495944	9.78072948136678	10.2254124474593	9.67082571390561	9.73046059449607	9.5215485527442	9.65398975386234	9.68169581749706	10.004351624799	9.64588010476219
Lflavo2a002579	8.91638550557482	8.9034516957453	9.208161577629	8.97726423742095	8.89695684173135	8.8919544736076	8.97824418914354	9.19725075219741	9.18117508485545	9.08482632452897	9.02075227392769	9.04947999140513	8.92380458177811	8.94306405153817	8.89885168651721	8.74536639448249	9.18231280481452	9.07564252481103	9.1893518313788
