Geneid	gene_name	SRR2916025_1Aligned.sortedByCoord.out.bam	SRR2917198_1Aligned.sortedByCoord.out.bam	SRR2916026_1Aligned.sortedByCoord.out.bam	SRR2915407_1Aligned.sortedByCoord.out.bam	SRR2917152_1Aligned.sortedByCoord.out.bam	SRR2916637_1Aligned.sortedByCoord.out.bam	SRR2916648_1Aligned.sortedByCoord.out.bam	SRR2916653_1Aligned.sortedByCoord.out.bam	SRR2916647_1Aligned.sortedByCoord.out.bam	SRR2916699_1Aligned.sortedByCoord.out.bam	SRR2916631_1Aligned.sortedByCoord.out.bam	SRR2916652_1Aligned.sortedByCoord.out.bam
Caust.v2_014245	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014246	NA	6774	6296	14220	7532	2906	5892	15150	11247	4462	2795	19837	9647
Caust.v2_014247	NA	0	7	1	4	4	3	0	2	2	3	1	2
Caust.v2_014248	NA	97	382	132	191	587	351	178	146	376	373	284	87
Caust.v2_014249	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014250	NA	98	95	140	69	168	80	186	169	140	67	102	64
Caust.v2_014251	NA	28	34	64	36	74	45	76	75	46	23	57	34
Caust.v2_014252	NA	0	0	1	0	0	1	0	0	0	0	0	0
Caust.v2_014253	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014254	NA	1	0	0	0	3	0	0	8	1	0	1	2
Caust.v2_014255	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014256	NA	0	0	0	0	0	0	1	0	0	0	0	0
Caust.v2_019607	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_016585	NA	1	0	2	0	1	2	3	0	1	2	0	0
Caust.v2_016586	NA	0	2	0	0	2	0	0	5	2	0	1	0
Caust.v2_016587	NA	2	7	9	0	14	16	20	19	15	6	7	5
Caust.v2_016588	NA	4	7	11	4	1	3	16	7	17	4	5	3
Caust.v2_016589	NA	1	0	4	3	6	8	5	6	6	2	7	3
Caust.v2_016590	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_016591	NA	0	0	0	0	0	0	2	1	1	0	0	1
Caust.v2_016592	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_016593	NA	1	0	1	1	1	0	1	1	0	0	1	1
Caust.v2_016594	NA	1	4	0	0	3	5	6	4	7	4	2	1
Caust.v2_020122	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020123	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_016131	NA	0	10	3	1	5	5	3	4	1	1	4	3
Caust.v2_016132	NA	15	19	6	14	24	36	22	19	25	13	26	14
Caust.v2_016133	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_016134	NA	96	148	122	79	150	134	151	139	157	105	131	110
Caust.v2_016135	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_016136	NA	51	57	57	23	86	75	112	86	100	55	88	39
Caust.v2_009082	NA	0	0	0	1	0	0	0	0	0	0	0	0
Caust.v2_009083	NA	1	0	0	1	0	0	0	0	0	0	0	0
Caust.v2_009084	NA	0	1	0	0	0	0	2	0	0	0	0	0
Caust.v2_009085	NA	598	1054	875	501	1175	1011	1208	1161	1251	598	1145	650
Caust.v2_009086	NA	725	1193	1019	585	1279	1381	1419	1379	1415	786	1391	750
Caust.v2_009087	NA	871	1267	1188	475	1308	1097	1584	1594	1462	743	1111	849
Caust.v2_009088	NA	1459	2258	2368	1042	2082	2149	3628	2953	2431	1347	2490	1764
Caust.v2_009089	NA	10	10	9	7	6	15	23	18	20	4	20	7
Caust.v2_009090	NA	1423	2140	2380	1229	2025	2231	2683	2708	2157	1220	2657	1731
Caust.v2_009091	NA	1	0	0	0	1	0	1	2	1	1	0	0
Caust.v2_009092	NA	0	0	1	0	0	0	1	1	2	0	0	0
Caust.v2_009093	NA	0	0	0	0	0	1	1	0	0	0	0	0
Caust.v2_009094	NA	197	240	261	116	268	231	353	322	305	168	297	169
Caust.v2_009095	NA	1059	1638	1813	778	1709	1671	2424	2379	2046	1005	1887	1270
Caust.v2_009096	NA	382	520	605	237	505	434	837	696	575	320	570	384
Caust.v2_009097	NA	681	1045	1170	757	1278	1205	1122	1239	1219	716	1135	857
Caust.v2_009098	NA	211	351	333	147	387	349	519	475	476	239	413	270
Caust.v2_009099	NA	859	1554	1310	547	1341	1385	2362	1912	2020	909	1511	858
Caust.v2_009100	NA	726	1260	1241	610	1339	1258	1656	1524	1368	726	1357	866
Caust.v2_009101	NA	391	404	638	292	468	422	810	692	595	245	586	444
Caust.v2_009102	NA	9	32	28	12	24	32	56	40	34	6	34	19
Caust.v2_009103	NA	475	666	706	269	563	614	1129	1001	869	368	706	513
Caust.v2_009104	NA	277	397	405	223	466	391	553	456	369	276	478	272
Caust.v2_009105	NA	656	980	1179	449	1015	920	2207	1480	1415	606	1078	875
Caust.v2_009106	NA	0	0	0	0	1	1	3	0	0	0	3	0
Caust.v2_009107	NA	0	0	0	0	1	0	0	1	1	0	0	0
Caust.v2_009108	NA	43	43	60	32	62	53	82	68	56	36	55	55
Caust.v2_009109	NA	0	0	0	0	0	1	0	1	0	0	0	0
Caust.v2_009110	NA	127	191	150	43	241	153	354	266	346	134	193	105
Caust.v2_009111	NA	1	0	0	0	0	0	0	0	0	2	0	0
Caust.v2_009112	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_009113	NA	0	0	0	0	0	0	1	1	0	0	1	0
Caust.v2_009114	NA	0	0	0	0	0	1	1	1	0	1	2	0
Caust.v2_018478	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018479	NA	2	4	1	1	3	2	7	4	2	2	2	3
Caust.v2_018480	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021149	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018177	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018178	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018179	NA	0	0	0	0	1	0	0	0	1	0	0	1
Caust.v2_018180	NA	0	0	0	0	0	0	0	0	0	0	0	1
Caust.v2_018181	NA	0	0	0	0	0	0	0	5	0	0	0	0
Caust.v2_022108	NA	0	0	0	0	0	0	1	0	0	0	0	0
Caust.v2_020548	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020549	NA	1	0	2	1	3	0	3	1	0	1	2	3
Caust.v2_019941	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019942	NA	0	0	0	0	3	0	0	0	2	0	0	0
Caust.v2_019943	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021287	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_017802	NA	400	592	813	614	695	752	1631	912	704	444	1098	602
Caust.v2_017803	NA	0	0	1	0	0	0	1	1	0	0	0	1
Caust.v2_017804	NA	70	82	74	44	121	82	98	139	126	57	101	57
Caust.v2_022595	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021332	NA	0	0	0	0	0	0	0	0	0	0	1	0
Caust.v2_020307	NA	10	33	27	11	26	13	51	46	48	18	23	15
Caust.v2_020308	NA	0	2	1	0	0	1	2	1	0	0	0	0
Caust.v2_015104	NA	908	1199	1459	683	1352	1203	2384	1884	1728	773	1387	1102
Caust.v2_015105	NA	129	166	208	94	165	128	337	278	294	109	229	157
Caust.v2_015106	NA	555	626	794	481	673	700	899	919	793	400	812	635
Caust.v2_015107	NA	1266	1950	1741	947	2099	1737	2371	2314	2036	1208	2002	1293
Caust.v2_015108	NA	388	499	623	304	581	461	755	722	620	375	609	394
Caust.v2_017222	NA	854	1103	1247	522	1276	1139	2122	1728	1540	771	1124	955
Caust.v2_017223	NA	25	51	53	26	51	65	95	66	149	33	85	36
Caust.v2_017224	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_017225	NA	5	37	6	3	39	11	5	7	29	21	15	2
Caust.v2_020977	NA	353	873	559	541	1077	1103	573	560	738	616	939	437
Caust.v2_022428	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021470	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022332	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021700	NA	4	2	3	2	0	4	1	2	1	1	4	4
Caust.v2_020213	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020214	NA	0	1	0	0	1	1	0	0	0	0	0	0
Caust.v2_012157	NA	18	19	15	8	24	23	60	38	39	10	18	10
Caust.v2_012158	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012159	NA	1	6	5	2	7	3	6	9	3	1	3	3
Caust.v2_012160	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012161	NA	1	2	1	0	2	3	4	2	3	0	1	0
Caust.v2_012162	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012163	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012164	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012165	NA	2	4	1	1	9	2	8	3	10	3	3	2
Caust.v2_012166	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012167	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012168	NA	6735	10608	10313	3782	9849	10415	16646	16057	12824	6595	11222	7707
Caust.v2_012169	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012170	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012171	NA	403	684	541	250	707	479	861	818	958	396	594	421
Caust.v2_019005	NA	0	0	0	0	0	0	1	0	0	0	0	0
Caust.v2_019006	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019007	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019008	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022291	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022620	NA	0	0	0	0	1	0	0	0	1	1	2	0
Caust.v2_021814	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020350	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020351	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_011985	NA	0	0	0	0	0	0	0	0	0	1	0	0
Caust.v2_011986	NA	0	0	0	0	0	0	0	0	0	1	0	0
Caust.v2_011987	NA	1176	1665	2019	976	1739	1753	2698	2356	2189	1022	2064	1319
Caust.v2_011988	NA	648	928	1030	460	992	912	1403	1281	1056	558	1105	740
Caust.v2_011989	NA	17	30	32	14	47	30	56	39	37	16	38	24
Caust.v2_011990	NA	222	314	378	193	333	357	463	408	375	216	394	251
Caust.v2_011991	NA	1514	2257	2328	1224	2259	2626	3397	3159	3027	1341	2905	1597
Caust.v2_011992	NA	244	336	263	132	346	280	413	422	489	189	335	189
Caust.v2_011993	NA	8	14	16	2	6	15	19	23	13	9	8	5
Caust.v2_011994	NA	0	0	0	0	0	0	0	1	0	0	0	0
Caust.v2_011995	NA	878	1852	1285	554	1816	1392	1875	1631	2352	1027	1344	880
Caust.v2_011996	NA	0	0	0	0	0	2	1	2	0	0	1	0
Caust.v2_011997	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_011998	NA	486	655	801	335	773	618	1020	965	811	422	729	527
Caust.v2_011999	NA	8	26	10	7	13	22	72	38	54	17	22	10
Caust.v2_012000	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012001	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012002	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012003	NA	0	1	0	0	0	0	0	1	0	0	0	0
Caust.v2_012004	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012005	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021767	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022076	NA	1	0	0	0	1	0	1	0	0	0	1	0
Caust.v2_020076	NA	13	15	11	18	14	12	20	22	13	10	21	3
Caust.v2_020077	NA	43	56	46	49	57	48	58	60	34	35	53	30
Caust.v2_018457	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018458	NA	0	0	0	0	0	0	1	0	1	0	0	0
Caust.v2_018459	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018460	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022195	NA	0	0	1	0	0	0	0	0	0	0	0	0
Caust.v2_021222	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014302	NA	1	7	5	1	3	3	4	3	5	8	5	3
Caust.v2_014303	NA	8	6	70	7	35	12	8	90	7	8	13	89
Caust.v2_014304	NA	1	1	0	1	2	0	2	3	1	4	2	0
Caust.v2_014305	NA	14	14	15	14	10	12	25	28	12	14	11	16
Caust.v2_014306	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014307	NA	93	59	133	81	41	98	195	114	49	49	182	82
Caust.v2_014308	NA	180	295	318	139	378	270	413	354	287	188	275	149
Caust.v2_014309	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_009627	NA	1	2	1	0	2	5	7	2	3	1	6	1
Caust.v2_009628	NA	2	2	2	0	3	2	2	4	1	1	5	2
Caust.v2_009629	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_009630	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_009631	NA	2	2	3	0	0	2	7	3	8	1	5	2
Caust.v2_009632	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_009633	NA	4	18	5	2	16	9	27	23	28	6	15	5
Caust.v2_009634	NA	2	1	2	0	0	2	6	2	2	0	2	2
Caust.v2_009635	NA	893	1442	1395	687	1547	1351	1841	1880	1502	910	1602	1051
Caust.v2_009636	NA	0	0	1	0	0	0	0	0	1	0	0	0
Caust.v2_009637	NA	199	157	521	283	198	175	516	394	243	116	354	403
Caust.v2_009638	NA	985	842	2342	998	1114	979	3013	1926	1366	505	1868	1673
Caust.v2_009639	NA	363	458	643	348	487	456	745	658	509	296	625	411
Caust.v2_009640	NA	9	8	11	11	30	9	22	15	14	14	16	15
Caust.v2_009641	NA	3	0	2	1	1	2	6	4	1	0	1	2
Caust.v2_009642	NA	1473	2489	2182	918	2998	2295	3444	3070	3043	1605	2600	1625
Caust.v2_009643	NA	0	1	0	0	1	1	6	2	1	0	4	0
Caust.v2_009644	NA	0	0	0	0	0	0	0	0	0	0	1	0
Caust.v2_009645	NA	3675	4063	5730	3336	3873	4837	7334	6671	4478	2873	5503	4193
Caust.v2_009646	NA	397	484	683	389	509	435	831	911	498	295	614	513
Caust.v2_009647	NA	28	21	41	28	26	25	57	41	25	13	28	38
Caust.v2_009648	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_009649	NA	237	285	382	197	328	279	390	417	291	156	380	266
Caust.v2_009650	NA	542	781	740	385	754	772	1032	1126	906	393	857	675
Caust.v2_009651	NA	214	240	368	126	326	229	382	417	300	144	303	236
Caust.v2_009652	NA	171	284	298	209	463	398	366	362	331	236	365	209
Caust.v2_009653	NA	11	23	28	15	18	18	38	27	22	8	17	15
Caust.v2_009654	NA	104	224	185	116	345	227	203	232	238	231	233	144
Caust.v2_009655	NA	2	2	4	0	5	3	5	2	2	3	1	0
Caust.v2_009656	NA	467	560	692	345	668	503	938	881	617	354	581	498
Caust.v2_009657	NA	469	667	693	349	712	671	1193	933	787	477	815	504
Caust.v2_009658	NA	284	355	379	162	298	328	430	409	359	178	374	272
Caust.v2_009659	NA	337	670	459	190	643	437	995	697	692	427	558	346
Caust.v2_009660	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021674	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_015355	NA	219	366	297	89	347	339	783	550	578	272	342	248
Caust.v2_015356	NA	1328	2522	2308	1563	2701	2877	2186	2151	2407	1629	2863	1423
Caust.v2_015357	NA	3	3	4	0	4	1	9	4	4	1	0	5
Caust.v2_015358	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_015359	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_015360	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_015361	NA	0	0	0	0	0	0	0	1	0	0	0	0
Caust.v2_015362	NA	1	6	9	5	6	12	6	8	9	5	6	4
Caust.v2_015363	NA	0	0	0	0	1	1	4	1	2	0	0	0
Caust.v2_020864	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020865	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022003	NA	0	0	1	0	0	0	0	1	0	0	0	0
Caust.v2_019590	NA	1303	1078	1821	1151	1378	1288	2511	2187	1631	899	1875	1844
Caust.v2_019610	NA	147	208	319	96	264	208	337	285	269	149	224	155
Caust.v2_022384	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020984	NA	1	1	1	0	0	4	3	4	1	1	4	1
Caust.v2_020985	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022383	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_017431	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_017432	NA	7	25	34	9	30	30	59	52	34	24	33	33
Caust.v2_017433	NA	5	99	4	27	191	94	11	5	88	102	50	5
Caust.v2_017434	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022725	NA	0	0	1	0	2	3	4	2	3	0	1	7
Caust.v2_009194	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_009195	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_009196	NA	294	298	515	240	337	300	638	553	349	180	423	384
Caust.v2_009197	NA	1106	1623	1545	522	1835	1502	2729	2308	2328	1045	1656	1182
Caust.v2_009198	NA	0	0	1	0	0	0	0	0	0	0	0	0
Caust.v2_009199	NA	1	1	2	0	4	0	1	1	2	0	1	2
Caust.v2_009200	NA	1	0	0	0	0	0	0	0	1	0	0	1
Caust.v2_009201	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_009202	NA	0	0	0	0	0	0	0	0	0	1	0	1
Caust.v2_009203	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_009204	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_009205	NA	2	6	4	0	8	7	12	10	9	3	5	5
Caust.v2_009206	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_009207	NA	1	0	0	0	0	0	1	1	1	1	0	0
Caust.v2_009208	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_009209	NA	723	954	896	618	1061	1219	1251	1335	1092	628	1261	755
Caust.v2_009210	NA	8	8	8	3	12	16	11	6	2	4	3	7
Caust.v2_009211	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_009212	NA	784	1294	1160	703	1375	1201	1742	1390	1491	828	1462	885
Caust.v2_009213	NA	3831	12078	6942	5946	13252	19008	7897	7749	13514	10803	13107	5042
Caust.v2_009214	NA	2226	3386	3616	1480	3218	3121	5388	4238	4115	2090	3576	2406
Caust.v2_009215	NA	9	6	6	0	7	4	9	3	6	4	6	1
Caust.v2_009216	NA	0	1	0	0	0	0	0	0	0	1	0	0
Caust.v2_009217	NA	0	0	1	0	0	0	0	0	0	0	0	0
Caust.v2_009218	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_009219	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_009220	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_009221	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_009222	NA	1	8	4	4	3	2	6	6	1	4	6	0
Caust.v2_021418	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022143	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019435	NA	2	5	4	0	1	2	7	7	6	3	4	6
Caust.v2_019436	NA	0	0	0	1	0	0	0	0	0	0	2	0
Caust.v2_020680	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012800	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012801	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012802	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012803	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012804	NA	1	1	2	1	1	3	5	1	2	3	1	1
Caust.v2_012805	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012806	NA	1	1	0	0	0	1	0	0	1	0	0	0
Caust.v2_012807	NA	0	1	3	1	0	1	2	3	2	0	9	1
Caust.v2_012808	NA	1322	1882	2320	1000	1959	1921	2785	2552	1923	1176	2300	1337
Caust.v2_012809	NA	273	370	427	234	422	358	609	485	438	254	465	285
Caust.v2_012810	NA	101	284	193	142	270	243	228	169	225	170	295	166
Caust.v2_012811	NA	3	1	1	1	3	3	2	3	1	3	2	3
Caust.v2_012812	NA	65	39	87	32	69	46	113	89	59	26	76	48
Caust.v2_012813	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012814	NA	1315	1893	2205	915	1924	1810	3726	2825	2563	1168	2205	1611
Caust.v2_015708	NA	35	9	11	2	34	15	7	42	17	10	56	20
Caust.v2_015709	NA	1	0	3	1	0	2	1	2	1	4	3	1
Caust.v2_015710	NA	108	175	191	110	258	269	271	259	238	137	454	184
Caust.v2_015711	NA	0	0	0	0	0	0	1	0	1	0	1	0
Caust.v2_015712	NA	16	36	41	27	28	45	55	61	25	19	50	37
Caust.v2_021389	NA	6	9	7	1	5	6	15	13	18	5	10	2
Caust.v2_012533	NA	0	2	0	0	0	0	0	0	0	1	0	0
Caust.v2_012534	NA	13	17	26	6	28	22	54	44	47	13	30	18
Caust.v2_012535	NA	0	2	0	1	1	1	1	1	1	0	1	2
Caust.v2_012536	NA	0	0	0	0	0	0	0	0	0	1	0	0
Caust.v2_012537	NA	0	0	0	0	0	0	1	0	0	0	0	0
Caust.v2_012538	NA	3	3	7	4	3	3	6	6	4	2	4	2
Caust.v2_012539	NA	1	0	0	0	0	1	0	1	0	1	0	0
Caust.v2_012540	NA	32	41	45	12	45	50	150	74	81	52	65	33
Caust.v2_012541	NA	398	737	641	248	775	559	1022	780	1005	449	646	356
Caust.v2_012542	NA	0	0	0	0	1	0	0	0	1	0	0	1
Caust.v2_012543	NA	32	12	47	17	10	14	30	46	23	18	20	22
Caust.v2_012544	NA	1	2	2	0	0	0	0	0	0	0	0	0
Caust.v2_012545	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012546	NA	0	0	1	0	0	0	0	0	0	0	0	0
Caust.v2_012547	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012548	NA	0	1	0	0	0	0	0	0	0	0	0	0
Caust.v2_012549	NA	0	1	0	0	0	0	0	0	0	0	0	1
Caust.v2_012550	NA	9	11	10	1	10	9	12	8	16	11	5	6
Caust.v2_012551	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012552	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012553	NA	1	3	1	0	1	2	10	1	3	1	3	1
Caust.v2_012554	NA	0	0	1	0	0	1	0	1	0	0	1	0
Caust.v2_012555	NA	0	0	1	0	0	0	0	0	0	0	0	0
Caust.v2_012556	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012557	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012558	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018489	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018490	NA	197	258	290	139	156	184	339	429	179	91	311	180
Caust.v2_021708	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022636	NA	1	1	1	0	2	1	4	2	2	1	1	1
Caust.v2_022480	NA	0	0	0	0	2	0	0	0	0	0	0	0
Caust.v2_021801	NA	0	1	2	2	2	0	2	2	0	0	3	0
Caust.v2_013991	NA	0	0	1	0	0	0	0	0	0	0	0	0
Caust.v2_013992	NA	0	0	0	0	0	1	0	0	0	0	0	0
Caust.v2_013993	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_013994	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_013995	NA	14	37	20	20	47	28	73	36	58	44	42	20
Caust.v2_013996	NA	1	0	1	0	3	1	0	3	4	1	1	2
Caust.v2_013997	NA	37	27	34	17	35	14	12	24	24	14	45	7
Caust.v2_013998	NA	690	1439	1288	581	1691	1340	1829	1382	1534	1042	1662	729
Caust.v2_013999	NA	0	0	2	1	0	0	0	1	1	0	1	0
Caust.v2_014000	NA	2	9	2	2	3	5	3	0	2	3	8	2
Caust.v2_014001	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014002	NA	36	5	13	1	16	64	4	44	12	15	65	38
Caust.v2_017852	NA	521	794	789	275	678	594	1630	1222	1104	435	751	586
Caust.v2_017853	NA	1	0	0	1	2	1	1	1	5	0	2	1
Caust.v2_017854	NA	0	6	0	1	0	0	1	0	2	4	5	1
Caust.v2_022334	NA	29	73	90	38	135	85	153	124	146	76	85	66
Caust.v2_020001	NA	1	0	2	2	2	1	1	6	4	1	0	2
Caust.v2_020002	NA	1	0	0	0	0	0	1	0	0	0	0	0
Caust.v2_020003	NA	1	0	0	1	1	1	0	0	1	0	0	2
Caust.v2_020004	NA	0	1	0	0	0	2	6	0	3	0	1	0
Caust.v2_021502	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014275	NA	1619	2317	2611	1374	2383	1794	4640	3444	3338	1332	2496	2165
Caust.v2_014276	NA	1	3	1	1	5	5	12	4	5	3	11	3
Caust.v2_014277	NA	191	304	324	187	324	279	454	375	345	189	329	205
Caust.v2_014278	NA	2207	2967	3464	1680	3864	3177	3837	3572	2957	2069	3328	2236
Caust.v2_014279	NA	1390	1948	2113	1062	2026	1958	3204	2792	2285	1187	2238	1474
Caust.v2_014280	NA	6756	13153	11867	4248	13335	12835	16448	14090	12709	8533	11588	7417
Caust.v2_014281	NA	0	0	0	0	0	0	0	0	1	0	0	0
Caust.v2_014282	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014283	NA	7	19	17	1	21	20	38	21	27	20	24	10
Caust.v2_014284	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014285	NA	0	0	1	0	0	0	0	0	0	0	0	0
Caust.v2_014286	NA	59	112	109	28	73	95	220	130	157	80	76	58
Caust.v2_014287	NA	5	18	16	3	113	49	9	5	103	72	91	0
Caust.v2_006931	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_006932	NA	0	2	2	0	0	0	0	0	1	0	1	0
Caust.v2_006933	NA	0	0	0	0	2	0	0	1	0	0	0	0
Caust.v2_006934	NA	11	18	32	8	22	16	50	40	36	15	19	16
Caust.v2_006935	NA	1	1	3	1	1	0	4	4	1	3	0	2
Caust.v2_006936	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_006937	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_006938	NA	643	1055	976	500	1226	1197	1221	1035	1069	728	1223	650
Caust.v2_006939	NA	366	539	595	282	546	583	695	689	574	332	569	418
Caust.v2_006940	NA	168	293	274	130	407	293	387	406	353	196	268	214
Caust.v2_006941	NA	122	184	167	85	195	171	185	203	168	110	200	126
Caust.v2_006942	NA	89	13	216	155	374	584	145	247	309	338	336	158
Caust.v2_006943	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_006944	NA	1	3	1	0	1	27	21	26	1	31	44	1
