	SRR3948522	SRR3948580	SRR3948532	SRR3948545	SRR3948559	SRR3948571	SRR3948576	SRR3948549	SRR3948582	SRR3948523	SRR3948530	SRR3948535	SRR3948538	SRR3948546	SRR3948551	SRR3948569
gene-LOC117218323	3.1123206468558	3.95521194670785	2.91130241014785	18.3829586760558	0.877226527816596	15.7697301036164	14.3309054846046	9.06408646229964	6.95429517460071	3.02753102804573	18.1902766562941	0	10.5223121995276	3.87875278885843	11.4143880982122	57.2914126840396
gene-LOC117218322	23.3424048514185	21.3581445122224	27.1721558280466	144.306225607038	65.7919895862447	140.999939749982	148.820941570894	62.31559442831	104.314427619011	25.2294252337144	136.427074922206	2.66732645155116	31.5669365985828	11.6362583665753	112.241482965754	419.769773704213
gene-LOC117218417	1622.29713717359	1575.75643956841	6238.92106494684	1287.72625525771	320.187682653058	2066.76227475632	1230.25311698605	2204.83903195439	1919.38546818979	1330.09529832142	194.408581764143	100.46929634176	4327.54003551481	100.847572510319	4021.66940660344	1307.78667030683
gene-LOC117218418	12.4492825874232	1.58208477868314	22.3199851444668	8.27233140422511	6.14058569471617	14.8420989210508	1.10237734496958	21.5272053479617	31.2943282857032	15.1376551402286	1.13689229101838	0.88910881718372	12.435459872169	0	26.6335722291619	5.50878968115765
gene-LOC117218426	7.7808016171395	3.95521194670785	0	8.27233140422511	21.9306631954149	3.71052473026269	4.40950937987833	0	17.3857379365018	0	9.09513832814705	0	0	0.969688197214609	18.0727811555027	18.729884915936
gene-LOC117218444	0	0	0	0	0	0.927631182565673	0	0	0	1.00917700934858	0	0	0	0.969688197214609	0	0
gene-LOC117218406	1081.53142478239	1048.13116587758	1137.34880823109	1066.21160321124	1154.43011060664	1210.5586932482	1027.41568551165	1283.70124522319	1173.53731071387	1947.71162804275	1247.17084324716	1832.45327221565	1405.2069655551	2142.04122764707	1148.09720287851	1033.44894418518
gene-LOC117218455	0.77808016171395	0	0	0	1.75445305563319	0	1.10237734496958	0	0	0	2.27378458203676	0	3.82629534528277	0.969688197214609	0	0
gene-LOC117218456	0	0	0	0.91914793380279	0	1.85526236513135	0	0	1.73857379365018	2.01835401869715	0	0	0	0.969688197214609	0	2.20351587246306
gene-LOC117218383	0	0	0	0	0	0	0	0	0	0	0	0	0	0.969688197214609	0.951199008184352	0
gene-LOC117218438	3.1123206468558	15.0298053974898	2.91130241014785	21.1404024774642	16.6673040285153	4.63815591282836	7.71664141478707	0	17.3857379365018	4.0367080373943	2.27378458203676	0	0.956573836320691	0.969688197214609	4.75599504092176	5.50878968115765
gene-LOC117218430	1142.99975755779	1094.80266684873	1171.31400301615	1208.67953295067	1364.96447728262	1022.24956318737	1151.98432549321	1187.39532656125	907.535520285392	1045.50738168512	1036.84576940876	1114.0533479312	1052.23121995276	1183.01960060182	1149.0484018867	1069.80695608082
gene-LOC117218431	0	0	0	0	0	0	0	0	0	0	1.13689229101838	0	0	0	0	0
gene-LOC117218397	1561.6068845599	1635.08461876902	1738.04753885827	1490.85794862813	1663.22149674027	1393.30203621364	1441.90956722021	1413.99748811874	1326.53180455508	1708.53667682714	1444.99010188436	1841.34436038748	1575.47710842018	1919.01294228771	1589.45354267605	1229.56185683439
gene-LOC117218402	0	0.791042389341569	0	0	0	0.927631182565673	1.10237734496958	0	0	1.00917700934858	0	0	0	0	0	0
gene-LOC117218398	8.55888177885345	9.49250867209883	13.5860779140233	8.27233140422511	7.01781222253277	16.6973612861821	18.7404148644829	6.79806484672473	13.9085903492014	7.06423906544003	4.54756916407353	8.8910881718372	4.78286918160346	4.84844098607304	3.80479603273741	13.2210952347784
gene-LOC117218401	0	2.37312716802471	0.97043413671595	0	0.877226527816596	0	0	0	1.73857379365018	0	0	0	0	0	0	1.10175793623153
gene-LOC117218400	2.33424048514185	2.37312716802471	0	0.91914793380279	0	0	3.30713203490875	0	12.1700165555512	0	0	0	0	0.969688197214609	0.951199008184352	2.20351587246306
gene-LOC117218399	0.77808016171395	0	0	0	0	0	0	0	26.0786069047527	0	0	0	0	0	0.951199008184352	0
gene-LOC117218435	503.417864628926	459.595628207452	420.197981198006	454.978227232381	458.78947404808	508.341888045989	533.550634965278	486.061636540818	446.813464968095	455.138831216207	393.36473269236	471.227673107372	462.981736779215	509.08630353767	491.76988723131	512.317440347662
gene-LOC117218384	351.692233094706	335.401973080825	333.829343030287	306.995409890132	314.047096958341	330.23670099338	240.318261203369	317.243026180488	370.316218047488	403.67080373943	300.139564828853	459.669258483983	343.410007239128	498.419733368309	316.749269725389	317.306285634681
gene-LOC117218477	1484.57694855022	1359.01082488882	1314.93825525011	1136.98599411405	1190.39639824712	1379.38756847516	1070.40840196546	1446.85480154458	1272.63601695193	1360.37060860188	1218.7485359717	1526.59983910445	1263.63403777963	1376.95724004474	1465.79767161209	1368.38335679956
gene-LOC117218423	693.26942408713	658.147267932186	603.610033037321	495.420736319704	666.692161140613	653.979983708799	655.914520256901	671.875409017961	629.363713301364	613.579621683934	598.005345075669	577.031622352234	532.811626830625	546.904143229039	740.98402737561	550.878968115765
gene-LOC117218422	164.952994283357	187.477046273952	163.03293496828	200.374249569008	153.514642367904	201.295966616751	168.663733780346	172.217642783693	135.608755904714	193.761985794926	162.575597615629	192.047504511684	186.531898082535	170.665122709771	184.532607587764	178.484785669508
gene-LOC117218421	112.043543286809	110.74593450782	126.156437773073	130.519006599996	98.2493711154588	84.4144376134762	103.623470427141	108.769037547596	198.19741247612	100.917700934858	112.55233681082	157.372260641518	74.6127592330139	131.877594821187	89.4127067693291	79.3265714086702
gene-LOC117218419	0	0	0	0	0	0	0	0	0	1.00917700934858	1.13689229101838	0	0	0	0.951199008184352	1.10175793623153
gene-LOC117218434	3.1123206468558	6.32833911473255	4.85217068357975	9.1914793380279	6.14058569471617	6.49341827795971	2.20475468993916	3.39903242336237	0	8.0734160747886	7.95824603712867	6.22376172028604	3.82629534528277	9.69688197214609	1.9023980163687	6.61054761738919
gene-LOC117218479	15978.6542009577	6747.59158108359	5281.1025720082	9751.2404297138	5558.98450677377	10408.0218683868	20313.5073357545	11680.2084174809	8406.0042922986	5363.77580468768	8884.81325430865	3448.85310185565	8746.9111593164	3538.39223163611	7592.4704833275	21254.0123478425
gene-LOC117218485	46.684809702837	19.7760597335392	8.73390723044355	64.3403553661953	15.7900775006987	33.3947225723642	97.0092063573232	69.1136592750348	34.7714758730035	9.08259308413718	25.0116304024044	12.4475234405721	22.9577720716966	10.6665701693607	16.170383139134	98.0564563246063
gene-LOC117218482	118.26818458052	150.298053974898	76.66429680056	77.2084264394343	108.776089449258	74.2104946052538	101.418715737202	115.56710239432	126.915886936463	101.926877944206	82.9931372443419	83.5762288152697	74.6127592330139	100.847572510319	82.7543137120386	96.9546983883747
gene-LOC117218481	14.7835230725651	19.7760597335392	12.6156437773073	20.2212545436614	35.0890611126638	25.0460419292732	4.40950937987833	13.5961296934495	13.9085903492014	16.1468321495772	25.0116304024044	28.451482149879	34.4366581075449	28.1209577192237	23.7799752046088	35.256253959409
gene-LOC117218484	670.705099397425	539.49090953095	720.062129443235	784.952335467583	555.284392107905	651.197090161102	723.159538300046	522.317982390017	479.846367047449	470.276486356436	535.476269069658	416.102926441981	575.857449465056	474.177528437944	592.596982098851	591.644011756332
gene-LOC117218483	0	0	0	0.91914793380279	1.75445305563319	0	2.20475468993916	0	0	1.00917700934858	0	1.77821763436744	0	2.90906459164383	0	0
gene-LOC117218452	932.140033733312	637.580165809305	362.942367131765	561.599387553505	2111.48425245455	872.900942794298	652.607388221993	412.415934034634	321.636151825283	766.974527104917	356.984179379772	219.609877844379	292.711593914132	358.784632969405	1252.72909377879	1410.25015837636
gene-LOC117218411	173.511876062211	166.909944151071	130.038174319937	173.718959488727	156.146321951354	129.868365559194	146.616186880954	159.754523898031	126.915886936463	132.202188224663	170.533843652757	144.035628383763	146.355796957066	132.847283018401	152.191841309496	175.179511860813
gene-LOC117218412	36.5697676005557	34.8058651310291	41.7286678787858	32.1701776830976	57.8969508358953	64.9341827795971	104.72584777211	27.1922593868989	22.6014593174523	107.981940000298	53.4339376778639	43.5663320420023	129.137467903293	103.756637101963	58.9743385074298	41.8668015767982
gene-LOC117218470	1151.55863933665	1194.47400790577	1067.47755038754	1017.49676271969	1524.61970534524	1354.34152654588	1129.93677859382	1289.36629926212	1032.7128334282	1686.33478262147	1084.59524563154	1335.44144340995	1240.67626570794	1314.89719542301	1123.36602866572	1204.22142430106
gene-LOC117218476	490.190501879789	613.057851739716	427.961454291734	465.088854504212	548.266579885372	511.124781593686	572.133842039213	516.65292835108	629.363713301364	581.285957384779	688.956728357139	545.912813750804	524.202462303739	537.207261256893	435.649145748433	596.051043501258
