	SocR10	SocR1	SocR2	SocR3	SocR4	SocR5	SocR6	SocR7	SocR8	SocF10	SocF11	SocF12	SocF14	SocF4	SocF5	SocF6	SocF7	SocF8	SocF9
Lflavo2a001408	968.993342379486	873.590088924326	983.364259182999	868.85912426785	960.554360861274	895.452920334376	899.652567333732	991.96191724306	1043.97856219317	907.213500795247	852.77843295504	723.582103677969	873.904210939064	874.830235390929	868.096712164383	1025.11959991301	801.687334854196	805.278741055275	841.582371740088
Lflavo2a001395	280.044149211244	217.034241817654	267.370934014115	344.025210058811	239.24255069959	340.960919665782	296.905207100205	271.189588665643	252.648225941303	213.278403283286	178.808381103476	213.266304241928	116.204359120798	388.813437951524	342.60883573421	179.224696198599	267.916075915284	179.620557510832	170.256100812975
Lflavo2a001400	2133.81465866394	2497.52971739913	2294.18280833834	2340.73971048538	2547.44034321698	2010.46400863535	2097.20333577135	2278.31253250664	2198.03956568934	2652.97526035307	2210.80516328452	2250.72117512463	2926.45263581765	2145.54324396886	2315.69620729361	2558.23276548447	2188.66825093871	2154.2411830326	2143.28724377853
Lflavo2a001391	4528.39506496298	4509.73160761809	4819.68653711586	4471.35038641779	4620.87578261343	4536.67445888637	4039.49960696868	4819.81496079793	4577.44446500082	4844.0207106682	4942.44704691147	5580.46829433045	6132.74434053845	4637.48391447636	4647.59688654763	5271.71749710275	4785.39329442531	4474.84234550476	5361.98960535042
Lflavo2a001384	1447.90942363929	1502.88032776245	1565.17142271184	1235.36325430209	1428.28698807171	1220.91561637899	1375.29669509627	1575.93949755551	1630.48337241405	1184.99561629104	1506.5752315539	1330.37551693774	1679.03441341888	1187.64831956102	1301.75924748561	1793.38852056051	1024.26376715305	1219.97318255679	1663.7684788306
Lflavo2a001399	122.772978458553	112.334306066424	131.181993842131	132.918831159086	113.797018497558	179.951596490274	149.942094555622	155.994011179352	140.761154453012	149.815073525821	147.631535167485	121.866459566816	99.6037363892556	164.362044224962	135.808907858606	98.1740374081499	124.68401994519	124.167231030978	171.333671071285
Lflavo2a001382	163.359087039892	193.04050654133	199.276463928123	141.714930279908	227.594036995115	171.341472256289	153.91407057034	201.592260601009	176.853758158912	168.541957716548	156.801195736894	142.177536161285	154.148639650038	188.221050644715	180.564116130192	160.959759006385	154.566966874202	227.840841406358	212.281340887064
Lflavo2a012275	459.637679683672	444.974726942728	363.50430354728	433.940889960546	518.806879606976	469.251770752149	419.043469552798	479.981572859545	457.473751972288	348.528122438541	419.053488021993	364.329936413293	387.743116658173	422.392780320065	411.284931185437	447.490961209242	309.133933748405	314.637352418304	561.414104579495
Lflavo2a012292	179.593530472428	182.134263233911	227.315363375296	191.559491964565	173.831666051387	193.727795264649	242.290536897826	157.593949755551	145.272729916249	205.995726098003	124.707383743963	218.344073390545	99.6037363892556	213.847390873338	192.910380480974	85.6168930885028	210.211074948915	138.633316199636	108.834596089307
Lflavo2a012304	106.538535026017	95.9749411052942	127.176436778249	158.329784174794	96.7722676987105	163.592360445703	168.808980625535	99.9961610124053	99.2546601912263	142.532396340538	81.6099790677404	170.105266478681	59.2879383269378	204.12705492455	150.47009677516	65.0688387472622	168.993217115795	86.7965110119458	48.4906616239487
Lflavo2a012302	0	0	0	0	0	0	0	0	0	0	0	0	0	0.883666904435282	0	0	0	0	0
Lflavo2a012252	3.04395814360048	2.18124866148396	0	3.90937738703195	1.7920790314576	3.44404969359375	0.992994003679616	4.79981572859545	0	2.08076491008084	3.66786422776361	1.26944228715433	0	0.883666904435282	2.31492456577169	0	1.03044644582802	0	1.07757025830997
Lflavo2a012276	0	0	1.00138926597047	0	2.6881185471864	3.44404969359375	0.992994003679616	0.799969288099242	0	0	0	0	4.74303506615503	0	0	2.28311714902674	1.03044644582802	0	2.15514051661994
Lflavo2a012259	824.91265691573	777.615147819032	768.065566999349	826.833317357256	868.262290741208	826.571926462501	771.556340859061	896.76557195925	988.035026449025	740.75230798878	815.182824620463	620.757278418469	682.997049526324	792.649213278448	816.396730195482	801.374119308387	689.368672258943	623.247169349666	857.745925614737
Lflavo2a012329	39.5714558668062	33.8093542530014	42.0583491707596	30.2976747494976	37.6336596606096	55.1047950975001	42.6987421582235	48.7981265740538	46.0180697250231	71.7863893977891	53.1840313025724	44.4304800504016	96.0464600896393	32.6956754641054	38.5820760961948	54.7948115766418	41.2178578331206	47.0147767981373	53.8785129154986
Lflavo2a012289	230.326166199103	154.868654965361	229.318141907237	243.358742342739	240.138590215319	275.5239754875	235.339578872069	282.389158699032	308.591761685449	205.995726098003	233.82634451993	190.41634307315	116.204359120798	245.659399433008	205.256644831756	151.827290410278	195.784824707323	208.552727848148	286.633688710452
Lflavo2a012278	67.981731873744	64.3468355137768	84.1166983415193	79.1648920873969	89.6039515728801	80.0741553760548	75.4675442796508	63.9975430479394	73.0875225044484	61.3825648473849	68.7724542705677	59.6637874962536	73.5170435254029	69.8096854503872	91.8253411089436	71.9181901943424	74.1921440996171	67.5083974537356	68.9644965318382
Lflavo2a012338	1289.62360017207	1210.5930071236	1325.8393881449	1394.67038282365	1353.01966875049	1331.12520657399	1225.35460054065	1519.14167810046	1355.27726915656	1244.29741622834	1619.36205655763	1266.90340258002	1235.56063473338	1364.38170044807	1327.99505923103	1410.96639809853	1132.46064396499	1022.27001858514	1671.31147063877
Lflavo2a012240	2.02930542906699	2.18124866148396	9.01250339373421	0.977344346757986	3.5841580629152	1.72202484679688	0.992994003679616	2.39990786429773	0	2.08076491008084	4.58483028470451	3.808326861463	0	0.883666904435282	2.31492456577169	7.9909100215936	1.03044644582802	2.41101419477627	0
Lflavo2a012313	572.26413099689	473.330959542019	505.701579315086	487.694829032235	550.168262657484	511.441379498672	506.426941876604	494.381020045332	526.952014106147	577.412262547434	540.093007538192	491.274165128727	486.16109428089	489.551465057146	522.401310342478	573.062404405712	481.218490201683	460.503711202268	509.690732180616
Lflavo2a012285	994.359660242823	1068.81184412714	955.325359735826	962.684181556617	1056.43058904426	934.198479387305	1158.82400229411	1029.56047378372	1191.05592229471	922.819237620854	1023.33411954605	1162.80913503337	882.204522304835	903.991243237293	926.741467830599	848.178020863435	1225.20082408951	1219.97318255679	1001.06276996996
Lflavo2a012318	15.2197907180024	19.6312379533556	23.0319531173208	14.6601652013698	17.920790314576	19.8032857381641	17.8738920662331	19.1992629143818	17.1439867603027	21.8480315558489	27.5089817082271	10.1555382972347	10.6718288988488	16.7896711842704	16.9761134823257	12.5571443196471	19.5784824707323	19.2881135582102	12.9308430997197
Lflavo2a012269	0	0	0	0	0	0.861012423398438	0	0	0	0	0.916966056940903	0	0	0	0	1.14155857451337	0	0	0
Lflavo2a012246	719.388774604247	634.743360491832	407.56543124998	659.707434061641	297.485119221962	509.719354651875	713.962688645644	473.581818554751	393.409380394315	783.407988645437	275.089817082271	559.824048635061	286.953621502379	574.383487882933	429.80432771161	130.137677494524	825.387603108241	544.889208019438	130.386001255507
Lflavo2a012319	0	0	0	0	0	0	0	0	0	1.04038245504042	0	0	0	0	0	0	0	0	0
Lflavo2a012286	2107.43368808607	1951.1269276974	2079.88550542066	1741.62762592273	1664.84142022411	1738.38408284145	1809.23507470426	1874.32804201652	1839.82047390828	1959.04016284111	2439.1297114628	1977.79108338645	2073.89208267629	1809.74982028346	1951.48140894553	2707.77693874572	2088.71494569339	1964.97656874266	2108.80499551261
Lflavo2a012299	442.388583536603	305.374812607754	302.419558323081	325.455667470409	319.886107115182	309.103460000039	258.1784409567	331.987254561185	283.326939091319	307.953206691965	384.208777858238	322.4383409372	420.944362121259	286.308077037031	299.396910506472	367.581860993306	296.768576398469	354.419086632112	368.52902834201
Lflavo2a012303	716.344816460646	682.730831044479	577.80160646496	593.248018482098	656.796965029211	583.766423064141	449.826283666866	634.375645462699	614.476578092955	753.236897449265	729.904981324959	803.556967768692	1299.59160812648	650.378841664367	633.517689499519	694.06761330413	739.860548104515	951.145099839239	710.118800226271
Lflavo2a012320	184.666794045096	157.049903626845	191.265349800359	162.239161561826	180.999982177218	125.707813816172	129.08922047835	154.394072603154	161.514401583905	146.693926160699	149.465467281367	166.296939617218	224.108406875825	188.221050644715	138.895473946301	288.814319351883	193.723931815667	194.08664267949	202.583208562275
Lflavo2a012339	187.710752188696	176.681141580201	198.275074662153	134.873519852602	247.306906341149	130.873888356563	153.91407057034	188.792751991421	192.19311473392	150.855455980861	205.400396754762	200.571881370385	193.278678945817	144.921372327386	160.50143656017	190.640281943733	153.536520428374	255.567504646285	247.841159411293
Lflavo2a012344	653.43634815957	520.227805763924	688.955814987682	666.548844488947	818.084077860395	690.531963565547	633.530174347595	658.374724105676	741.703006156254	616.94679583897	734.489811609663	481.118626831492	805.130202479816	543.455146227698	719.941539954995	768.268920647499	568.806438097065	523.190080266451	802.789842440929
Lflavo2a012268	5773.37394569558	6258.00240979748	6750.36504190692	6123.06233243878	6472.09342210913	6492.03367242422	5840.7907296435	6304.55795951013	6312.59638816199	6546.08640711433	7111.98873763364	7661.0842029764	7010.20582777713	6257.24535030623	6497.22161459921	7173.55408224203	6298.08867690083	6338.55631806682	6787.61505709451
Lflavo2a012280	163.359087039892	181.043638903169	183.254235672596	232.607954528401	162.183152346913	216.114118273008	257.18544695302	163.193734772245	175.951443066265	221.60146292361	165.970856306303	217.074631103391	136.362258151957	271.285739661632	247.696928537571	135.845470367091	255.550718565348	138.633316199636	136.851422805366
Lflavo2a012291	66.9670791592106	66.5280841752608	73.1014164158441	91.8703685952507	46.5940548178976	88.6842796100391	90.362454334845	75.997082369428	55.9435357441457	94.6748034086784	72.4403184983313	81.2443063778773	81.8173548911742	96.3196925834457	91.0536995870198	43.3792258315081	99.9533052453175	77.1524542328407	47.4130913656387
Lflavo2a012277	16.2344434325359	11.9968676381618	26.0361209152322	16.6148538948858	17.0247507988472	19.8032857381641	41.7057481545439	7.99969288099242	9.92546601912262	16.6461192806467	4.58483028470451	22.849961168778	9.48607013231005	24.7426733241879	19.2910380480974	0	25.7611611457004	3.61652129216441	5.38785129154986
Lflavo2a012307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lflavo2a012321	1.01465271453349	0	0	0	0.896039515728801	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lflavo2a012270	772.150715759988	895.402575539165	865.200325798484	766.237967858261	862.886053646835	788.687379832969	831.135981079838	816.768643149326	884.268790794561	886.405851694439	949.059868933835	926.692869622663	891.690592437145	752.000535674425	847.262391072438	962.333878314772	834.661621120693	990.926834053048	874.987049747697
Lflavo2a012327	17.2490961470694	13.0874919689038	13.0180604576161	15.6375095481278	10.7524741887456	15.4982236211719	21.8458680809515	11.1995700333894	14.4370414823602	14.5653543705659	21.0902193096408	11.424980584389	30.8297279300077	7.95300213991754	13.8895473946301	7.9909100215936	15.4566966874202	12.0550709738814	17.2411241329595
Lflavo2a012317	1084.6637518363	1101.5305740494	1191.65322650486	1084.85222490136	1025.06920599375	1008.24554779957	1185.63484039346	1128.75666550803	1183.83740155353	1045.58436731562	1106.77803072767	1222.47292252962	1332.79285358956	972.03359487881	1050.97575286035	1107.31181727797	1111.85171504843	875.198152703787	869.599198456147
Lflavo2a012335	97.4066605952153	78.5249518134225	52.0722418304643	45.9351842976254	88.7079120571513	63.7149193314844	74.4745502759712	67.1974202003363	102.863920561816	76.9883016729912	76.1081827260949	34.274941753167	47.4303506615503	91.017691156834	66.3611708854551	58.2194873001819	66.979018978821	68.7139045511238	64.6542154985983
Lflavo2a012257	3568.5335970143	3975.32568555452	2886.00386452689	3344.47235460583	3783.078835407	3324.36896674137	3085.23236943257	3618.26109007287	2897.33376249116	4518.38100224055	3655.02670296644	4328.79819919627	7080.16559500292	3756.46801075438	3305.71227992197	3555.95495960915	4277.38319663209	4727.99883595627	3400.81173522627
Lflavo2a012272	201.915890192165	200.674876856524	245.340370162765	159.307128521552	131.717808812134	184.256658607266	185.689878688088	193.592567720017	160.612086491257	219.520698013529	225.573650007462	236.116265410706	336.755489697007	183.802716122539	189.052172871355	214.613012008514	155.59741332003	125.372738128366	190.729935720865
Lflavo2a012295	270.912274780443	368.631023790789	300.41677979114	350.866620486117	276.876210360199	316.852571810625	277.045327026613	342.386855306476	328.442693723694	378.699213634713	362.201592491657	378.293801571991	551.377826440522	251.845067764055	286.279004633766	476.029925572076	298.829469290125	358.035607924276	391.15800376652
Lflavo2a012293	11.1611798598684	5.4531216537099	4.00555706388187	16.6148538948858	10.7524741887456	15.4982236211719	8.93694603311654	9.59963145719091	4.51157546323756	21.8480315558489	6.41876239858632	10.1555382972347	33.2012454630852	13.2550035665292	12.3462643507823	2.28311714902674	6.18267867496809	6.02753548694068	5.38785129154986
Lflavo2a012337	60.8791628720096	59.9843381908089	64.0889130221099	39.0937738703195	52.8663314279992	42.1896087465235	66.5305982465343	43.9983108454583	62.2597413926783	48.8979753868998	50.4331331317497	85.0526332393403	47.4303506615503	53.0200142661169	50.1566989250533	81.0506587904494	51.5223222914008	65.0973832589594	72.1972073067681
Lflavo2a012245	1563.57983309611	3907.70697704851	1685.3381346283	1170.85852741607	2958.7224809365	2308.37430713121	2378.22063881268	2016.72257529819	2325.26599375264	3252.23555445636	1498.32253704144	1777.21920201607	1706.30686504927	2067.78055637856	1260.09060530172	1513.70666980473	3247.96719724991	3298.26741845394	1038.77772901081
Lflavo2a012258	659.524264446771	756.893285534934	570.791881603167	560.995655039084	448.0197578644	499.387205571094	639.488138369672	830.368121047013	631.620564853258	826.063669302095	501.580433146674	723.582103677969	1137.14265711067	487.784131248276	623.486349714508	739.729956284665	704.825368946363	759.469471354526	601.284204136964
Lflavo2a012267	13379.2106938386	17043.1864165049	13047.1007463292	13989.7069794938	12546.3452992347	13077.0566865755	11114.5818831859	13417.0849000005	12192.0815318532	15639.0290641676	14499.9842584065	15446.5737500939	19810.471712563	11887.0871984634	14526.9232917393	15962.4135474205	12507.5589594605	12988.1334672598	13793.9768766259
