	SRR2915407	SRR2916026	SRR2916025	SRR2916648	SRR2916653	SRR2916652	SRR2916631	SRR2916637	SRR2916647	SRR2916699	SRR2917198	SRR2917152
Caust.v2_017235	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_017236	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_017237	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_017238	0	0	0	0	0	0	0	0.958983554436005	0	0	0	0
Caust.v2_017239	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_017240	0	0	0	0	0	0	0	0	0.809775625487545	0	0	0
Caust.v2_020241	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020242	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_015639	0	0	0	0	0	0	0	0	0	1.45767039955061	0	0
Caust.v2_015640	0	0	0	0	0	0	0	0	0.809775625487545	0	0	0
Caust.v2_015641	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_015642	1.8055594814677	0.89236854953164	0	0	0	0	0	0	0.809775625487545	0	0.970516092451632	0
Caust.v2_015643	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_015644	52.3612249625633	73.1742210615945	67.7077392603638	73.9246256392184	65.3588251520591	80.8341696140036	58.6887483318884	69.0468159193923	76.1189087958292	65.5951679797775	72.7887069338724	68.0415750490663
Caust.v2_015645	3.6111189629354	0.89236854953164	0	2.42375821767929	2.75195053271828	1.24360260944621	4.75854716204501	0	0.809775625487545	1.45767039955061	0	0.895283882224556
Caust.v2_015646	0	0.89236854953164	1.38179059715028	2.42375821767929	1.37597526635914	0	0	0.958983554436005	4.04887812743773	0	0	1.79056776444911
Caust.v2_015647	0	0.89236854953164	0	0	0	0	0	0	0	0	0	0
Caust.v2_015648	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020166	0	0	0	0	0	0	0.793091193674168	0	0	0	0	0
Caust.v2_020167	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020283	0	0	0	0	0	0	0	0	0	0	0.970516092451632	0
Caust.v2_021888	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010364	0	0	0	0.605939554419823	0.68798763317957	1.24360260944621	0.793091193674168	0.958983554436005	1.61955125097509	0	0	0.895283882224556
Caust.v2_010365	50.5556654810956	60.6810613681515	69.0895298575141	55.7464390066237	57.7909611870839	78.3469643951111	57.8956571382143	62.3339310383403	65.5918256644912	64.1374975802269	70.8476747489691	97.5859431624766
Caust.v2_010366	39.7223085922894	55.3268500709617	70.4713204546643	60.5939554419823	69.4867509511365	63.4237330817566	66.6196602686301	52.7440954939803	65.5918256644912	56.8491455824739	75.7002552112273	53.7170329334734
Caust.v2_010367	72.222379258708	88.3444864036324	89.8163888147683	107.857240686728	108.702046042372	120.629453116282	77.7229369800685	81.5136021270604	111.749036317281	91.8332351716886	113.550382816841	67.1462911668417
Caust.v2_010368	1079.72456991768	1188.63490797614	1168.99484518914	868.311381483606	1034.73340030207	1226.19217291396	962.81270912044	1014.60460059329	1081.05046002587	1101.99882206026	1181.11808451364	1502.2863543728
Caust.v2_010369	1.8055594814677	2.67710564859492	1.38179059715028	1.81781866325947	0.68798763317957	2.48720521889242	1.58618238734834	0.958983554436005	1.61955125097509	0	0	0.895283882224556
Caust.v2_010370	3.6111189629354	14.2778967925062	4.14537179145084	12.1187910883965	8.25585159815484	16.1668339228007	10.3101855177642	2.87695066330801	8.09775625487545	1.45767039955061	11.6461931094196	6.26698717557189
Caust.v2_010371	18.055594814677	13.3855282429746	12.4361153743525	18.1781866325947	13.7597526635914	7.46161565667725	18.2410974545059	19.1796710887201	11.3368587568256	16.0343743950567	19.4103218490326	15.2198259978175
Caust.v2_010372	57.7779034069664	145.456073573657	128.506525534976	234.498607560471	196.764463089357	144.25790269576	133.23932053726	169.740089135173	225.117623885538	157.428403151466	169.840316179036	162.941666564869
Caust.v2_010373	0	0	0	0.605939554419823	0.68798763317957	2.48720521889242	1.58618238734834	0	1.61955125097509	0	0.970516092451632	1.79056776444911
Caust.v2_010374	1430.00310932242	1417.08125665624	1554.51442179407	1240.9642074518	1322.31223097113	1391.59131997031	1320.49683746749	1340.65900910153	1319.9342695447	1558.2496571196	1501.38839502267	1701.03937622666
Caust.v2_010375	418.889799700506	332.853468975302	428.355085116587	252.070854638646	373.577284816506	465.107375932882	325.960480600083	348.11103026027	320.671147693068	403.77470067552	394.029533535362	479.872160872362
Caust.v2_010376	7.2222379258708	16.9550024411012	17.9632777629537	35.1444941563497	28.2074929603624	13.6796287039083	26.1720093912475	19.1796710887201	15.3857368842634	17.4920447946073	18.439805756581	21.4868131733893
Caust.v2_010377	68.6112602957726	116.007911439113	117.452200757774	127.247306428163	121.085823439604	138.039889648529	102.308763983968	109.324125205705	160.335573846534	180.751129544276	178.5749610111	149.512408331501
Caust.v2_010378	36.111189629354	74.9589581606578	102.252504189121	99.3740869248509	99.7582068110376	83.321374832896	72.9643898180235	82.4725856814964	127.944548827032	106.409939167195	103.845221892325	86.8425365757819
Caust.v2_010379	3898.20292048876	4367.25168140785	4814.15844047158	3922.24673575951	4222.8680924562	4554.07275579202	4155.00476365897	4339.40058382292	4968.78323799158	4354.06148345768	4530.36911956422	4636.67522604097
Caust.v2_010380	19.8611542961447	22.309213738291	24.8722307487051	16.966307523755	17.8876784626688	26.1156547983704	16.6549150671575	23.0156053064641	16.1955125097509	21.8650559932592	50.4668368074848	24.172664820063
Caust.v2_010381	0	1.78473709906328	1.38179059715028	3.63563732651894	2.75195053271828	1.24360260944621	2.3792735810225	2.87695066330801	0.809775625487545	1.45767039955061	4.85258046225816	2.68585164667367
Caust.v2_010382	0	1.78473709906328	1.38179059715028	1.81781866325947	4.12792579907742	1.24360260944621	1.58618238734834	0.958983554436005	3.23910250195018	1.45767039955061	0.970516092451632	0
Caust.v2_010383	0	4.4618427476582	2.76358119430056	1.81781866325947	0.68798763317957	0	0.793091193674168	2.87695066330801	0.809775625487545	4.37301119865184	1.94103218490326	3.58113552889822
Caust.v2_010384	234.722732590801	248.970825319328	221.086495544045	205.41350894832	194.012512556639	182.809583588593	200.652071999565	186.042809560585	197.585252618961	182.208799943827	223.218701263875	255.155906433998
Caust.v2_010385	23.4722732590801	37.4794790803289	44.217299108809	30.2969777209911	46.0951714230312	39.7952835022787	26.1720093912475	16.3027204254121	25.1030443901139	14.5767039955061	26.2039344961941	28.6490842311858
Caust.v2_010386	1130.28023539878	1160.07911439113	1144.12261444043	935.570672024206	1071.19674486059	1159.03763200387	919.985784662035	923.501162921872	946.62770619494	1026.19996128363	1027.77654190628	1197.88983441646
Caust.v2_010387	3.6111189629354	0.89236854953164	1.38179059715028	5.4534559897784	2.06396289953871	1.24360260944621	8.72400313041585	0	0	1.45767039955061	1.94103218490326	0
Caust.v2_010388	0	0	0	0.605939554419823	0	0	0	0	0	0	0	0
Caust.v2_010389	0	0	0	0	0.68798763317957	0	0	0	0	0	0	0
Caust.v2_010390	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022330	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020044	0	0	0	0	0.68798763317957	0	0	0.958983554436005	0.809775625487545	0	0	0.895283882224556
Caust.v2_020514	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020515	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022131	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022286	1.8055594814677	0	0	0	1.37597526635914	0	2.3792735810225	0.958983554436005	1.61955125097509	1.45767039955061	3.88206436980653	0.895283882224556
Caust.v2_020565	0	0	0	0.605939554419823	0.68798763317957	0	0	0.958983554436005	1.61955125097509	0	1.94103218490326	0
Caust.v2_020566	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022337	0	0.89236854953164	0	0	0	0	0	0	0	0	0	0
Caust.v2_018673	0	0	0	0	0	0	0.793091193674168	0	0	0	0	0
Caust.v2_018674	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018675	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018676	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018677	0	0	0	0.605939554419823	0	0	0	0.958983554436005	0	0	0	0
Caust.v2_019497	0	0	0	0	0.68798763317957	0	0	0	0	0	0.970516092451632	0
Caust.v2_019498	0	0	0	0	0	0	0	0	0	0	0.970516092451632	0
Caust.v2_019499	0	0	0	0	0	1.24360260944621	0	0	0	0	0	0
Caust.v2_021744	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018538	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018539	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018540	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021765	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021124	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021491	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021883	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020820	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022218	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021017	0	0	0	0.605939554419823	1.37597526635914	0	0	0	0.809775625487545	0	0	0
Caust.v2_021232	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021233	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022244	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022118	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021445	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022068	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012172	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012173	0	0	0	0.605939554419823	1.37597526635914	0	0	0	1.61955125097509	0	0	0.895283882224556
Caust.v2_012174	0	0	0	0	0	0	0	0	0	1.45767039955061	0	0
Caust.v2_012175	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012176	0	4.4618427476582	4.14537179145084	4.24157688093876	4.81591343225699	1.24360260944621	10.3101855177642	7.67186843548804	3.23910250195018	2.91534079910122	0.970516092451632	8.95283882224556
Caust.v2_012177	604.862426291679	512.219547431161	504.353567959853	392.648831264045	436.872147069027	497.441043778484	548.02601482885	532.235872711983	446.996145269125	516.015321440917	542.518495680462	528.217490512488
Caust.v2_012178	0	0.89236854953164	1.38179059715028	0.605939554419823	0.68798763317957	1.24360260944621	2.3792735810225	0.958983554436005	0.809775625487545	2.91534079910122	0	0
Caust.v2_012179	0	0	0	0	0	0	0	0	0.809775625487545	0	0	0.895283882224556
Caust.v2_012180	9.0277974073385	11.6007911439113	13.8179059715028	15.7544284149154	13.0717650304118	8.70521826612346	9.51709432409002	13.4257697621041	13.7661856332883	11.6613631964049	11.6461931094196	10.7434065866947
Caust.v2_012181	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012182	0	0	0	1.21187910883965	0	0	0	0	0	0	0	0.895283882224556
Caust.v2_012183	3.6111189629354	6.24657984672148	6.90895298575141	7.8772142074577	4.81591343225699	1.24360260944621	11.1032767114384	9.58983554436005	8.09775625487545	7.28835199775306	10.6756770169679	13.4292582333683
Caust.v2_012184	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012185	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012186	0	0.89236854953164	0	0	0.68798763317957	1.24360260944621	0	0	0	0	0	0
Caust.v2_012187	0	1.78473709906328	1.38179059715028	0.605939554419823	0.68798763317957	1.24360260944621	0	0.958983554436005	1.61955125097509	1.45767039955061	1.94103218490326	2.68585164667367
Caust.v2_012188	0	0	0	0	0	0	0.793091193674168	0	0	0	0	0
Caust.v2_012189	0	0.89236854953164	0	0	0	0	0.793091193674168	0	0	0	0	2.68585164667367
Caust.v2_012190	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012191	27.0833922220155	23.2015822878226	19.3450683601039	34.5385546019299	24.0795671612849	17.4104365322469	30.9305565532926	23.9745888609001	20.2443906371886	26.238067191911	27.1744505886457	22.3820970556139
Caust.v2_012192	1.8055594814677	0	0	0.605939554419823	0.68798763317957	0	0	2.87695066330801	0.809775625487545	0	0	0
Caust.v2_012193	9.0277974073385	6.24657984672148	1.38179059715028	12.1187910883965	10.3198144976935	7.46161565667725	11.1032767114384	8.63085198992404	10.5270831313381	4.37301119865184	9.70516092451632	8.057554940021
Caust.v2_012194	0	0	0	1.81781866325947	1.37597526635914	0	0.793091193674168	0.958983554436005	0.809775625487545	1.45767039955061	0	0.895283882224556
Caust.v2_012195	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012196	0	0	1.38179059715028	0	0	0	0	0	0	2.91534079910122	1.94103218490326	0.895283882224556
Caust.v2_012197	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012198	9.0277974073385	8.03131694578476	9.67253418005197	6.66533509861805	6.19188869861613	7.46161565667725	7.13782074306751	13.4257697621041	4.04887812743773	8.74602239730367	6.79361264716142	19.6962454089402
Caust.v2_012199	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012200	0	0	0	1.21187910883965	0	1.24360260944621	0	0.958983554436005	0	1.45767039955061	0.970516092451632	0
Caust.v2_012201	16.2500353332093	14.2778967925062	20.7268589572542	18.7841261870145	29.5834682267215	13.6796287039083	13.4825502924609	22.0566217520281	23.4834931391388	13.1190335959555	17.4692896641294	22.3820970556139
Caust.v2_021231	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022138	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020368	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020369	0	0	2.76358119430056	2.42375821767929	0	1.24360260944621	0	0	0.809775625487545	0	0	0
Caust.v2_021608	0	1.78473709906328	1.38179059715028	0.605939554419823	0.68798763317957	0	1.58618238734834	3.83593421774402	0.809775625487545	1.45767039955061	0.970516092451632	1.79056776444911
Caust.v2_021976	0	0	0	0.605939554419823	0.68798763317957	0	0.793091193674168	0	0.809775625487545	0	0	1.79056776444911
Caust.v2_019952	0	0	0	0.605939554419823	0	0	0	0	0	0	0	0
Caust.v2_007163	0	7.13894839625312	2.76358119430056	3.63563732651894	4.81591343225699	2.48720521889242	3.96545596837084	2.87695066330801	4.04887812743773	2.91534079910122	1.94103218490326	3.58113552889822
Caust.v2_007164	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_007165	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_007166	1.8055594814677	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_007167	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_007168	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_007169	0	0	0	0	0.68798763317957	0	0	0	0	0	0	0
Caust.v2_007170	0	0	0	0	0	0	0	0	0	1.45767039955061	0	0
Caust.v2_007171	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_007172	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_007173	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_007174	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_007175	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_007176	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_007177	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_007178	0	0	0	0	0	0	0	0	1.61955125097509	1.45767039955061	0	0.895283882224556
Caust.v2_007179	39.7223085922894	48.1879016747086	63.5623674689129	40.5979501461281	56.4149859207247	52.2313095967408	38.8614684900342	56.5800297117243	96.3632994330179	59.7644863815751	85.4054161357436	68.9368589312908
Caust.v2_007180	3.6111189629354	0	0	1.81781866325947	0.68798763317957	1.24360260944621	1.58618238734834	0.958983554436005	0.809775625487545	1.45767039955061	0.970516092451632	0
Caust.v2_007181	46.9445465181602	37.4794790803289	48.3626709002598	36.3563732651894	39.2152950912355	36.0644756739401	38.0683772963601	80.5546185726244	80.167786923267	56.8491455824739	64.0540621018077	75.2038461068627
Caust.v2_007182	0	1.78473709906328	1.38179059715028	1.81781866325947	1.37597526635914	1.24360260944621	1.58618238734834	0.958983554436005	1.61955125097509	0	0.970516092451632	2.68585164667367
Caust.v2_007183	106.528009406594	65.1429041158097	66.3259486632135	53.9286203433642	48.1591343225699	67.1545409100953	56.3094747508659	61.3749474839043	51.8256400312029	43.7301119865184	69.8771586565175	71.6227105779645
Caust.v2_007184	0	0.89236854953164	0	0.605939554419823	0	1.24360260944621	0.793091193674168	0	2.42932687646264	0	0	0
Caust.v2_007185	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_007186	46.9445465181602	26.7710564859492	29.0176025401559	30.902917275411	36.4633445585172	42.2824887211711	25.3789181975734	42.1952763951842	19.4346150117011	30.6110783905629	30.0859988660006	30.4396519956349
Caust.v2_007187	776.390577031111	759.405635651426	737.87617887825	651.990960555729	663.220078385105	697.661063899323	766.919184282921	763.35090933106	672.113769154662	792.972697355533	759.914100389627	847.833836466654
Caust.v2_007188	1617.78129539506	1455.45310428611	1314.08285788992	1209.45535062197	1256.95340581907	1394.0785251892	1594.11329928508	1522.86588444438	1270.53795638996	1421.22863956185	1424.71762371899	1433.34949544151
Caust.v2_007189	0	0.89236854953164	0	0	0.68798763317957	0	0.793091193674168	1.91796710887201	0	0	0	1.79056776444911
Caust.v2_007190	1.8055594814677	0	0	1.21187910883965	1.37597526635914	2.48720521889242	0.793091193674168	0.958983554436005	0.809775625487545	1.45767039955061	0.970516092451632	0
Caust.v2_007191	9.0277974073385	4.4618427476582	11.0543247772022	13.9366097516559	8.25585159815484	4.97441043778483	9.51709432409002	3.83593421774402	12.9564100078007	11.6613631964049	10.6756770169679	8.057554940021
Caust.v2_007192	0	0.89236854953164	0	1.21187910883965	2.06396289953871	0	2.3792735810225	0.958983554436005	0	1.45767039955061	0	0
Caust.v2_007193	0	0	0	0.605939554419823	0	0	0	0	0	0	0	0
Caust.v2_007194	7.2222379258708	32.1252677831391	22.1086495544045	32.1147963842506	29.5834682267215	23.628449579478	26.9651005849217	16.3027204254121	30.7714737685267	29.1534079910122	33.9680632358071	25.0679487022876
Caust.v2_007195	0	0.89236854953164	0	1.21187910883965	1.37597526635914	0	3.17236477469667	1.91796710887201	1.61955125097509	1.45767039955061	3.88206436980653	0
Caust.v2_007196	52.3612249625633	88.3444864036324	80.1438546347163	71.5008674215391	74.3026643833935	77.1033617856649	77.7229369800685	82.4725856814964	76.1189087958292	71.42584957798	96.0810931527115	102.957646455824
Caust.v2_007197	0	0.89236854953164	0	1.21187910883965	0.68798763317957	0	0.793091193674168	0.958983554436005	0	2.91534079910122	0	1.79056776444911
Caust.v2_007198	1.8055594814677	0.89236854953164	4.14537179145084	3.63563732651894	3.43993816589785	7.46161565667725	2.3792735810225	4.79491777218002	4.85865375292527	1.45767039955061	9.70516092451632	3.58113552889822
Caust.v2_007199	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_007200	0	0	0	0	0.68798763317957	0	0	0	0	0	0	0
Caust.v2_007201	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_007202	0	1.78473709906328	2.76358119430056	1.21187910883965	0	3.73080782833863	0.793091193674168	0.958983554436005	0	0	0	0
Caust.v2_007203	0	0	0	0	0	0	0	0	0	0	0	0.895283882224556
Caust.v2_007204	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_007205	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_007206	0	0	0	1.21187910883965	0	0	0	0	0	0	0.970516092451632	0
Caust.v2_007207	0	0	0	0.605939554419823	0.68798763317957	0	0.793091193674168	0	0.809775625487545	0	0	1.79056776444911
Caust.v2_007208	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_007209	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_007210	63.1945818513695	48.1879016747086	59.4169956774621	47.869224799166	61.2308993529817	69.6417461289877	49.1716540077984	61.3749474839043	69.6407037919289	58.3068159820245	64.0540621018077	73.4132783424136
Caust.v2_007211	1.8055594814677	2.67710564859492	2.76358119430056	9.69503287071717	10.3198144976935	0	10.3101855177642	5.75390132661603	7.28798062938791	1.45767039955061	0.970516092451632	5.37170329334734
Caust.v2_007212	43.3334275552248	73.1742210615945	75.9984828432655	83.6196585099355	79.1185778156505	70.8853487384339	65.0334778812818	72.8827501371364	121.466343823132	64.1374975802269	79.5823195810338	94.0048076335784
Caust.v2_007213	45.1389870366925	100.837646097075	121.597572549225	122.399789992804	116.957897640527	94.5137983179119	84.860757723136	91.1034376714204	159.525798221046	119.52897276315	90.2579965980017	133.397298451459
Caust.v2_007214	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_007215	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_007216	0	0	0	0	0	0	0	0	0.809775625487545	0	0	0
Caust.v2_007217	0	0.89236854953164	0	0	0	0	0	0	0	1.45767039955061	0	0
Caust.v2_007218	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_007219	1.8055594814677	0	0	0	0	1.24360260944621	0	0	0	0	0	0
Caust.v2_007220	0	0.89236854953164	0	3.63563732651894	1.37597526635914	3.73080782833863	2.3792735810225	0	2.42932687646264	2.91534079910122	0.970516092451632	0
Caust.v2_007221	0	0	1.38179059715028	0.605939554419823	0	0	0	0	0.809775625487545	0	0	0
Caust.v2_007222	0	0	0	0	1.37597526635914	0	0	0.958983554436005	0	0	0	0
Caust.v2_007223	3.6111189629354	0.89236854953164	2.76358119430056	1.81781866325947	2.75195053271828	1.24360260944621	0.793091193674168	1.91796710887201	4.04887812743773	1.45767039955061	0	0
Caust.v2_007224	34.3056301478863	43.7260589270504	41.4537179145084	41.203889700548	56.4149859207247	73.3725539573263	53.9302011698434	74.8007172460084	63.1624987880285	43.7301119865184	67.9361264716142	68.0415750490663
Caust.v2_007225	3.6111189629354	9.81605404484804	8.29074358290169	10.9069119795568	4.12792579907742	1.24360260944621	3.96545596837084	3.83593421774402	1.61955125097509	5.83068159820245	1.94103218490326	0.895283882224556
Caust.v2_007226	14.4444758517416	28.5557935850125	24.8722307487051	28.4791590577317	37.1513321916968	24.8720521889242	22.9996446165509	33.5644244052602	42.9181081508399	36.4417599887653	17.4692896641294	22.3820970556139
Caust.v2_007227	3.6111189629354	0	0	1.21187910883965	0.68798763317957	0	3.96545596837084	0	2.42932687646264	2.91534079910122	0	0.895283882224556
Caust.v2_007228	30.6945111849509	28.5557935850125	29.0176025401559	21.2078844046938	34.3993816589785	27.3592574078166	22.9996446165509	26.8515395242081	27.5323712665765	32.0687487901135	20.3808379414843	30.4396519956349
Caust.v2_007229	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_007230	0	0	0	0.605939554419823	2.06396289953871	1.24360260944621	0.793091193674168	0	0	1.45767039955061	0	0.895283882224556
Caust.v2_022535	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014530	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014531	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014532	0	0	0	0	0	0	0	0.958983554436005	0.809775625487545	0	0	0
Caust.v2_014533	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014534	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014535	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014536	0	0	0	0.605939554419823	0	0	0	0	0	0	0	0
Caust.v2_014537	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014538	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014539	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014540	0	0	0	0.605939554419823	0.68798763317957	0	0	0	0	1.45767039955061	0.970516092451632	1.79056776444911
Caust.v2_014541	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014542	0	0.89236854953164	0	0	1.37597526635914	0	0	0	0.809775625487545	0	0	0
Caust.v2_014543	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014544	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022042	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018436	1.8055594814677	5.35421129718984	19.3450683601039	10.9069119795568	11.6957897640527	9.94882087556967	7.93091193674168	13.4257697621041	17.0052881352384	27.6957375914616	11.6461931094196	17.9056776444911
Caust.v2_017763	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_017764	1.8055594814677	7.13894839625312	2.76358119430056	6.05939554419823	6.8798763317957	4.97441043778483	4.75854716204501	3.83593421774402	15.3857368842634	5.83068159820245	8.73464483206468	1.79056776444911
Caust.v2_017765	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_017766	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_017767	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_017768	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019797	25.2778327405478	30.3405306840758	22.1086495544045	24.2375821767929	24.7675547944645	33.5772704550476	22.2065534228767	23.9745888609001	22.6737175136513	21.8650559932592	32.0270310509038	31.3349358778595
Caust.v2_022557	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020290	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020291	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022396	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_015989	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_015990	3.6111189629354	0	1.38179059715028	2.42375821767929	4.12792579907742	0	1.58618238734834	3.83593421774402	4.04887812743773	2.91534079910122	1.94103218490326	3.58113552889822
Caust.v2_015991	0	0	0	0.605939554419823	0	0	0	1.91796710887201	4.04887812743773	2.91534079910122	0	0
Caust.v2_015992	0	0.89236854953164	1.38179059715028	0.605939554419823	0.68798763317957	3.73080782833863	0.793091193674168	1.91796710887201	2.42932687646264	0	1.94103218490326	0
Caust.v2_015993	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_015994	0	0	0	0	0.68798763317957	0	0.793091193674168	0	0	0	0	0
Caust.v2_015995	0	0.89236854953164	0	4.84751643535858	0.68798763317957	1.24360260944621	3.17236477469667	0.958983554436005	0.809775625487545	0	0.970516092451632	0
Caust.v2_015996	0	0.89236854953164	2.76358119430056	1.21187910883965	0	0	4.75854716204501	1.91796710887201	0.809775625487545	0	0	0
Caust.v2_015997	1.8055594814677	0	0	2.42375821767929	0.68798763317957	0	0	0	1.61955125097509	1.45767039955061	0	0
Caust.v2_015998	5.4166784444031	0	1.38179059715028	2.42375821767929	0.68798763317957	3.73080782833863	0.793091193674168	0.958983554436005	0.809775625487545	1.45767039955061	0.970516092451632	1.79056776444911
Caust.v2_019996	0	0.89236854953164	0	0	0	0	0	0	0	2.91534079910122	0	0
Caust.v2_019997	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020441	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020442	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021683	0	0.89236854953164	0	0.605939554419823	0.68798763317957	2.48720521889242	0	0.958983554436005	0	0	0	0
Caust.v2_022555	0	0	0	0.605939554419823	0.68798763317957	0	0	0	0	0	0	0
Caust.v2_020832	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018585	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018586	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018587	0	0	0	0.605939554419823	0.68798763317957	0	0	0	0	0	0	0
Caust.v2_018588	3.6111189629354	0	0	6.05939554419823	4.12792579907742	1.24360260944621	0	1.91796710887201	3.23910250195018	0	1.94103218490326	1.79056776444911
Caust.v2_018491	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018492	0	0	0	0	0	0	0	0	0	0	0	0
