Orthogroup	Ceratina_australensis	Ceratina_calcarata	Megalopta_genalis	TALLY
OG0007005	0	0	0	0
OG0007010	0	0	0	0
OG0007013	0	0	0	0
OG0007014	0	0	0	0
OG0007017	0	0	0	0
OG0007019	0	0	0	0
OG0007020	0	0	0	0
OG0007024	0	0	0	0
OG0007025	0	0	0	0
OG0007032	0	0	0	0
OG0007033	0	0	0	0
OG0007034	0	0	0	0
OG0007042	0	0	0	0
OG0007043	0	0	0	0
OG0007045	0	0	0	0
OG0007047	0	0	0	0
OG0007051	0	0	0	0
OG0007063	0	0	0	0
OG0007065	0	0	0	0
OG0007066	0	0	0	0
OG0007068	0	0	0	0
OG0007069	0	0	0	0
OG0007071	0	0	0	0
OG0007072	0	0	0	0
OG0007076	0	0	0	0
OG0007077	0	0	0	0
OG0007081	0	0	0	0
OG0007085	0	0	0	0
OG0007097	0	0	0	0
OG0007098	0	0	0	0
OG0007100	0	0	0	0
OG0007106	0	0	0	0
OG0007107	0	0	0	0
OG0007112	0	0	0	0
OG0007114	0	0	0	0
OG0007116	0	0	0	0
OG0007117	0	0	0	0
OG0007120	0	0	0	0
OG0007121	0	0	0	0
OG0007122	0	0	0	0
OG0007124	0	0	0	0
OG0007127	0	0	0	0
OG0007128	0	0	0	0
OG0007131	0	0	0	0
OG0007132	0	0	0	0
OG0007133	0	0	0	0
OG0007134	0	0	0	0
OG0007135	0	0	0	0
OG0007137	0	0	0	0
OG0007138	0	0	0	0
OG0007139	0	0	0	0
OG0007140	0	0	0	0
OG0007141	0	0	0	0
OG0007143	0	0	0	0
OG0007146	0	0	0	0
OG0007148	0	0	0	0
OG0007150	0	0	0	0
OG0007151	0	0	0	0
OG0007152	0	0	0	0
OG0007154	0	0	0	0
OG0007155	0	0	0	0
OG0007156	0	0	0	0
OG0007157	0	0	0	0
OG0007158	0	0	0	0
OG0007163	0	0	0	0
OG0007164	0	0	0	0
OG0007165	0	0	0	0
OG0007167	0	0	0	0
OG0007171	0	0	0	0
OG0007173	0	0	0	0
OG0007174	0	0	0	0
OG0007175	0	0	0	0
OG0007176	0	0	0	0
OG0007178	0	0	0	0
OG0007179	0	0	0	0
OG0007180	0	0	0	0
OG0007181	0	0	0	0
OG0007183	0	0	0	0
OG0007185	0	0	0	0
OG0007186	0	0	0	0
OG0007187	0	0	0	0
OG0007188	0	0	0	0
OG0007189	0	0	0	0
OG0007191	0	0	0	0
OG0007192	0	0	0	0
OG0007195	0	0	0	0
OG0007197	0	0	0	0
OG0007198	0	0	0	0
OG0007199	0	0	0	0
OG0007200	0	0	0	0
OG0007201	0	0	0	0
OG0007202	0	0	0	0
OG0007203	0	0	0	0
OG0007205	0	0	0	0
OG0007206	0	0	0	0
OG0007207	0	0	0	0
OG0007208	0	0	0	0
OG0007211	0	0	0	0
OG0007213	0	0	0	0
OG0007215	0	0	0	0
OG0007217	0	0	0	0
OG0007218	0	0	0	0
OG0007219	0	0	0	0
OG0007220	0	0	0	0
OG0007222	0	0	0	0
OG0007223	0	0	0	0
OG0007224	0	0	0	0
OG0007225	0	0	0	0
OG0007226	0	0	0	0
OG0007228	0	0	0	0
OG0007229	0	0	0	0
OG0007233	0	0	0	0
OG0007234	0	0	0	0
OG0007236	0	0	0	0
OG0007237	0	0	0	0
OG0007240	0	0	0	0
OG0007243	0	0	0	0
OG0007244	0	0	0	0
OG0007245	0	0	0	0
OG0007247	0	0	0	0
OG0007250	0	0	0	0
OG0007257	0	0	0	0
OG0007259	0	0	0	0
OG0007260	0	0	0	0
OG0007261	0	0	0	0
OG0007262	0	0	0	0
OG0007263	0	0	0	0
OG0007264	0	0	0	0
OG0007266	0	0	0	0
OG0007267	0	0	0	0
OG0007269	0	0	0	0
OG0007270	0	0	0	0
OG0007271	0	0	0	0
OG0007272	0	0	0	0
OG0007273	0	0	0	0
OG0007274	0	0	0	0
OG0007275	0	0	0	0
OG0007276	0	0	0	0
OG0007277	0	0	0	0
OG0007279	0	0	0	0
OG0007280	0	0	0	0
OG0007281	0	0	0	0
OG0007282	0	0	0	0
OG0007283	0	0	0	0
OG0007284	0	0	0	0
OG0007287	0	0	0	0
OG0007288	0	0	0	0
OG0007290	0	0	0	0
OG0007291	0	0	0	0
OG0007292	0	0	0	0
OG0007293	0	0	0	0
OG0007295	0	0	0	0
OG0007296	0	0	0	0
OG0007297	0	0	0	0
OG0007298	0	0	0	0
OG0007301	0	0	0	0
OG0007302	0	0	0	0
OG0007303	0	0	0	0
OG0007304	0	0	0	0
OG0007305	0	0	0	0
OG0007306	0	0	0	0
OG0007308	0	0	0	0
OG0007309	0	0	0	0
OG0007310	0	0	0	0
OG0007312	0	0	0	0
OG0007314	0	0	0	0
OG0007315	0	0	0	0
OG0007316	0	0	0	0
OG0007318	0	0	0	0
OG0007319	0	0	0	0
OG0007320	0	0	0	0
OG0007321	0	0	0	0
OG0007322	0	0	0	0
OG0007324	0	0	0	0
OG0007325	0	0	0	0
OG0007326	0	0	0	0
OG0007327	0	0	0	0
OG0007328	0	0	0	0
OG0007329	0	0	0	0
OG0007330	0	0	0	0
OG0007332	0	0	0	0
OG0007333	0	0	0	0
OG0007335	0	0	0	0
OG0007336	0	0	0	0
OG0007340	0	0	0	0
OG0007341	0	0	0	0
OG0007345	0	0	0	0
OG0007347	0	0	0	0
OG0007351	0	0	0	0
OG0007354	0	0	0	0
OG0007355	0	0	0	0
OG0007356	0	0	0	0
OG0007358	0	0	0	0
OG0007360	0	0	0	0
OG0007361	0	0	0	0
OG0007362	0	0	0	0
OG0007363	0	0	0	0
OG0007366	0	0	0	0
OG0007370	0	0	0	0
OG0007374	0	0	0	0
OG0007376	0	0	0	0
OG0007377	0	0	0	0
OG0007378	0	0	0	0
OG0007380	0	0	0	0
OG0007381	0	0	0	0
OG0007383	0	0	0	0
OG0007384	0	0	0	0
OG0007389	0	0	0	0
OG0007391	0	0	0	0
OG0007393	0	0	0	0
OG0007394	0	0	0	0
OG0007397	0	0	0	0
OG0007401	0	0	0	0
OG0007403	0	0	0	0
OG0007405	0	0	0	0
OG0007406	0	0	0	0
OG0007407	0	0	0	0
OG0007409	0	0	0	0
OG0007413	0	0	0	0
OG0007414	0	0	0	0
OG0007415	0	0	0	0
OG0007420	0	0	0	0
OG0007421	0	0	0	0
OG0007423	0	0	0	0
OG0007424	0	0	0	0
OG0007425	0	0	0	0
OG0007428	0	0	0	0
OG0007430	0	0	0	0
OG0007433	0	0	0	0
OG0007434	0	0	0	0
OG0007435	0	0	0	0
OG0007436	0	0	0	0
OG0007437	0	0	0	0
OG0007438	0	0	0	0
OG0007439	0	0	0	0
OG0007440	0	0	0	0
OG0007441	0	0	0	0
OG0007442	0	0	0	0
OG0007443	0	0	0	0
OG0007444	0	0	0	0
OG0007448	0	0	0	0
OG0007449	0	0	0	0
OG0007451	0	0	0	0
OG0007452	0	0	0	0
OG0007453	0	0	0	0
OG0007454	0	0	0	0
OG0007455	0	0	0	0
OG0007456	0	0	0	0
OG0007457	0	0	0	0
OG0007458	0	0	0	0
OG0007459	0	0	0	0
OG0007460	0	0	0	0
OG0007461	0	0	0	0
OG0007462	0	0	0	0
OG0007464	0	0	0	0
OG0007467	0	0	0	0
OG0007470	0	0	0	0
OG0007471	0	0	0	0
OG0007473	0	0	0	0
OG0007474	0	0	0	0
OG0007477	0	0	0	0
OG0007479	0	0	0	0
OG0007480	0	0	0	0
OG0007481	0	0	0	0
OG0007482	0	0	0	0
OG0007483	0	0	0	0
OG0007485	0	0	0	0
OG0007486	0	0	0	0
OG0007488	0	0	0	0
OG0007491	0	0	0	0
OG0007493	0	0	0	0
OG0007494	0	0	0	0
OG0007496	0	0	0	0
OG0007497	0	0	0	0
OG0007498	0	0	0	0
OG0007501	0	0	0	0
OG0007502	0	0	0	0
OG0007503	0	0	0	0
OG0007504	0	0	0	0
OG0007505	0	0	0	0
OG0007506	0	0	0	0
OG0007508	0	0	0	0
OG0007511	0	0	0	0
OG0007513	0	0	0	0
OG0007515	0	0	0	0
OG0007516	0	0	0	0
OG0007517	0	0	0	0
OG0007518	0	0	0	0
OG0007519	0	0	0	0
OG0007520	0	0	0	0
OG0007521	0	0	0	0
OG0007522	0	0	0	0
OG0007523	0	0	0	0
OG0007524	0	0	0	0
OG0007525	0	0	0	0
OG0007527	0	0	0	0
OG0007528	0	0	0	0
OG0007529	0	0	0	0
OG0007530	0	0	0	0
OG0007532	0	0	0	0
OG0007534	0	0	0	0
OG0007535	0	0	0	0
OG0007536	0	0	0	0
OG0007537	0	0	0	0
OG0007539	0	0	0	0
OG0007540	0	0	0	0
OG0007542	0	0	0	0
OG0007544	0	0	0	0
OG0007545	0	0	0	0
OG0007546	0	0	0	0
OG0007548	0	0	0	0
OG0007551	0	0	0	0
OG0007552	0	0	0	0
OG0007553	0	0	0	0
OG0007554	0	0	0	0
OG0007556	0	0	0	0
OG0007558	0	0	0	0
OG0007560	0	0	0	0
OG0007561	0	0	0	0
OG0007564	0	0	0	0
OG0007565	0	0	0	0
OG0007569	0	0	0	0
OG0007570	0	0	0	0
OG0007571	0	0	0	0
OG0007572	0	0	0	0
OG0007573	0	0	0	0
OG0007574	0	0	0	0
OG0007575	0	0	0	0
OG0007576	0	0	0	0
OG0007579	0	0	0	0
OG0007580	0	0	0	0
OG0007582	0	0	0	0
OG0007583	0	0	0	0
OG0007584	0	0	0	0
OG0007585	0	0	0	0
OG0007586	0	0	0	0
OG0007588	0	0	0	0
OG0007594	0	0	0	0
OG0007595	0	0	0	0
OG0007599	0	0	0	0
OG0007600	0	0	0	0
OG0007601	0	0	0	0
OG0007602	0	0	0	0
OG0007603	0	0	0	0
OG0007605	0	0	0	0
OG0007609	0	0	0	0
OG0007613	0	0	0	0
OG0007616	0	0	0	0
OG0007617	0	0	0	0
OG0007619	0	0	0	0
OG0007620	0	0	0	0
OG0007621	0	0	0	0
OG0007623	0	0	0	0
OG0007624	0	0	0	0
OG0007626	0	0	0	0
OG0007628	0	0	0	0
OG0007630	0	0	0	0
OG0007631	0	0	0	0
OG0007632	0	0	0	0
OG0007633	0	0	0	0
OG0007634	0	0	0	0
OG0007640	0	0	0	0
OG0007641	0	0	0	0
OG0007643	0	0	0	0
OG0007644	0	0	0	0
OG0007646	0	0	0	0
OG0007647	0	0	0	0
OG0007649	0	0	0	0
OG0007650	0	0	0	0
OG0007654	0	0	0	0
OG0007655	0	0	0	0
OG0007657	0	0	0	0
OG0007658	0	0	0	0
OG0007660	0	0	0	0
OG0007661	0	0	0	0
OG0007662	0	0	0	0
OG0007663	0	0	0	0
OG0007664	0	0	0	0
OG0007665	0	0	0	0
OG0007666	0	0	0	0
OG0007671	0	0	0	0
OG0007673	0	0	0	0
OG0007677	0	0	0	0
OG0007679	0	0	0	0
OG0007681	0	0	0	0
OG0007685	0	0	0	0
OG0007686	0	0	0	0
OG0007687	0	0	0	0
OG0007688	0	0	0	0
OG0007690	0	0	0	0
OG0007695	0	0	0	0
OG0007874	0	0	0	0
OG0007876	0	0	0	0
OG0007888	0	0	0	0
OG0007892	0	0	0	0
OG0007899	0	0	0	0
OG0007901	0	0	0	0
OG0007902	0	0	0	0
OG0007905	0	0	0	0
OG0007907	0	0	0	0
OG0007911	0	0	0	0
OG0007913	0	0	0	0
OG0007914	0	0	0	0
OG0007920	0	0	0	0
OG0007922	0	0	0	0
OG0007925	0	0	0	0
OG0007927	0	0	0	0
OG0007936	0	0	0	0
OG0007943	0	0	0	0
OG0007947	0	0	0	0
OG0007948	0	0	0	0
OG0007957	0	0	0	0
OG0007958	0	0	0	0
OG0007964	0	0	0	0
OG0007967	0	0	0	0
OG0007968	0	0	0	0
OG0007969	0	0	0	0
OG0007971	0	0	0	0
OG0007976	0	0	0	0
OG0007977	0	0	0	0
OG0007979	0	0	0	0
OG0007985	0	0	0	0
OG0007986	0	0	0	0
OG0007987	0	0	0	0
OG0007995	0	0	0	0
OG0008005	0	0	0	0
OG0008010	0	0	0	0
OG0008016	0	0	0	0
OG0008019	0	0	0	0
OG0008020	0	0	0	0
OG0008025	0	0	0	0
OG0008029	0	0	0	0
OG0008033	0	0	0	0
OG0008037	0	0	0	0
OG0008042	0	0	0	0
OG0008049	0	0	0	0
OG0008051	0	0	0	0
OG0008055	0	0	0	0
OG0008058	0	0	0	0
OG0008060	0	0	0	0
OG0008061	0	0	0	0
OG0008064	0	0	0	0
OG0008065	0	0	0	0
OG0008066	0	0	0	0
OG0008069	0	0	0	0
OG0008070	0	0	0	0
OG0008073	0	0	0	0
OG0008074	0	0	0	0
OG0008075	0	0	0	0
OG0008077	0	0	0	0
OG0008079	0	0	0	0
OG0008080	0	0	0	0
OG0008081	0	0	0	0
OG0008083	0	0	0	0
OG0008087	0	0	0	0
OG0008090	0	0	0	0
OG0008091	0	0	0	0
OG0008092	0	0	0	0
OG0008094	0	0	0	0
OG0008095	0	0	0	0
OG0008096	0	0	0	0
OG0008098	0	0	0	0
OG0008100	0	0	0	0
OG0008103	0	0	0	0
OG0008104	0	0	0	0
OG0008105	0	0	0	0
OG0008106	0	0	0	0
OG0008110	0	0	0	0
OG0008117	0	0	0	0
OG0008118	0	0	0	0
OG0008120	0	0	0	0
OG0008121	0	0	0	0
OG0008126	0	0	0	0
OG0008129	0	0	0	0
OG0008130	0	0	0	0
OG0008131	0	0	0	0
OG0008133	0	0	0	0
OG0008135	0	0	0	0
OG0008136	0	0	0	0
OG0008137	0	0	0	0
OG0008142	0	0	0	0
OG0008143	0	0	0	0
OG0008144	0	0	0	0
OG0008151	0	0	0	0
OG0008155	0	0	0	0
OG0008157	0	0	0	0
OG0008158	0	0	0	0
OG0008160	0	0	0	0
OG0008162	0	0	0	0
OG0008164	0	0	0	0
OG0008165	0	0	0	0
OG0008169	0	0	0	0
OG0008175	0	0	0	0
OG0008178	0	0	0	0
OG0008180	0	0	0	0
OG0008181	0	0	0	0
OG0008182	0	0	0	0
OG0008183	0	0	0	0
OG0008184	0	0	0	0
OG0008185	0	0	0	0
OG0008186	0	0	0	0
OG0008189	0	0	0	0
OG0008193	0	0	0	0
OG0008194	0	0	0	0
OG0008196	0	0	0	0
OG0008198	0	0	0	0
OG0008199	0	0	0	0
OG0008206	0	0	0	0
OG0008207	0	0	0	0
OG0008208	0	0	0	0
OG0008209	0	0	0	0
OG0008212	0	0	0	0
OG0008213	0	0	0	0
OG0008215	0	0	0	0
OG0008216	0	0	0	0
OG0008217	0	0	0	0
OG0008219	0	0	0	0
OG0008223	0	0	0	0
OG0008224	0	0	0	0
OG0008228	0	0	0	0
OG0008231	0	0	0	0
OG0008233	0	0	0	0
OG0008236	0	0	0	0
OG0008240	0	0	0	0
OG0008241	0	0	0	0
OG0008243	0	0	0	0
OG0008244	0	0	0	0
OG0008245	0	0	0	0
OG0008248	0	0	0	0
OG0008249	0	0	0	0
OG0008250	0	0	0	0
OG0008251	0	0	0	0
OG0008252	0	0	0	0
OG0008253	0	0	0	0
OG0008254	0	0	0	0
OG0008261	0	0	0	0
OG0008264	0	0	0	0
OG0008265	0	0	0	0
OG0008267	0	0	0	0
OG0008268	0	0	0	0
OG0008269	0	0	0	0
OG0008270	0	0	0	0
OG0008272	0	0	0	0
OG0008273	0	0	0	0
OG0008274	0	0	0	0
OG0008276	0	0	0	0
OG0008277	0	0	0	0
OG0008279	0	0	0	0
OG0008285	0	0	0	0
OG0008288	0	0	0	0
OG0008289	0	0	0	0
OG0008291	0	0	0	0
OG0008293	0	0	0	0
OG0008295	0	0	0	0
OG0008297	0	0	0	0
OG0008298	0	0	0	0
OG0008301	0	0	0	0
OG0008308	0	0	0	0
OG0008309	0	0	0	0
OG0008311	0	0	0	0
OG0008312	0	0	0	0
OG0008315	0	0	0	0
OG0008317	0	0	0	0
OG0008318	0	0	0	0
OG0008319	0	0	0	0
OG0008320	0	0	0	0
OG0008322	0	0	0	0
OG0008323	0	0	0	0
OG0008324	0	0	0	0
OG0008325	0	0	0	0
OG0008326	0	0	0	0
OG0008327	0	0	0	0
OG0008328	0	0	0	0
OG0008334	0	0	0	0
OG0008339	0	0	0	0
OG0008341	0	0	0	0
OG0008343	0	0	0	0
OG0008346	0	0	0	0
OG0008348	0	0	0	0
OG0008349	0	0	0	0
OG0008350	0	0	0	0
OG0008351	0	0	0	0
OG0008356	0	0	0	0
OG0008358	0	0	0	0
OG0008361	0	0	0	0
OG0008362	0	0	0	0
OG0008363	0	0	0	0
OG0008366	0	0	0	0
OG0008368	0	0	0	0
OG0008369	0	0	0	0
OG0008371	0	0	0	0
OG0008372	0	0	0	0
OG0008374	0	0	0	0
OG0008375	0	0	0	0
OG0008379	0	0	0	0
OG0008380	0	0	0	0
OG0008382	0	0	0	0
OG0008385	0	0	0	0
OG0008386	0	0	0	0
OG0008387	0	0	0	0
OG0008390	0	0	0	0
OG0008391	0	0	0	0
OG0008393	0	0	0	0
OG0008394	0	0	0	0
OG0008395	0	0	0	0
OG0008398	0	0	0	0
OG0008400	0	0	0	0
OG0008402	0	0	0	0
OG0008403	0	0	0	0
OG0008405	0	0	0	0
OG0008406	0	0	0	0
OG0008412	0	0	0	0
OG0008416	0	0	0	0
OG0008417	0	0	0	0
OG0008419	0	0	0	0
OG0008423	0	0	0	0
OG0008426	0	0	0	0
OG0008430	0	0	0	0
OG0008435	0	0	0	0
OG0008438	0	0	0	0
OG0008440	0	0	0	0
OG0008448	0	0	0	0
OG0008450	0	0	0	0
OG0008457	0	0	0	0
OG0008460	0	0	0	0
OG0008461	0	0	0	0
OG0008462	0	0	0	0
OG0008466	0	0	0	0
OG0008470	0	0	0	0
OG0008472	0	0	0	0
OG0008473	0	0	0	0
OG0008474	0	0	0	0
OG0008479	0	0	0	0
OG0008483	0	0	0	0
OG0008484	0	0	0	0
OG0008485	0	0	0	0
OG0008752	0	0	0	0
OG0008766	0	0	0	0
OG0008770	0	0	0	0
OG0008775	0	0	0	0
OG0008776	0	0	0	0
OG0008784	0	0	0	0
OG0008785	0	0	0	0
OG0008788	0	0	0	0
OG0008803	0	0	0	0
OG0008808	0	0	0	0
OG0008821	0	0	0	0
OG0008828	0	0	0	0
OG0008829	0	0	0	0
OG0008839	0	0	0	0
OG0008853	0	0	0	0
OG0008855	0	0	0	0
OG0008859	0	0	0	0
OG0008861	0	0	0	0
OG0008869	0	0	0	0
OG0008870	0	0	0	0
OG0008871	0	0	0	0
OG0008876	0	0	0	0
OG0008884	0	0	0	0
OG0008887	0	0	0	0
OG0008899	0	0	0	0
OG0008900	0	0	0	0
OG0008901	0	0	0	0
OG0008902	0	0	0	0
OG0008904	0	0	0	0
OG0008909	0	0	0	0
OG0008910	0	0	0	0
OG0008920	0	0	0	0
OG0008927	0	0	0	0
OG0008928	0	0	0	0
OG0008935	0	0	0	0
OG0008937	0	0	0	0
OG0008939	0	0	0	0
OG0008947	0	0	0	0
OG0008952	0	0	0	0
OG0008955	0	0	0	0
OG0008957	0	0	0	0
OG0008959	0	0	0	0
OG0008964	0	0	0	0
OG0008970	0	0	0	0
OG0008973	0	0	0	0
OG0008977	0	0	0	0
OG0008978	0	0	0	0
OG0008985	0	0	0	0
OG0008986	0	0	0	0
OG0008989	0	0	0	0
OG0008996	0	0	0	0
OG0008998	0	0	0	0
OG0008999	0	0	0	0
OG0009000	0	0	0	0
OG0009005	0	0	0	0
OG0009006	0	0	0	0
OG0009011	0	0	0	0
OG0009015	0	0	0	0
OG0009017	0	0	0	0
OG0009023	0	0	0	0
OG0009024	0	0	0	0
OG0009034	0	0	0	0
OG0009035	0	0	0	0
OG0009036	0	0	0	0
OG0009050	0	0	0	0
OG0009051	0	0	0	0
OG0009054	0	0	0	0
OG0009056	0	0	0	0
OG0009059	0	0	0	0
OG0009070	0	0	0	0
OG0009071	0	0	0	0
OG0009072	0	0	0	0
OG0009078	0	0	0	0
OG0009084	0	0	0	0
OG0009086	0	0	0	0
OG0009088	0	0	0	0
OG0009090	0	0	0	0
OG0009093	0	0	0	0
OG0009096	0	0	0	0
OG0009099	0	0	0	0
OG0009109	0	0	0	0
OG0009115	0	0	0	0
OG0009116	0	0	0	0
OG0009118	0	0	0	0
OG0009129	0	0	0	0
OG0009132	0	0	0	0
OG0009134	0	0	0	0
OG0009135	0	0	0	0
OG0009141	0	0	0	0
OG0009147	0	0	0	0
OG0009148	0	0	0	0
OG0009152	0	0	0	0
OG0009154	0	0	0	0
OG0009156	0	0	0	0
OG0009160	0	0	0	0
OG0009162	0	0	0	0
OG0009166	0	0	0	0
OG0009167	0	0	0	0
OG0009169	0	0	0	0
OG0009170	0	0	0	0
OG0009172	0	0	0	0
OG0009175	0	0	0	0
OG0009177	0	0	0	0
OG0009181	0	0	0	0
OG0009186	0	0	0	0
OG0009191	0	0	0	0
OG0009194	0	0	0	0
OG0009196	0	0	0	0
OG0009197	0	0	0	0
OG0009200	0	0	0	0
OG0009202	0	0	0	0
OG0009203	0	0	0	0
OG0009208	0	0	0	0
OG0009211	0	0	0	0
OG0009213	0	0	0	0
OG0009215	0	0	0	0
OG0009216	0	0	0	0
OG0009629	0	0	0	0
OG0009665	0	0	0	0
OG0009787	0	0	0	0
OG0009848	0	0	0	0
OG0009901	0	0	0	0
OG0009907	0	0	0	0
OG0009962	0	0	0	0
OG0010005	0	0	0	0
OG0010048	0	0	0	0
OG0010050	0	0	0	0
OG0010051	0	0	0	0
OG0010060	0	0	0	0
OG0010061	0	0	0	0
OG0010093	0	0	0	0
OG0010113	0	0	0	0
OG0010131	0	0	0	0
OG0010147	0	0	0	0
OG0010175	0	0	0	0
OG0010184	0	0	0	0
OG0010190	0	0	0	0
OG0010226	0	0	0	0
OG0010227	0	0	0	0
OG0010249	0	0	0	0
OG0010267	0	0	0	0
OG0010286	0	0	0	0
OG0010308	0	0	0	0
OG0010318	0	0	0	0
OG0010319	0	0	0	0
OG0010359	0	0	0	0
OG0010368	0	0	0	0
OG0010391	0	0	0	0
OG0010394	0	0	0	0
OG0010398	0	0	0	0
OG0010420	0	0	0	0
OG0010436	0	0	0	0
OG0010438	0	0	0	0
OG0010458	0	0	0	0
OG0010484	0	0	0	0
OG0010491	0	0	0	0
OG0010492	0	0	0	0
OG0010508	0	0	0	0
OG0010516	0	0	0	0
OG0010548	0	0	0	0
OG0010583	0	0	0	0
OG0010589	0	0	0	0
OG0010638	0	0	0	0
OG0010646	0	0	0	0
OG0010647	0	0	0	0
OG0010655	0	0	0	0
OG0010657	0	0	0	0
OG0010666	0	0	0	0
OG0010669	0	0	0	0
OG0010672	0	0	0	0
OG0010676	0	0	0	0
OG0010677	0	0	0	0
OG0010691	0	0	0	0
OG0010694	0	0	0	0
OG0010698	0	0	0	0
OG0010701	0	0	0	0
OG0010703	0	0	0	0
OG0010710	0	0	0	0
OG0010718	0	0	0	0
OG0010728	0	0	0	0
OG0010729	0	0	0	0
OG0010742	0	0	0	0
OG0010748	0	0	0	0
OG0010755	0	0	0	0
OG0010779	0	0	0	0
OG0010780	0	0	0	0
