	SocF10	SocF11	SocF12	SocF14	SocF4	SocF5	SocF6	SocF7	SocF8	SocF9	SocR10	SocR1	SocR2	SocR3	SocR4	SocR5	SocR6	SocR7	SocR8
OG0003747	697.513711301846	781.972823125759	886.3392634119	626.946165949645	907.506984524606	810.516320064877	596.803488693572	897.918667344033	598.150496267561	871.958786853951	810.126729061215	873.182651219205	834.603452159744	889.760421190336	827.375652206572	848.710473445739	794.680856386639	812.942034811113	818.197503541225
OG0003748	682.74034979167	900.231315720393	943.64568130491	1072.88110616622	907.506984524606	860.931210786615	1074.70360032942	844.855107628453	1129.02435185063	1140.98997352962	829.46392485539	784.883281994791	840.59342908912	826.136188651973	836.29133811397	809.897494477184	722.075471510263	759.595201968464	901.705174912425
OG0003749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003750	2007.06668516809	2052.56406914253	1999.35724648949	2167.33970943969	1693.41697407843	1920.41952964654	2514.12044374936	1797.91825859848	2305.75395800481	2210.73453398703	2010.05061544711	2070.12965626126	1823.94797499504	1846.08157795927	1973.93285989801	1734.50890457254	1594.33468434015	2044.69651850631	1949.10458498311
OG0003752	720.728993674978	735.219465588345	711.873057826511	810.3548913613	638.384223596619	654.617965679192	804.884398544588	731.44475451084	820.775016350785	740.101604451646	794.860521855287	681.322293398257	783.688648260047	743.914103525474	771.206830989962	639.982897659287	734.010603270763	664.844857068834	803.095052335795
OG0003753	3493.89999715645	3030.71764742527	3061.43619143995	4086.53820214596	2409.5875106343	2615.36940790312	3576.24772535152	2583.46703478011	3215.82342471865	2959.34305343237	3020.6735324795	3365.18707155267	2711.46289003094	2521.47727721266	2830.73027559899	2398.64210025671	2341.27501368479	3080.58054131655	2818.82809851933
OG0003754	193.108939740148	202.597882662125	146.449734615472	208.582472036784	211.006550096362	190.025357335784	244.666564330315	139.421901997799	214.062038541561	185.025401112912	196.425199382933	215.842902548568	231.612441269211	196.745703695553	236.265676546058	188.027320336556	218.810748942504	271.511492527512	280.727916524459
OG0003758	2018.67432635466	1796.79570143785	2340.64880194119	2492.20091588778	1667.48820309201	1617.1545716127	1972.19543677474	1984.16094858061	2282.51293667744	1926.81624607239	2071.11544427082	1941.49600726767	1769.03985314242	1693.3834198672	1776.00463275376	1716.39618105388	1843.97785699728	1841.66006514996	2103.6826149681
OG0003759	79.1430080902246	125.592352600503	123.527167458268	115.079984572019	156.46672146976	121.771351435584	168.065350264282	118.61266289365	66.0534290356816	138.237368647578	95.6682318238118	106.831335604847	137.769469375651	138.994477237654	99.8556821628622	113.851404974428	137.254015245752	95.5465662853414	93.2798456805957
OG0003760	378.831198725208	407.029230325717	332.377223779462	498.679933145415	359.426411604819	365.314054306753	473.326904825937	343.35244521846	401.213420809325	357.290429735277	454.932974736637	344.476551542158	362.393604227257	336.719015279951	385.157631199611	354.49187457947	331.199906353881	385.37115068421	381.114798066434
