Geneid	gene_name	SRR2954866_1Aligned.sortedByCoord.out.bam	SRR2915407_1Aligned.sortedByCoord.out.bam
Caust.v2_006812	NA	10	4
Caust.v2_006813	NA	1	1
Caust.v2_006814	NA	11	17
Caust.v2_006815	NA	0	0
Caust.v2_006816	NA	0	0
Caust.v2_006817	NA	0	0
Caust.v2_006818	NA	0	1
Caust.v2_006819	NA	0	0
Caust.v2_006820	NA	0	1
Caust.v2_006821	NA	0	0
Caust.v2_006822	NA	36	27
Caust.v2_006823	NA	1	2
Caust.v2_006824	NA	16	24
Caust.v2_006825	NA	0	0
Caust.v2_006826	NA	571	664
Caust.v2_006827	NA	26	19
Caust.v2_006828	NA	441	459
Caust.v2_006829	NA	3	2
Caust.v2_006830	NA	19	19
Caust.v2_006831	NA	0	1
Caust.v2_006832	NA	44	47
Caust.v2_006833	NA	0	0
Caust.v2_006834	NA	0	0
Caust.v2_006835	NA	2	2
Caust.v2_006836	NA	3	5
Caust.v2_006837	NA	2	3
Caust.v2_006838	NA	30	20
Caust.v2_006839	NA	208	223
Caust.v2_006840	NA	12	15
Caust.v2_006841	NA	41	47
Caust.v2_006842	NA	0	0
Caust.v2_006843	NA	0	0
Caust.v2_006844	NA	0	0
Caust.v2_006845	NA	0	0
Caust.v2_006846	NA	0	0
Caust.v2_006847	NA	0	0
Caust.v2_017265	NA	0	0
Caust.v2_017266	NA	0	0
Caust.v2_017267	NA	1	0
Caust.v2_017268	NA	0	0
Caust.v2_017269	NA	0	0
Caust.v2_016967	NA	1	0
Caust.v2_016968	NA	0	1
Caust.v2_016969	NA	0	0
Caust.v2_016970	NA	0	0
Caust.v2_016971	NA	0	0
Caust.v2_015222	NA	0	0
Caust.v2_015223	NA	0	0
Caust.v2_015224	NA	0	0
Caust.v2_015225	NA	0	0
Caust.v2_015226	NA	0	0
Caust.v2_015227	NA	0	0
Caust.v2_015228	NA	0	0
Caust.v2_015229	NA	3	12
Caust.v2_021820	NA	0	0
Caust.v2_014590	NA	2	0
Caust.v2_014591	NA	2	1
Caust.v2_014592	NA	47	43
Caust.v2_014593	NA	510	575
Caust.v2_014594	NA	156	153
Caust.v2_014595	NA	4	0
Caust.v2_014596	NA	351	393
Caust.v2_014597	NA	452	492
Caust.v2_014598	NA	2	6
Caust.v2_014599	NA	0	0
Caust.v2_014600	NA	0	0
Caust.v2_014601	NA	0	0
Caust.v2_014854	NA	3	1
Caust.v2_014855	NA	1	2
Caust.v2_014856	NA	0	0
Caust.v2_014857	NA	0	0
Caust.v2_022565	NA	0	0
Caust.v2_021096	NA	0	0
Caust.v2_022147	NA	0	0
Caust.v2_011309	NA	0	0
Caust.v2_011310	NA	1	1
Caust.v2_011311	NA	0	0
Caust.v2_011312	NA	0	0
Caust.v2_011315	NA	773	744
Caust.v2_011313	NA	0	2
Caust.v2_011314	NA	4	4
Caust.v2_011316	NA	34	25
Caust.v2_011317	NA	4	8
Caust.v2_011318	NA	0	0
Caust.v2_011319	NA	149	158
Caust.v2_011320	NA	72	81
Caust.v2_011321	NA	6	0
Caust.v2_011322	NA	0	0
Caust.v2_011323	NA	0	0
Caust.v2_011324	NA	0	1
Caust.v2_011325	NA	2	0
Caust.v2_011326	NA	58	90
Caust.v2_011327	NA	6	8
Caust.v2_011328	NA	2	0
Caust.v2_011329	NA	0	1
Caust.v2_011330	NA	0	0
Caust.v2_019748	NA	0	0
Caust.v2_019749	NA	0	0
Caust.v2_019750	NA	0	0
Caust.v2_012931	NA	0	0
Caust.v2_012932	NA	0	0
Caust.v2_012933	NA	1	0
Caust.v2_012934	NA	2	0
Caust.v2_012935	NA	74	90
Caust.v2_012936	NA	716	741
Caust.v2_012937	NA	152	176
Caust.v2_012938	NA	723	747
Caust.v2_012939	NA	5	1
Caust.v2_012940	NA	11	14
Caust.v2_012941	NA	0	0
Caust.v2_012942	NA	0	0
Caust.v2_021036	NA	0	0
Caust.v2_022276	NA	0	0
Caust.v2_019157	NA	0	0
Caust.v2_019158	NA	0	0
Caust.v2_022607	NA	0	0
Caust.v2_018893	NA	0	0
Caust.v2_018894	NA	0	0
Caust.v2_018895	NA	0	0
Caust.v2_018896	NA	0	0
Caust.v2_021135	NA	0	0
Caust.v2_017413	NA	0	0
Caust.v2_017414	NA	0	0
Caust.v2_017415	NA	0	0
Caust.v2_017416	NA	0	0
Caust.v2_021391	NA	0	0
Caust.v2_020133	NA	0	0
Caust.v2_020134	NA	0	0
Caust.v2_019870	NA	4	13
Caust.v2_019871	NA	61	60
Caust.v2_021168	NA	0	0
Caust.v2_017978	NA	0	0
Caust.v2_017979	NA	3	0
Caust.v2_017980	NA	0	0
Caust.v2_017981	NA	0	0
Caust.v2_018169	NA	4	6
Caust.v2_021717	NA	0	0
Caust.v2_021537	NA	1	0
Caust.v2_019626	NA	56	66
Caust.v2_021476	NA	0	1
Caust.v2_022376	NA	0	0
Caust.v2_016492	NA	0	0
Caust.v2_016493	NA	7	12
Caust.v2_016494	NA	1	0
Caust.v2_016495	NA	0	0
Caust.v2_016496	NA	1	0
Caust.v2_016497	NA	0	0
Caust.v2_016498	NA	0	0
Caust.v2_016499	NA	0	0
Caust.v2_022363	NA	0	0
Caust.v2_016453	NA	0	0
Caust.v2_016454	NA	0	0
Caust.v2_016455	NA	0	0
Caust.v2_016456	NA	0	0
Caust.v2_016457	NA	0	0
Caust.v2_016458	NA	0	0
Caust.v2_016459	NA	0	0
Caust.v2_016460	NA	0	0
Caust.v2_016461	NA	0	0
Caust.v2_016462	NA	0	0
Caust.v2_019075	NA	0	0
Caust.v2_019076	NA	0	0
Caust.v2_019077	NA	0	0
Caust.v2_011059	NA	116	96
Caust.v2_011060	NA	303	288
Caust.v2_011061	NA	496	529
Caust.v2_011062	NA	693	699
Caust.v2_011063	NA	0	1
Caust.v2_011064	NA	451	438
Caust.v2_011065	NA	570	594
Caust.v2_011066	NA	0	0
Caust.v2_011067	NA	8	1
Caust.v2_011068	NA	223	235
Caust.v2_011069	NA	0	0
Caust.v2_011070	NA	0	0
Caust.v2_022630	NA	0	1
Caust.v2_020345	NA	8	2
Caust.v2_020346	NA	0	3
Caust.v2_020341	NA	0	0
Caust.v2_020342	NA	0	0
Caust.v2_021352	NA	0	0
Caust.v2_018854	NA	0	0
Caust.v2_018855	NA	0	0
Caust.v2_018856	NA	1	0
Caust.v2_017417	NA	0	0
Caust.v2_017418	NA	0	0
Caust.v2_017419	NA	0	0
Caust.v2_021554	NA	0	0
Caust.v2_021904	NA	0	0
Caust.v2_019751	NA	0	0
Caust.v2_019752	NA	0	0
Caust.v2_021099	NA	0	0
Caust.v2_021715	NA	0	0
Caust.v2_017880	NA	0	0
Caust.v2_017881	NA	0	0
Caust.v2_017882	NA	11	7
Caust.v2_017883	NA	0	0
Caust.v2_017884	NA	0	0
Caust.v2_019608	NA	0	0
Caust.v2_019609	NA	0	0
Caust.v2_021546	NA	0	0
Caust.v2_022608	NA	0	0
Caust.v2_022311	NA	0	0
Caust.v2_021867	NA	0	0
Caust.v2_019893	NA	1	0
Caust.v2_019894	NA	0	1
Caust.v2_019736	NA	0	0
Caust.v2_020564	NA	0	0
Caust.v2_021930	NA	0	0
Caust.v2_020372	NA	0	0
Caust.v2_012339	NA	0	1
Caust.v2_012340	NA	0	0
Caust.v2_012341	NA	0	2
Caust.v2_012342	NA	0	0
Caust.v2_012343	NA	1	1
Caust.v2_012344	NA	8	4
Caust.v2_012345	NA	80	67
Caust.v2_012346	NA	175	189
Caust.v2_012347	NA	104	89
Caust.v2_012348	NA	6	7
Caust.v2_012349	NA	187	200
Caust.v2_012350	NA	221	216
Caust.v2_012351	NA	19	16
Caust.v2_012352	NA	0	0
Caust.v2_012353	NA	0	0
Caust.v2_012354	NA	0	0
Caust.v2_012355	NA	0	0
Caust.v2_021221	NA	0	0
Caust.v2_022097	NA	0	0
Caust.v2_018982	NA	0	0
Caust.v2_018983	NA	0	0
Caust.v2_018984	NA	0	0
Caust.v2_018985	NA	0	0
Caust.v2_016630	NA	0	0
Caust.v2_016631	NA	0	0
Caust.v2_016632	NA	1	0
Caust.v2_016633	NA	0	2
Caust.v2_016634	NA	0	0
Caust.v2_016635	NA	0	0
Caust.v2_021564	NA	0	0
Caust.v2_008566	NA	117	135
Caust.v2_008567	NA	1	0
Caust.v2_008568	NA	5	3
Caust.v2_008569	NA	343	408
Caust.v2_008570	NA	12	8
Caust.v2_008571	NA	681	678
Caust.v2_008572	NA	100	103
Caust.v2_008573	NA	17	25
Caust.v2_008574	NA	20	24
Caust.v2_008575	NA	3	1
Caust.v2_008576	NA	2	6
Caust.v2_008577	NA	80	86
Caust.v2_008578	NA	112	134
Caust.v2_008579	NA	297	331
Caust.v2_008580	NA	9	10
Caust.v2_008581	NA	903	856
Caust.v2_008582	NA	0	1
Caust.v2_008583	NA	528	478
Caust.v2_008584	NA	2912	3031
Caust.v2_008585	NA	206	224
Caust.v2_008586	NA	4	15
Caust.v2_008587	NA	382	365
Caust.v2_008588	NA	334	336
Caust.v2_008589	NA	0	0
Caust.v2_008590	NA	428	422
Caust.v2_008591	NA	210	217
Caust.v2_008592	NA	5	5
Caust.v2_008593	NA	6	2
Caust.v2_008594	NA	0	0
Caust.v2_008595	NA	1	1
Caust.v2_008596	NA	0	1
Caust.v2_008597	NA	0	0
Caust.v2_008598	NA	0	0
Caust.v2_008599	NA	161	159
Caust.v2_008600	NA	0	0
Caust.v2_008601	NA	0	0
Caust.v2_008602	NA	0	0
Caust.v2_008603	NA	0	0
Caust.v2_022268	NA	0	0
Caust.v2_022226	NA	0	0
Caust.v2_020547	NA	1	0
Caust.v2_022326	NA	0	0
Caust.v2_021437	NA	0	0
Caust.v2_021438	NA	0	0
Caust.v2_020074	NA	0	0
Caust.v2_020075	NA	0	0
Caust.v2_012326	NA	0	0
Caust.v2_012327	NA	26	21
Caust.v2_012328	NA	0	0
Caust.v2_012329	NA	0	1
Caust.v2_012330	NA	0	0
Caust.v2_012331	NA	10	9
Caust.v2_012332	NA	1	2
Caust.v2_012333	NA	9	7
Caust.v2_012334	NA	14	10
Caust.v2_012335	NA	10	10
Caust.v2_012336	NA	1134	1148
Caust.v2_012337	NA	5	4
Caust.v2_012338	NA	369	376
Caust.v2_022250	NA	0	0
Caust.v2_021215	NA	0	0
Caust.v2_007445	NA	1	0
Caust.v2_007446	NA	0	0
Caust.v2_007447	NA	3	4
Caust.v2_007448	NA	13	8
Caust.v2_007449	NA	24	20
Caust.v2_007450	NA	26	25
Caust.v2_007451	NA	823	827
Caust.v2_007452	NA	0	1
Caust.v2_007453	NA	9	7
Caust.v2_007454	NA	56	56
Caust.v2_007455	NA	4	2
Caust.v2_007456	NA	3003	3127
Caust.v2_007457	NA	10	5
Caust.v2_007458	NA	24	14
Caust.v2_007459	NA	9	8
Caust.v2_007460	NA	945	981
Caust.v2_007461	NA	1	0
Caust.v2_007462	NA	4	0
Caust.v2_007463	NA	0	0
Caust.v2_007464	NA	428	465
Caust.v2_007465	NA	173	176
Caust.v2_007466	NA	0	0
Caust.v2_007467	NA	408	363
Caust.v2_007468	NA	9	11
Caust.v2_007469	NA	639	658
Caust.v2_007470	NA	5	5
Caust.v2_007471	NA	0	1
Caust.v2_007472	NA	193	216
Caust.v2_007473	NA	38	46
Caust.v2_007474	NA	1	0
Caust.v2_007475	NA	4	4
Caust.v2_007476	NA	24	19
Caust.v2_007477	NA	0	0
Caust.v2_007478	NA	0	0
Caust.v2_007479	NA	0	0
Caust.v2_021314	NA	0	0
Caust.v2_021471	NA	0	0
Caust.v2_021907	NA	0	0
Caust.v2_020969	NA	0	0
Caust.v2_021321	NA	0	0
Caust.v2_016773	NA	0	0
Caust.v2_016774	NA	0	0
Caust.v2_016775	NA	14	9
Caust.v2_016776	NA	0	0
Caust.v2_016777	NA	1	0
Caust.v2_016778	NA	0	0
Caust.v2_016779	NA	0	0
Caust.v2_016780	NA	0	0
Caust.v2_017956	NA	0	0
Caust.v2_017957	NA	0	0
Caust.v2_017958	NA	0	0
Caust.v2_017959	NA	0	0
Caust.v2_017960	NA	0	0
Caust.v2_017961	NA	0	0
Caust.v2_014817	NA	5	8
Caust.v2_014818	NA	440	422
Caust.v2_014819	NA	414	392
Caust.v2_014820	NA	20	30
Caust.v2_014821	NA	1	6
Caust.v2_014822	NA	103	85
Caust.v2_020979	NA	0	0
Caust.v2_020980	NA	0	0
Caust.v2_019518	NA	0	0
Caust.v2_019519	NA	0	0
Caust.v2_019520	NA	0	0
Caust.v2_019521	NA	0	0
Caust.v2_020862	NA	0	0
Caust.v2_020863	NA	0	0
Caust.v2_016978	NA	69	73
Caust.v2_016979	NA	0	0
Caust.v2_016980	NA	5	5
Caust.v2_016981	NA	0	0
Caust.v2_016982	NA	0	0
Caust.v2_016983	NA	0	0
Caust.v2_016984	NA	0	0
Caust.v2_021808	NA	0	0
Caust.v2_017742	NA	0	0
Caust.v2_017743	NA	0	0
Caust.v2_017744	NA	0	0
Caust.v2_017745	NA	0	0
Caust.v2_021029	NA	0	0
Caust.v2_022324	NA	0	0
Caust.v2_022241	NA	0	0
Caust.v2_021269	NA	0	0
Caust.v2_022716	NA	0	0
Caust.v2_012306	NA	0	0
Caust.v2_012307	NA	0	0
Caust.v2_012308	NA	0	0
Caust.v2_012309	NA	0	0
Caust.v2_012310	NA	0	0
Caust.v2_012311	NA	0	0
Caust.v2_012312	NA	0	0
Caust.v2_012313	NA	1	1
Caust.v2_012314	NA	0	0
Caust.v2_012315	NA	6	6
Caust.v2_012316	NA	0	0
Caust.v2_012317	NA	1761	1855
Caust.v2_012318	NA	5	16
Caust.v2_012319	NA	52	42
Caust.v2_012320	NA	1	1
Caust.v2_012321	NA	4	0
Caust.v2_012322	NA	0	0
Caust.v2_012323	NA	0	0
Caust.v2_012324	NA	0	0
Caust.v2_012325	NA	0	0
Caust.v2_013023	NA	5	10
Caust.v2_013024	NA	4	0
Caust.v2_013025	NA	70	66
Caust.v2_013026	NA	44	39
Caust.v2_013027	NA	0	3
Caust.v2_013028	NA	185	160
Caust.v2_013029	NA	109	133
Caust.v2_013030	NA	0	1
Caust.v2_013031	NA	0	0
Caust.v2_013032	NA	0	0
Caust.v2_013033	NA	0	0
Caust.v2_013034	NA	0	1
Caust.v2_013035	NA	1	1
Caust.v2_013036	NA	39	49
Caust.v2_021348	NA	0	0
Caust.v2_021734	NA	0	0
Caust.v2_020691	NA	0	0
Caust.v2_021202	NA	0	0
Caust.v2_021203	NA	2	0
Caust.v2_021742	NA	0	0
Caust.v2_021903	NA	0	0
Caust.v2_022142	NA	2	1
Caust.v2_021774	NA	0	0
Caust.v2_018561	NA	0	0
Caust.v2_018562	NA	99	106
Caust.v2_018563	NA	2	1
Caust.v2_018564	NA	15	18
Caust.v2_018930	NA	0	0
Caust.v2_018931	NA	0	0
Caust.v2_018932	NA	0	0
Caust.v2_021950	NA	0	0
Caust.v2_018250	NA	3	3
Caust.v2_018251	NA	0	0
Caust.v2_021482	NA	0	0
Caust.v2_021016	NA	0	0
Caust.v2_019785	NA	51	56
Caust.v2_021929	NA	0	0
Caust.v2_022469	NA	0	0
Caust.v2_021302	NA	0	0
Caust.v2_021006	NA	0	0
Caust.v2_022559	NA	0	0
Caust.v2_017234	NA	1	1
Caust.v2_017235	NA	0	0
Caust.v2_017236	NA	0	0
Caust.v2_017237	NA	0	0
Caust.v2_017238	NA	0	0
Caust.v2_017239	NA	0	0
Caust.v2_017240	NA	0	0
Caust.v2_020241	NA	0	0
Caust.v2_020242	NA	0	0
Caust.v2_015639	NA	0	0
Caust.v2_015640	NA	0	0
Caust.v2_015641	NA	0	0
Caust.v2_015642	NA	0	1
Caust.v2_015643	NA	0	0
Caust.v2_015644	NA	26	29
Caust.v2_015645	NA	0	2
Caust.v2_015646	NA	0	0
Caust.v2_015647	NA	0	0
Caust.v2_015648	NA	0	0
Caust.v2_020166	NA	0	0
Caust.v2_020167	NA	0	0
Caust.v2_020283	NA	0	0
Caust.v2_021888	NA	0	0
Caust.v2_010364	NA	0	0
Caust.v2_010365	NA	22	28
Caust.v2_010366	NA	26	22
Caust.v2_010367	NA	45	40
Caust.v2_010368	NA	567	598
Caust.v2_010369	NA	0	1
Caust.v2_010370	NA	3	2
Caust.v2_010371	NA	7	10
Caust.v2_010372	NA	42	32
Caust.v2_010373	NA	0	0
Caust.v2_010374	NA	762	792
Caust.v2_010375	NA	220	232
Caust.v2_010376	NA	9	4
Caust.v2_010377	NA	46	38
Caust.v2_010378	NA	33	20
Caust.v2_010379	NA	2058	2159
Caust.v2_010380	NA	11	11
Caust.v2_010381	NA	2	0
Caust.v2_010382	NA	1	0
Caust.v2_010383	NA	2	0
Caust.v2_010384	NA	128	130
Caust.v2_010385	NA	17	13
Caust.v2_010386	NA	549	626
Caust.v2_010387	NA	0	2
Caust.v2_010388	NA	0	0
Caust.v2_010389	NA	0	0
Caust.v2_010390	NA	0	0
Caust.v2_022330	NA	0	0
Caust.v2_020044	NA	0	0
Caust.v2_020514	NA	0	0
Caust.v2_020515	NA	0	0
Caust.v2_022131	NA	0	0
Caust.v2_022286	NA	0	1
Caust.v2_020565	NA	0	0
Caust.v2_020566	NA	0	0
Caust.v2_022337	NA	0	0
Caust.v2_018673	NA	0	0
Caust.v2_018674	NA	0	0
Caust.v2_018675	NA	0	0
Caust.v2_018676	NA	0	0
Caust.v2_018677	NA	0	0
Caust.v2_019497	NA	0	0
Caust.v2_019498	NA	0	0
Caust.v2_019499	NA	0	0
Caust.v2_021744	NA	0	0
Caust.v2_018538	NA	0	0
Caust.v2_018539	NA	0	0
Caust.v2_018540	NA	0	0
Caust.v2_021765	NA	0	0
Caust.v2_021124	NA	0	0
Caust.v2_021491	NA	0	0
Caust.v2_021883	NA	0	0
Caust.v2_020820	NA	0	0
Caust.v2_022218	NA	0	0
Caust.v2_021017	NA	0	0
Caust.v2_021232	NA	0	0
Caust.v2_021233	NA	0	0
Caust.v2_022244	NA	0	0
Caust.v2_022118	NA	0	0
Caust.v2_021445	NA	0	0
Caust.v2_022068	NA	0	0
Caust.v2_012172	NA	0	0
Caust.v2_012173	NA	0	0
Caust.v2_012174	NA	0	0
Caust.v2_012175	NA	0	0
Caust.v2_012176	NA	1	0
Caust.v2_012177	NA	312	335
Caust.v2_012178	NA	0	0
Caust.v2_012179	NA	0	0
Caust.v2_012180	NA	11	5
Caust.v2_012181	NA	0	0
Caust.v2_012182	NA	0	0
Caust.v2_012183	NA	1	2
Caust.v2_012184	NA	0	0
Caust.v2_012185	NA	0	0
Caust.v2_012186	NA	0	0
Caust.v2_012187	NA	1	0
Caust.v2_012188	NA	0	0
Caust.v2_012189	NA	0	0
Caust.v2_012190	NA	0	0
Caust.v2_012191	NA	18	15
Caust.v2_012192	NA	0	1
Caust.v2_012193	NA	3	5
Caust.v2_012194	NA	1	0
Caust.v2_012195	NA	0	0
Caust.v2_012196	NA	0	0
Caust.v2_012197	NA	0	0
Caust.v2_012198	NA	9	5
Caust.v2_012199	NA	0	0
Caust.v2_012200	NA	0	0
Caust.v2_012201	NA	11	9
Caust.v2_021231	NA	0	0
Caust.v2_022138	NA	0	0
Caust.v2_020368	NA	0	0
Caust.v2_020369	NA	0	0
Caust.v2_021608	NA	1	0
Caust.v2_021976	NA	0	0
Caust.v2_019952	NA	0	0
Caust.v2_007163	NA	0	0
Caust.v2_007164	NA	0	0
Caust.v2_007165	NA	0	0
Caust.v2_007166	NA	0	1
Caust.v2_007167	NA	0	0
Caust.v2_007168	NA	0	0
Caust.v2_007169	NA	0	0
Caust.v2_007170	NA	0	0
Caust.v2_007171	NA	0	0
Caust.v2_007172	NA	0	0
Caust.v2_007173	NA	0	0
Caust.v2_007174	NA	0	0
Caust.v2_007175	NA	0	0
Caust.v2_007176	NA	0	0
Caust.v2_007177	NA	0	0
Caust.v2_007178	NA	0	0
Caust.v2_007179	NA	22	22
Caust.v2_007180	NA	0	2
Caust.v2_007181	NA	27	26
Caust.v2_007182	NA	0	0
Caust.v2_007183	NA	40	59
Caust.v2_007184	NA	0	0
Caust.v2_007185	NA	0	0
Caust.v2_007186	NA	22	26
Caust.v2_007187	NA	403	430
Caust.v2_007188	NA	902	896
Caust.v2_007189	NA	0	0
Caust.v2_007190	NA	0	1
Caust.v2_007191	NA	1	5
Caust.v2_007192	NA	1	0
Caust.v2_007193	NA	0	0
Caust.v2_007194	NA	12	4
Caust.v2_007195	NA	0	0
Caust.v2_007196	NA	37	29
Caust.v2_007197	NA	1	0
Caust.v2_007198	NA	1	1
Caust.v2_007199	NA	0	0
Caust.v2_007200	NA	0	0
Caust.v2_007201	NA	0	0
Caust.v2_007202	NA	0	0
Caust.v2_007203	NA	0	0
Caust.v2_007204	NA	0	0
Caust.v2_007205	NA	0	0
Caust.v2_007206	NA	0	0
Caust.v2_007207	NA	1	0
Caust.v2_007208	NA	0	0
Caust.v2_007209	NA	0	0
Caust.v2_007210	NA	30	35
Caust.v2_007211	NA	3	1
Caust.v2_007212	NA	22	24
Caust.v2_007213	NA	23	25
Caust.v2_007214	NA	0	0
Caust.v2_007215	NA	0	0
Caust.v2_007216	NA	0	0
Caust.v2_007217	NA	0	0
Caust.v2_007218	NA	0	0
Caust.v2_007219	NA	0	1
Caust.v2_007220	NA	0	0
Caust.v2_007221	NA	0	0
Caust.v2_007222	NA	0	0
Caust.v2_007223	NA	3	2
Caust.v2_007224	NA	22	19
Caust.v2_007225	NA	1	2
Caust.v2_007226	NA	10	8
Caust.v2_007227	NA	0	2
Caust.v2_007228	NA	14	17
Caust.v2_007229	NA	0	0
Caust.v2_007230	NA	1	0
Caust.v2_022535	NA	0	0
Caust.v2_014530	NA	0	0
Caust.v2_014531	NA	0	0
Caust.v2_014532	NA	0	0
Caust.v2_014533	NA	0	0
Caust.v2_014534	NA	0	0
Caust.v2_014535	NA	0	0
Caust.v2_014536	NA	0	0
Caust.v2_014537	NA	0	0
Caust.v2_014538	NA	0	0
Caust.v2_014539	NA	0	0
Caust.v2_014540	NA	0	0
Caust.v2_014541	NA	0	0
Caust.v2_014542	NA	0	0
Caust.v2_014543	NA	0	0
Caust.v2_014544	NA	0	0
Caust.v2_022042	NA	0	0
Caust.v2_018436	NA	8	1
Caust.v2_017763	NA	0	0
Caust.v2_017764	NA	2	1
Caust.v2_017765	NA	0	0
Caust.v2_017766	NA	0	0
Caust.v2_017767	NA	0	0
Caust.v2_017768	NA	0	0
Caust.v2_019797	NA	12	14
Caust.v2_022557	NA	0	0
Caust.v2_020290	NA	0	0
Caust.v2_020291	NA	0	0
Caust.v2_022396	NA	0	0
Caust.v2_015989	NA	0	0
Caust.v2_015990	NA	1	2
Caust.v2_015991	NA	0	0
Caust.v2_015992	NA	1	0
Caust.v2_015993	NA	1	0
Caust.v2_015994	NA	0	0
Caust.v2_015995	NA	3	0
Caust.v2_015996	NA	1	0
Caust.v2_015997	NA	0	1
Caust.v2_015998	NA	3	3
Caust.v2_019996	NA	0	0
Caust.v2_019997	NA	0	0
Caust.v2_020441	NA	0	0
Caust.v2_020442	NA	0	0
Caust.v2_021683	NA	0	0
Caust.v2_022555	NA	0	0
Caust.v2_020832	NA	0	0
Caust.v2_018585	NA	0	0
Caust.v2_018586	NA	1	0
Caust.v2_018587	NA	0	0
Caust.v2_018588	NA	1	2
Caust.v2_018491	NA	0	0
Caust.v2_018492	NA	0	0
Caust.v2_018493	NA	0	0
Caust.v2_020765	NA	0	0
Caust.v2_020766	NA	0	0
Caust.v2_020265	NA	0	0
Caust.v2_020266	NA	0	0
Caust.v2_021589	NA	0	0
Caust.v2_019364	NA	0	0
Caust.v2_019365	NA	0	0
Caust.v2_019366	NA	0	0
Caust.v2_013981	NA	331	349
Caust.v2_013982	NA	5	8
Caust.v2_013983	NA	81	94
Caust.v2_013984	NA	6	6
Caust.v2_013985	NA	5	4
Caust.v2_013986	NA	0	1
Caust.v2_013987	NA	35	28
Caust.v2_013988	NA	1552	1615
Caust.v2_013989	NA	30	22
Caust.v2_013990	NA	0	0
Caust.v2_021142	NA	0	0
Caust.v2_018307	NA	0	0
Caust.v2_018308	NA	0	0
Caust.v2_022225	NA	1	0
Caust.v2_022355	NA	0	0
Caust.v2_020326	NA	0	0
Caust.v2_020327	NA	0	0
Caust.v2_022437	NA	0	0
Caust.v2_019260	NA	1	1
Caust.v2_019261	NA	0	0
Caust.v2_018350	NA	0	0
Caust.v2_018351	NA	1	1
Caust.v2_020435	NA	0	0
Caust.v2_022581	NA	1	0
Caust.v2_020061	NA	0	0
Caust.v2_021830	NA	0	0
Caust.v2_019461	NA	0	0
Caust.v2_019462	NA	2	1
Caust.v2_015030	NA	0	0
Caust.v2_015031	NA	1	1
Caust.v2_015032	NA	1	4
Caust.v2_015033	NA	6	6
Caust.v2_015034	NA	1	1
Caust.v2_015035	NA	32	35
Caust.v2_015036	NA	0	0
Caust.v2_015037	NA	0	0
Caust.v2_015038	NA	0	0
Caust.v2_021574	NA	0	0
Caust.v2_018148	NA	4	7
Caust.v2_018149	NA	54	59
Caust.v2_018150	NA	0	0
Caust.v2_021721	NA	0	0
Caust.v2_022054	NA	0	0
Caust.v2_017282	NA	54	54
Caust.v2_017283	NA	2	0
Caust.v2_017284	NA	162	125
Caust.v2_017285	NA	1	3
Caust.v2_021793	NA	0	0
Caust.v2_021758	NA	0	0
Caust.v2_018536	NA	66	89
Caust.v2_018537	NA	41	33
Caust.v2_021585	NA	0	0
Caust.v2_021414	NA	0	0
Caust.v2_020036	NA	0	0
Caust.v2_020037	NA	0	0
Caust.v2_017484	NA	0	0
Caust.v2_017485	NA	0	0
Caust.v2_017486	NA	1	1
Caust.v2_017487	NA	0	0
Caust.v2_017488	NA	0	0
Caust.v2_017489	NA	0	0
Caust.v2_022645	NA	0	0
Caust.v2_021647	NA	0	0
Caust.v2_016212	NA	0	0
Caust.v2_016213	NA	0	0
Caust.v2_016214	NA	2	4
Caust.v2_016215	NA	0	0
Caust.v2_016216	NA	0	0
Caust.v2_016217	NA	13	14
Caust.v2_016218	NA	0	0
Caust.v2_021655	NA	0	0
Caust.v2_021697	NA	0	0
Caust.v2_019884	NA	0	0
Caust.v2_019885	NA	0	0
Caust.v2_019723	NA	0	0
Caust.v2_019724	NA	0	0
Caust.v2_015241	NA	0	1
Caust.v2_015242	NA	30	32
Caust.v2_015243	NA	13	4
Caust.v2_015244	NA	0	0
Caust.v2_015245	NA	17	12
Caust.v2_015246	NA	1	4
Caust.v2_015247	NA	5	1
Caust.v2_015248	NA	0	0
Caust.v2_022379	NA	0	0
Caust.v2_018464	NA	0	0
Caust.v2_018465	NA	0	0
Caust.v2_018466	NA	1	3
Caust.v2_022006	NA	0	0
Caust.v2_016797	NA	0	0
Caust.v2_016798	NA	0	0
Caust.v2_016799	NA	0	0
Caust.v2_016800	NA	0	0
Caust.v2_016801	NA	0	0
Caust.v2_016802	NA	0	0
Caust.v2_016803	NA	0	0
Caust.v2_016804	NA	0	0
Caust.v2_022335	NA	0	0
Caust.v2_019612	NA	0	0
Caust.v2_019613	NA	0	0
Caust.v2_017393	NA	0	0
Caust.v2_017394	NA	1	0
Caust.v2_017395	NA	0	0
Caust.v2_017396	NA	0	0
Caust.v2_017397	NA	97	83
Caust.v2_017398	NA	4	3
Caust.v2_018950	NA	0	0
Caust.v2_018951	NA	0	0
Caust.v2_018420	NA	0	0
Caust.v2_018421	NA	1	0
Caust.v2_018422	NA	0	0
Caust.v2_022354	NA	0	0
Caust.v2_022275	NA	0	0
Caust.v2_021132	NA	0	0
Caust.v2_020397	NA	0	0
Caust.v2_020398	NA	0	0
Caust.v2_020373	NA	0	0
Caust.v2_020374	NA	0	0
Caust.v2_021807	NA	0	0
Caust.v2_019463	NA	0	0
Caust.v2_019464	NA	0	0
Caust.v2_021235	NA	0	0
