	SRR1519108	SRR1519109	SRR1519110	SRR1519111	SRR1519112	SRR1519113	SRR1519114	SRR1519115	SRR1519116	SRR1519117
gene-LOC106792634	348.571408811084	414.238012504531	333.576987902786	478.442405721874	187.632708402642	450.819113604451	232.886736570949	293.110495881162	509.426494301735	101.091789935047
gene-LOC106792633	0	0	0	0	0	0	1.25207922887607	0	0.79597889734646	0
gene-LOC106792635	1398.46849215007	1832.64054559398	2057.57049911465	1899.73905380474	1576.66125361638	1396.36829343716	1496.2346785069	1474.52524968789	2399.87637549958	2328.19794071783
gene-LOC106792637	1139.13136399462	1039.62458391215	1124.4772656723	973.721494343051	982.79462313811	1040.6895771843	1084.30061220668	1037.8504292935	1287.89385590657	1005.51604797989
gene-LOC106792638	1008.06851428166	1197.58304782438	1048.38481912304	1186.9861444009	1079.34349251034	898.710830367315	1026.70496767838	967.563728750571	1309.38528613493	1375.92871339075
gene-LOC106792639	1197.69136067488	1462.72761224849	1372.73848017137	2155.79693956498	2543.97162411932	1430.03335711542	1252.07922887607	2974.47334850832	1399.33090153508	2819.76641544016
gene-LOC106792640	0	0	0	0	0	0	0	0	0	0
gene-LOC106792641	0	0	0	0	2.73251517091226	0	0	0	0	0
gene-LOC106792642	0	2.41773159049337	5.38027399843204	8.41834144965174	2.73251517091226	4.39109526238102	11.2687130598846	1.4954617136794	3.18391558938584	3.08677221175715
gene-LOC106792643	4.18285690573301	4.02955265082229	7.68610571204577	16.1351544451658	0.910838390304087	2.92739684158735	0	2.9909234273588	15.1235990495827	2.31507915881786
gene-LOC106792644	217.508559098116	330.423317367428	2013.75969655599	458.79960900602	208.581991379636	433.254732554927	654.837436702184	192.914561064642	2691.20465192838	363.467427934404
gene-LOC106792645	25.0971414343981	26.5950474954271	15.3722114240915	22.4489105324046	16.3950910254736	36.5924605198418	12.5207922887607	13.4591554231146	16.7155568442757	10.80370274115
gene-LOC106792646	957.874231412859	664.876187385678	1023.02067027329	945.660356177546	390.749669440454	484.484177282706	1124.36714753071	494.997827227881	407.541195441388	147.393373111404
