Geneid	gene_name	SRR2916631_1Aligned.sortedByCoord.out.bam	SRR2917152_1Aligned.sortedByCoord.out.bam	SRR2916652_1Aligned.sortedByCoord.out.bam	SRR2915407_1Aligned.sortedByCoord.out.bam	SRR2916026_1Aligned.sortedByCoord.out.bam	SRR2916025_1Aligned.sortedByCoord.out.bam	SRR2916647_1Aligned.sortedByCoord.out.bam	SRR2916699_1Aligned.sortedByCoord.out.bam	SRR2917198_1Aligned.sortedByCoord.out.bam	SRR2916637_1Aligned.sortedByCoord.out.bam	SRR2916648_1Aligned.sortedByCoord.out.bam	SRR2916653_1Aligned.sortedByCoord.out.bam
Caust.v2_015978	NA	50	36	29	7	36	29	102	26	54	43	112	59
Caust.v2_015979	NA	2	1	0	2	0	0	0	1	1	1	3	1
Caust.v2_015980	NA	28	3	0	2	4	3	11	11	4	12	16	14
Caust.v2_015981	NA	344	301	132	59	224	121	461	191	398	328	461	300
Caust.v2_015982	NA	0	0	1	0	0	0	0	0	0	0	0	0
Caust.v2_015983	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_015984	NA	0	0	0	0	1	0	0	0	0	0	0	0
Caust.v2_017217	NA	2	0	0	0	1	0	0	0	0	2	0	1
Caust.v2_017218	NA	12	7	14	6	17	4	13	1	6	8	26	10
Caust.v2_017219	NA	2	1	4	2	1	1	0	0	0	1	12	5
Caust.v2_017220	NA	8	0	1	5	3	5	1	3	3	3	18	6
Caust.v2_017221	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021756	NA	0	0	0	0	0	0	0	0	0	1	0	0
Caust.v2_012461	NA	0	0	0	1	0	0	0	0	0	0	0	0
Caust.v2_012462	NA	8	5	9	2	2	2	6	5	6	8	13	9
Caust.v2_012463	NA	4221	2803	2033	1498	3410	1900	3463	1984	3294	3479	4669	3812
Caust.v2_012464	NA	484	366	364	159	437	300	448	242	440	383	596	561
Caust.v2_012465	NA	5614	4417	3483	1992	5190	3158	5309	2541	4500	4705	6987	6490
Caust.v2_012466	NA	4	2	0	0	2	0	2	1	2	1	1	4
Caust.v2_012467	NA	3	5	0	1	2	1	3	0	0	0	5	2
Caust.v2_012468	NA	63	42	35	14	29	27	96	22	52	52	132	77
Caust.v2_012469	NA	3	0	1	0	0	0	0	2	0	0	6	2
Caust.v2_012470	NA	37	90	35	9	45	42	108	50	68	51	97	76
Caust.v2_012471	NA	948	804	590	425	837	561	778	441	627	720	906	1001
Caust.v2_012472	NA	56	59	38	31	41	39	54	28	36	58	66	52
Caust.v2_018384	NA	2	1	2	0	1	1	2	2	1	0	5	0
Caust.v2_018385	NA	6	0	0	1	1	2	0	5	0	3	5	5
Caust.v2_018386	NA	1	3	0	0	0	0	0	0	0	1	1	3
Caust.v2_018387	NA	64	67	47	23	62	50	71	36	58	53	87	82
Caust.v2_022476	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010728	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010729	NA	0	0	1	0	0	0	0	0	0	0	2	0
Caust.v2_010730	NA	0	0	0	0	0	0	1	0	0	0	1	0
Caust.v2_010731	NA	8	15	4	3	5	4	8	12	11	13	6	8
Caust.v2_010732	NA	1	1	0	0	1	0	0	0	0	0	0	0
Caust.v2_010733	NA	45	44	19	20	21	17	19	17	25	39	32	31
Caust.v2_010734	NA	10	19	9	4	11	6	18	5	12	10	18	18
Caust.v2_010735	NA	517	270	200	331	537	388	367	352	497	496	828	686
Caust.v2_010736	NA	1220	1159	869	700	1144	733	1080	617	931	977	1375	1408
Caust.v2_010737	NA	24	19	11	4	13	8	24	13	19	15	30	18
Caust.v2_010738	NA	6	1	3	2	2	3	5	0	0	2	5	5
Caust.v2_010739	NA	2259	2328	1253	917	1682	1095	2194	1316	1831	2030	2211	2097
Caust.v2_010740	NA	4	0	2	0	1	0	1	4	0	0	2	5
Caust.v2_010741	NA	153	164	119	60	136	109	175	89	170	126	180	217
Caust.v2_010742	NA	1	0	1	0	0	0	0	0	0	1	3	2
Caust.v2_010743	NA	436	407	343	227	404	269	491	202	432	404	554	531
Caust.v2_010744	NA	1488	1222	942	750	1190	802	1244	741	1176	1164	1624	1376
Caust.v2_010745	NA	10	2	0	2	3	0	7	5	2	4	20	7
Caust.v2_010746	NA	7	19	4	4	4	7	24	12	12	4	10	11
Caust.v2_010747	NA	1004	863	683	504	936	589	940	519	847	871	1200	1185
Caust.v2_010748	NA	82	103	51	39	70	58	64	43	64	59	82	68
Caust.v2_010749	NA	12	6	1	1	10	3	2	4	6	4	14	5
Caust.v2_010750	NA	17	12	9	8	19	8	18	5	8	15	24	19
Caust.v2_010751	NA	2796	2566	1776	1341	2517	1523	2673	1567	2479	2580	3333	2900
Caust.v2_010752	NA	6	4	3	3	3	1	5	2	1	3	10	4
Caust.v2_010753	NA	9	2	6	4	8	3	18	0	3	5	22	13
Caust.v2_010754	NA	16	5	9	4	15	10	21	5	6	3	27	16
Caust.v2_022359	NA	5	0	2	2	3	1	6	5	1	5	4	5
Caust.v2_019468	NA	11	2	4	3	4	4	9	2	4	10	9	15
Caust.v2_019469	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019470	NA	0	0	1	0	1	0	1	2	0	0	0	0
Caust.v2_022678	NA	0	0	0	1	0	0	0	1	0	0	0	0
Caust.v2_021735	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022614	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022518	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022615	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019771	NA	0	1	0	0	0	1	0	1	1	0	0	0
Caust.v2_019772	NA	5	0	0	0	0	0	1	2	2	2	3	2
Caust.v2_020243	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020244	NA	0	1	0	0	0	0	0	0	0	0	0	0
Caust.v2_020472	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021889	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019456	NA	0	0	0	0	1	0	0	0	0	0	0	1
Caust.v2_019457	NA	2	0	1	0	5	2	6	0	2	1	5	6
Caust.v2_019458	NA	0	1	0	0	0	0	0	1	0	0	0	0
Caust.v2_021524	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020594	NA	0	2	0	0	0	0	1	0	0	0	1	0
Caust.v2_020595	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022029	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_011651	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_011652	NA	2	0	0	0	0	1	0	0	1	0	3	3
Caust.v2_011653	NA	3	1	1	0	0	0	1	0	3	3	5	2
Caust.v2_011654	NA	18	9	13	4	10	12	17	9	6	21	24	21
Caust.v2_011655	NA	0	1	1	1	0	0	2	2	1	2	1	2
Caust.v2_011656	NA	0	2	2	2	2	0	1	1	0	4	1	2
Caust.v2_011657	NA	895	840	619	519	829	505	820	507	730	803	898	813
Caust.v2_011658	NA	462	488	366	241	485	339	514	259	486	399	668	601
Caust.v2_011659	NA	37	46	29	18	47	19	40	20	25	41	59	51
Caust.v2_011660	NA	107	59	67	33	94	56	84	43	83	49	80	95
Caust.v2_011661	NA	35	32	21	12	30	16	19	23	18	32	63	53
Caust.v2_011662	NA	4	3	1	1	3	0	5	1	5	6	9	7
Caust.v2_011663	NA	927	849	556	308	735	482	981	456	845	753	1050	1057
Caust.v2_011664	NA	6	0	2	0	0	0	0	1	0	1	1	2
Caust.v2_011665	NA	14	10	5	4	8	1	18	5	5	4	16	12
Caust.v2_011666	NA	6149	3541	3224	2478	4008	2546	4044	2058	3474	3999	5405	3279
Caust.v2_011667	NA	1338	1179	666	620	1008	640	1126	714	1071	1265	954	881
Caust.v2_011668	NA	34	12	13	9	20	3	16	8	10	20	28	27
Caust.v2_011669	NA	4	4	2	0	1	2	5	1	4	1	4	2
Caust.v2_011670	NA	6	3	1	5	5	5	10	1	5	6	8	10
Caust.v2_011671	NA	4	1	1	0	1	0	0	4	1	6	8	5
Caust.v2_011672	NA	0	0	0	0	0	1	0	0	0	0	0	1
Caust.v2_020440	NA	0	0	0	0	0	0	0	0	0	3	0	0
Caust.v2_021559	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_005744	NA	512	474	365	314	504	358	454	245	370	494	657	595
Caust.v2_005745	NA	722	660	555	252	678	422	950	447	702	664	1180	1026
Caust.v2_005746	NA	548	489	378	252	557	416	610	287	463	457	785	785
Caust.v2_005747	NA	71	61	89	43	100	50	56	33	62	44	110	115
Caust.v2_005748	NA	137	130	100	61	116	98	132	64	107	123	134	178
Caust.v2_005749	NA	92	97	61	44	100	65	71	51	84	96	120	127
Caust.v2_005750	NA	12	4	2	1	3	3	5	3	4	2	24	8
Caust.v2_005751	NA	10	7	2	0	5	3	4	6	6	6	32	10
Caust.v2_005752	NA	362	372	258	158	375	268	367	230	310	303	481	478
Caust.v2_005753	NA	19	46	28	10	22	15	42	17	39	31	40	48
Caust.v2_005754	NA	246	337	202	149	290	221	258	156	240	207	292	360
Caust.v2_005755	NA	41	4	6	0	8	2	9	12	7	11	59	15
Caust.v2_005756	NA	217	195	126	88	206	137	348	117	211	194	417	329
Caust.v2_005757	NA	3	6	5	4	4	2	10	6	2	3	3	11
Caust.v2_005758	NA	6	10	3	3	3	2	7	4	5	9	9	2
Caust.v2_005759	NA	9	1	7	3	8	2	13	0	9	9	20	7
Caust.v2_005760	NA	7	4	2	3	5	4	13	3	5	5	14	14
Caust.v2_005761	NA	1001	953	698	478	914	560	1086	604	882	854	1160	1139
Caust.v2_005762	NA	139	88	60	52	95	66	74	65	90	106	133	90
Caust.v2_005763	NA	19	12	15	0	28	6	25	9	17	10	32	20
Caust.v2_005764	NA	0	1	0	1	0	1	0	1	0	1	1	1
Caust.v2_005765	NA	227	209	173	98	229	145	238	122	212	204	307	288
Caust.v2_005766	NA	13	10	25	6	9	9	17	4	8	8	11	12
Caust.v2_005767	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_005768	NA	5639	7050	3795	3388	4990	3364	5371	4258	5456	5852	5436	5543
Caust.v2_005769	NA	40	4	2	2	9	4	8	21	8	34	59	29
Caust.v2_005770	NA	137	171	75	66	100	79	208	120	164	114	176	162
Caust.v2_005771	NA	8	5	6	3	5	2	10	3	6	5	11	6
Caust.v2_005772	NA	0	0	0	0	0	1	0	0	1	0	0	0
Caust.v2_005773	NA	0	0	0	0	0	1	0	0	0	1	0	0
Caust.v2_005774	NA	621	580	405	323	641	413	578	327	503	504	772	682
Caust.v2_005775	NA	1760	1803	1216	887	1702	1129	1776	997	1560	1552	2051	1996
Caust.v2_005776	NA	14	20	3	5	9	3	19	16	15	8	5	14
Caust.v2_005777	NA	48	14	16	4	13	10	18	21	17	35	88	51
Caust.v2_005778	NA	418	551	314	196	419	275	551	295	464	400	516	496
Caust.v2_005779	NA	18	8	6	6	4	11	12	8	15	11	24	13
Caust.v2_005780	NA	10	9	5	3	4	8	11	6	6	6	16	9
Caust.v2_005781	NA	5	1	1	0	0	2	0	1	1	0	4	2
Caust.v2_005782	NA	18	8	8	2	11	4	11	12	7	3	22	17
Caust.v2_005783	NA	106	72	69	47	114	60	65	60	73	75	100	96
Caust.v2_005784	NA	2	0	0	1	1	0	1	2	1	0	4	1
Caust.v2_005785	NA	0	0	1	0	1	0	0	1	0	0	1	2
Caust.v2_005786	NA	0	1	1	0	0	0	2	0	2	2	4	1
Caust.v2_005787	NA	0	0	0	0	1	0	0	0	1	0	1	1
Caust.v2_005788	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_005789	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020628	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020629	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021256	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021923	NA	0	0	0	1	0	1	0	0	0	0	2	0
Caust.v2_021065	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021066	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022619	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_016559	NA	3	4	2	0	1	0	2	1	3	2	5	5
Caust.v2_016560	NA	0	0	1	0	1	0	0	1	1	0	2	2
Caust.v2_016561	NA	2	1	0	2	1	0	2	3	0	0	1	3
Caust.v2_016562	NA	16	7	10	5	13	9	25	2	7	9	24	9
Caust.v2_016563	NA	4	5	4	1	4	5	16	1	3	9	11	11
Caust.v2_016564	NA	16	8	11	2	6	14	20	12	12	14	20	20
Caust.v2_021239	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019746	NA	3	0	0	0	0	0	0	0	1	0	1	0
Caust.v2_019747	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018656	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018657	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018658	NA	1	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018659	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021615	NA	0	1	1	0	0	0	1	1	0	1	0	0
Caust.v2_014509	NA	0	1	0	0	0	0	0	0	0	0	0	0
Caust.v2_014510	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014511	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014512	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014513	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014514	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014515	NA	0	0	0	1	0	0	0	0	0	0	0	0
Caust.v2_014516	NA	2	2	0	1	0	0	0	0	0	0	0	0
Caust.v2_014517	NA	0	0	0	0	0	1	0	0	0	0	0	0
Caust.v2_014518	NA	9	3	4	4	4	5	0	4	3	5	13	8
Caust.v2_014519	NA	6	7	7	5	10	5	6	4	4	9	16	8
Caust.v2_014520	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014521	NA	2	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022386	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021271	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021272	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021520	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022410	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021483	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021237	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018883	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018884	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018885	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018886	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022490	NA	0	0	0	0	0	0	0	0	0	0	1	0
Caust.v2_021263	NA	0	2	0	0	1	0	0	0	0	0	0	1
Caust.v2_017202	NA	17	24	19	9	18	11	39	15	28	20	47	46
Caust.v2_017203	NA	0	0	0	0	0	0	0	0	0	2	0	1
Caust.v2_017204	NA	62	77	49	26	60	41	82	24	58	58	76	87
Caust.v2_017205	NA	4	2	1	3	4	2	8	2	3	3	7	6
Caust.v2_020330	NA	0	0	1	0	0	0	0	0	0	0	1	0
Caust.v2_020331	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018618	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018619	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018620	NA	0	0	0	0	0	1	0	0	0	0	0	0
Caust.v2_018621	NA	1	2	0	0	0	0	0	1	1	1	3	0
Caust.v2_022293	NA	0	1	0	0	0	0	0	0	0	0	2	0
Caust.v2_020262	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020263	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_017253	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_017254	NA	0	0	0	0	0	0	0	0	0	0	3	0
Caust.v2_017255	NA	0	0	1	0	0	0	0	0	0	0	1	0
Caust.v2_017256	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_017257	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_017258	NA	0	0	0	0	0	0	0	0	0	0	2	0
Caust.v2_017259	NA	0	0	0	0	0	1	0	0	0	0	0	0
Caust.v2_017260	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021169	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014958	NA	3	5	7	3	4	2	5	3	5	0	15	12
Caust.v2_014959	NA	283	146	168	166	202	111	112	88	146	219	257	245
Caust.v2_014960	NA	135	113	99	55	112	67	74	44	83	66	104	119
Caust.v2_014961	NA	0	0	1	1	0	1	1	0	1	1	3	1
Caust.v2_014962	NA	30	2	16	9	14	19	4	5	4	11	21	17
Caust.v2_014963	NA	14	4	7	2	2	5	6	6	10	9	10	10
Caust.v2_014964	NA	10	3	5	7	6	4	6	3	4	8	10	9
Caust.v2_014965	NA	1	0	0	0	0	2	0	0	0	1	0	0
Caust.v2_014966	NA	4	0	3	0	0	3	5	1	0	5	3	2
Caust.v2_014967	NA	15	10	8	3	5	3	20	7	9	10	10	13
Caust.v2_018252	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018253	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018254	NA	0	0	0	0	1	0	0	0	0	0	0	0
Caust.v2_018255	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018256	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018878	NA	0	0	0	0	0	0	0	0	0	0	0	1
Caust.v2_018879	NA	1	4	0	1	2	0	0	3	0	2	1	0
Caust.v2_018880	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021209	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021210	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_016904	NA	0	0	0	0	1	0	1	0	0	0	0	1
Caust.v2_016905	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_016906	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_016907	NA	0	1	0	0	0	0	0	0	0	0	0	0
Caust.v2_016908	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_016909	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_016910	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_016911	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_016912	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_016913	NA	0	0	0	0	0	0	0	1	0	0	0	0
Caust.v2_022018	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_016500	NA	0	1	1	0	0	0	0	1	0	0	0	0
Caust.v2_016501	NA	0	2	0	0	0	0	1	0	0	0	0	1
Caust.v2_016502	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_016503	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_016504	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_016505	NA	2	5	1	0	0	0	1	4	2	1	2	0
Caust.v2_016506	NA	1	2	0	0	0	0	2	1	1	0	0	0
Caust.v2_017825	NA	7	6	3	2	4	6	3	3	6	6	6	7
Caust.v2_020295	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020296	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_011268	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_011269	NA	0	0	1	1	8	1	1	0	0	1	5	1
Caust.v2_011270	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_011271	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_011272	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_011273	NA	1	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_011274	NA	46	54	10	11	41	13	83	26	63	47	74	48
Caust.v2_011275	NA	0	0	0	0	0	0	0	1	0	0	0	0
Caust.v2_011276	NA	1022	2702	40	860	116	50	1140	1875	1913	1581	72	62
Caust.v2_011277	NA	699	923	429	390	542	366	737	454	609	645	712	661
Caust.v2_011278	NA	70	61	52	42	78	55	56	39	54	52	86	96
Caust.v2_011279	NA	0	0	0	0	0	0	0	0	1	0	0	1
Caust.v2_011280	NA	81	36	26	15	29	23	53	36	49	47	98	60
Caust.v2_011281	NA	20	25	12	1	10	15	39	7	22	10	40	14
Caust.v2_011282	NA	40	44	13	2	26	26	83	36	46	26	97	56
Caust.v2_011283	NA	39	7	2	1	10	7	13	14	5	19	53	30
Caust.v2_011284	NA	91	54	43	37	64	37	48	27	38	50	101	78
Caust.v2_011285	NA	20	13	6	10	20	4	18	9	18	11	14	25
Caust.v2_011286	NA	5446	4714	3254	2386	4518	2709	4649	2807	4578	4901	5408	5215
Caust.v2_011287	NA	46	25	23	26	36	28	38	21	35	40	45	31
Caust.v2_011288	NA	4	0	0	0	2	0	1	1	0	4	3	1
Caust.v2_011289	NA	24	8	10	4	10	4	12	16	8	17	35	14
Caust.v2_011290	NA	758	1291	583	332	689	574	1190	690	1150	795	997	947
Caust.v2_011291	NA	5276	5308	3528	2164	4857	3137	5278	2869	5148	4417	6635	5732
Caust.v2_022106	NA	1	0	1	1	1	2	0	0	0	0	1	0
Caust.v2_020383	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020384	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018565	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018566	NA	9	8	2	0	2	1	6	0	4	3	8	3
Caust.v2_018567	NA	1	0	0	0	0	0	0	0	0	1	1	1
Caust.v2_004315	NA	0	0	0	0	0	0	1	0	0	0	0	0
Caust.v2_004316	NA	0	0	0	0	0	0	0	0	0	0	2	0
Caust.v2_004317	NA	27	24	31	21	32	17	19	22	14	18	46	40
Caust.v2_004318	NA	30	28	22	22	34	34	45	9	27	14	40	46
Caust.v2_004319	NA	6	1	1	0	2	0	1	4	1	1	5	0
Caust.v2_004320	NA	1	0	0	0	0	0	2	0	2	1	0	2
Caust.v2_004321	NA	0	0	0	1	0	0	0	0	0	0	0	0
Caust.v2_004322	NA	7	3	2	0	4	5	3	3	6	3	3	6
Caust.v2_004323	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004324	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004325	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004326	NA	1	0	1	0	1	0	0	0	0	0	0	0
Caust.v2_004327	NA	2	0	0	0	0	1	0	0	0	0	0	0
Caust.v2_004328	NA	0	0	0	2	0	0	0	0	0	0	1	0
Caust.v2_004329	NA	3	4	1	1	0	3	2	4	2	0	0	2
Caust.v2_004330	NA	471	423	339	208	464	300	417	255	438	382	538	554
Caust.v2_004331	NA	27	43	36	12	43	23	34	20	37	20	42	40
Caust.v2_004332	NA	2	0	0	1	2	1	2	0	2	3	3	3
Caust.v2_004333	NA	0	0	1	0	0	0	0	1	1	0	0	1
Caust.v2_004334	NA	431	346	366	211	424	264	384	168	358	304	499	510
Caust.v2_004335	NA	2	0	0	0	1	1	1	0	0	0	1	2
Caust.v2_004336	NA	997	864	659	415	990	574	923	497	786	838	1421	1160
Caust.v2_004337	NA	250	185	201	149	282	170	340	118	220	294	412	343
Caust.v2_004338	NA	17	15	9	2	7	9	20	11	12	20	29	21
Caust.v2_004339	NA	110	129	90	58	104	70	110	66	114	95	94	104
Caust.v2_004340	NA	16	4	1	3	3	2	6	12	3	11	21	18
Caust.v2_004341	NA	120	118	67	63	94	78	101	54	104	100	109	115
Caust.v2_004342	NA	856	840	607	394	788	551	846	499	723	705	952	934
Caust.v2_004343	NA	10	1	6	3	9	6	6	4	4	6	24	8
Caust.v2_004344	NA	96	78	55	26	36	82	65	55	59	59	46	111
Caust.v2_004345	NA	57	53	42	31	80	27	69	32	46	49	88	65
Caust.v2_004346	NA	15	13	7	1	11	8	6	8	4	3	14	17
Caust.v2_004347	NA	0	0	0	0	0	0	0	0	0	0	1	0
Caust.v2_004348	NA	13	8	12	10	17	6	14	6	12	9	24	14
Caust.v2_004349	NA	0	0	0	0	0	0	1	0	0	1	1	0
Caust.v2_004350	NA	25	15	17	7	18	16	26	13	21	41	38	32
Caust.v2_004351	NA	600	598	497	333	669	402	617	359	548	560	882	775
Caust.v2_004352	NA	22	20	10	16	23	14	24	16	21	17	32	27
Caust.v2_004353	NA	17	8	6	3	11	11	13	15	10	5	24	14
Caust.v2_004354	NA	1841	1650	953	774	1448	903	2005	965	1633	1779	1922	1972
Caust.v2_004355	NA	313	319	227	138	305	189	377	179	300	295	430	470
Caust.v2_004356	NA	27	24	13	8	16	18	19	11	14	16	20	21
Caust.v2_004357	NA	0	1	0	0	1	0	1	0	0	0	1	2
Caust.v2_004358	NA	5	0	1	1	2	0	0	0	0	2	6	2
Caust.v2_004359	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004360	NA	3	4	1	0	0	0	5	2	2	3	3	3
Caust.v2_004361	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004362	NA	5	1	1	0	2	1	0	1	0	0	1	1
Caust.v2_004363	NA	364	400	241	190	353	174	327	208	291	285	309	333
Caust.v2_004364	NA	39	12	6	6	5	4	16	18	8	17	21	24
Caust.v2_004365	NA	66	74	40	33	69	35	60	41	55	57	73	70
Caust.v2_004366	NA	14	5	2	0	3	2	8	9	2	2	6	5
Caust.v2_004367	NA	1	0	0	0	0	0	0	0	2	0	1	0
Caust.v2_004368	NA	17	5	5	4	12	7	9	5	8	10	7	6
Caust.v2_004369	NA	1416	1126	958	744	1212	766	1059	734	1097	1258	1587	1571
Caust.v2_004370	NA	13	9	5	3	2	1	8	7	8	5	10	6
Caust.v2_004371	NA	9	5	7	6	18	10	8	3	7	12	16	12
Caust.v2_004372	NA	5	4	4	2	2	1	4	5	3	0	4	6
Caust.v2_004373	NA	390	409	290	189	417	302	402	226	334	352	492	455
Caust.v2_004374	NA	2911	2614	1913	1597	2948	1731	2538	1476	2448	2478	3254	3215
Caust.v2_004375	NA	13	1	1	0	1	2	4	4	3	4	17	5
Caust.v2_004376	NA	4	1	0	1	2	2	1	1	0	1	4	2
Caust.v2_004377	NA	1344	1122	879	634	1146	779	1223	651	1106	1146	1488	1518
Caust.v2_004378	NA	5	7	3	0	1	2	5	1	2	13	6	9
Caust.v2_004379	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004380	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004381	NA	8	10	3	3	5	6	12	4	6	12	10	9
Caust.v2_004382	NA	0	1	0	0	0	0	0	0	1	0	0	0
Caust.v2_004383	NA	19	28	16	15	14	19	29	16	19	23	34	30
Caust.v2_004384	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004385	NA	0	0	0	0	0	0	0	0	0	0	1	0
Caust.v2_004386	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004387	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_004388	NA	0	6	1	1	0	1	1	1	0	2	0	1
Caust.v2_004389	NA	0	0	0	0	0	0	0	0	0	0	0	0
