,F91_AB,F99_AB,F95_AB,K70.FD,W46.FD,K86.FD
Ccalc.v2_002505,10.3692056961754,9.12006231115098,9.19001425761343,9.29982483943576,9.53289682169629,9.3606540739918
Ccalc.v2_002506,8.6759186104558,8.79041681945987,9.10234564230071,8.62760933351964,8.56608919826808,8.57073783278657
Ccalc.v2_002507,8.02305635908236,8.08849534104211,7.95908783368706,8.21955117572144,8.42619184432539,8.34686755080537
Ccalc.v2_002508,7.61654099627605,8.5853179072046,8.5447797566601,8.25037317276619,8.36789239927307,8.10836764892931
Ccalc.v2_002509,4.14051246390383,3.77446014578627,3.93480485110319,3.72911007037435,3.43206671026667,4.18820683026486
Ccalc.v2_002510,10.1938605989072,10.5007725586365,10.4150408434946,11.031270227542,11.0043433296192,10.7364575764773
Ccalc.v2_002511,11.3705380281475,11.0252641686208,10.9740301841422,11.7090079945989,11.9902381049764,11.1325100383513
Ccalc.v2_002512,9.61873696566855,9.38949434487186,8.95611272342638,9.44093242861552,10.1748228098359,10.3483008353831
Ccalc.v2_002513,7.69279725548663,7.45494405643037,7.45803109499408,7.53763700109577,7.11236526792109,7.16107894445773
Ccalc.v2_002514,6.13717457728211,7.23757990745895,7.10063803419302,6.72646727407371,6.74165915330738,6.87854559604164
Ccalc.v2_002515,7.51513798697986,8.28800029549179,8.38238954902759,7.57993537704104,7.91166584352757,7.64367305030471
Ccalc.v2_002516,9.66194624244011,9.1637521623253,9.12989280641533,9.52067493387601,9.43293789006075,9.24757648186118
Ccalc.v2_002517,3.43206671026667,4.32572593755761,3.93480485110319,4.44211823636637,4.17378481709011,3.87193261766169
Ccalc.v2_002518,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002519,5.95884260376338,7.07619240406608,6.84011212362635,6.42446085129911,5.96565979823924,6.29926472204649
Ccalc.v2_002520,11.6282334374052,9.95600091409499,10.0952655898325,10.7166624238952,11.2868067737482,12.270802183957
Ccalc.v2_002521,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002522,5.51048700186009,6.09020553723811,5.98735641839447,5.81377313126549,5.6836738604189,5.2782599569741
Ccalc.v2_002523,3.43206671026667,3.43206671026667,3.43206671026667,3.94476796041082,3.43206671026667,3.87193261766169
Ccalc.v2_002524,3.43206671026667,3.77446014578627,3.43206671026667,3.85141405483716,3.43206671026667,3.43206671026667
Ccalc.v2_002525,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002526,4.14051246390383,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002527,5.09182660471957,5.72741605926322,5.98735641839447,5.93080394586474,5.76665223837025,6.22162136893499
Ccalc.v2_002528,8.03773386821305,8.58302006560533,8.48200366381131,8.2826802313523,8.25292891277891,8.01542985397944
Ccalc.v2_002529,4.14051246390383,3.77446014578627,3.43206671026667,3.43206671026667,3.86342117844263,3.43206671026667
Ccalc.v2_002530,5.31871025989941,4.44097469836058,4.42304117991898,4.689004078645,4.81453786596256,4.5705814849772
Ccalc.v2_002531,15.3407825168966,14.1452952549148,14.149005987509,14.719666525745,14.8297804865652,14.4958377874982
Ccalc.v2_002532,5.21055466786295,4.54269537518013,4.42304117991898,4.26221679171865,4.17378481709011,4.05176811201316
Ccalc.v2_002533,10.3634008089963,11.3623187100492,11.4494570351699,12.1364150352855,11.3723494563632,10.2912323749456
Ccalc.v2_002534,10.9884442873519,10.9687847372908,10.9645024834507,11.0554398447463,11.0240082061089,10.6672738557676
Ccalc.v2_002535,8.77550303616277,9.12164567768566,9.09187821474881,9.98352629516107,8.97309610036184,9.6181191230354
Ccalc.v2_002536,10.2979560094503,9.46751150793396,9.41659477574491,9.57119733603537,9.983041450981,9.83810223405634
Ccalc.v2_002537,8.00822746385909,6.61424283045498,6.82319068321925,7.4144331910316,6.64579989982822,6.49283530232463
Ccalc.v2_002538,7.312284592302,8.35149877597153,8.21871569798901,8.1581769884947,8.22504206654022,8.30129967698208
Ccalc.v2_002539,9.87278691143202,8.00849186281321,7.87190146370652,9.07622963817685,8.46643484119436,8.68510238080046
Ccalc.v2_002540,9.65720864812591,9.22248046036773,9.25086820132849,9.07007777651819,9.19996274078132,9.37391016946882
Ccalc.v2_002541,6.75672038883,7.82208275178591,8.21871569798901,6.90443886034312,7.31188963404194,7.86681825049089
Ccalc.v2_002542,8.8015090349129,8.82970340563805,8.90520404849727,7.16364110233718,6.98441494424793,7.77634961395227
Ccalc.v2_002543,9.92889293600639,7.95257069899403,8.0982472349972,9.1410488187817,8.75334926533752,8.57457230413613
Ccalc.v2_002544,6.64507388081689,4.86801850805056,5.41580177920314,5.89674828907806,5.32427060032755,5.72097287220161
Ccalc.v2_002545,12.1267039702337,11.3243347499696,11.6181486708648,13.3279434808381,12.6989855472411,12.9528561395071
Ccalc.v2_002546,9.51257643022091,6.9163849657635,6.69871307725275,6.25820514928512,6.48059890341899,6.5881264788228
Ccalc.v2_002547,8.88495485177151,8.64160400713058,8.44955868685828,8.81146955268612,8.99526059903641,8.5475141302436
Ccalc.v2_002548,10.9463515258853,10.7245459951723,10.7338349158291,11.1930909593711,11.1994529483725,10.9920300676717
Ccalc.v2_002549,10.1165943140456,9.37363705465802,9.58027499592243,9.721598857556,9.95080790610166,9.63656680110532
Ccalc.v2_002550,8.93279744469732,11.0248412966141,11.0845887045979,9.83547954161435,9.94227932775579,9.94853049519361
Ccalc.v2_002551,10.9129626990589,10.7590247035801,10.7405492945592,10.1171854662787,9.95363959574874,9.87274999026559
Ccalc.v2_002552,10.5890851259702,8.87547580748119,8.74961615603542,9.28503003182653,9.33207472615382,9.76452866052051
Ccalc.v2_002553,9.56410464364964,8.8062602122272,8.91711281802566,9.43424345145469,9.36648569412251,9.37830192393953
Ccalc.v2_002554,9.9091046724776,8.41231425857837,8.35928493656258,8.81735880566138,9.08841272255829,8.94705149082596
Ccalc.v2_002555,7.1590597731167,7.22579330775167,7.19544111292133,7.1866877921711,7.18201894117129,6.66288307179624
Ccalc.v2_002556,6.86019351781796,7.79051592672704,7.73481938754869,7.57645779905966,7.67767101447729,7.43113449992688
Ccalc.v2_002557,9.61385503447758,8.52434930159898,8.78903637773616,9.83547954161435,8.95906818926801,9.91113787636876
Ccalc.v2_002558,9.10275748289386,11.6322979350335,11.6077815823581,12.4261782092983,10.8654110571863,10.7475309471898
Ccalc.v2_002559,9.21018268121427,9.10252952475391,9.25712697206656,9.87411658283714,9.66662600727558,9.54187395924417
Ccalc.v2_002560,8.25423545927026,8.77841890132027,8.86067683777211,8.95993695492521,9.05977973629242,8.68155146569968
Ccalc.v2_002561,8.61855141332331,8.83935995248507,9.01639745291359,9.70819600135967,9.48280336893398,9.31327382506346
Ccalc.v2_002562,4.14051246390383,3.43206671026667,3.93480485110319,3.85141405483716,3.43206671026667,3.87193261766169
Ccalc.v2_002563,10.4035528526302,9.32910830685345,9.17686893354542,10.4624728067468,9.59406936734555,9.98353780504958
Ccalc.v2_002564,11.2212805307613,9.75138199808102,9.73400250859625,10.4316260370874,10.3332412291248,10.0702266698972
Ccalc.v2_002565,4.42438029853639,4.44097469836058,4.53487348390951,4.20990304190169,4.17378481709011,4.48983932686519
Ccalc.v2_002566,6.08027333147563,8.08524923587949,8.48200366381131,8.67379276619493,7.53326237768396,8.17559420978879
Ccalc.v2_002567,3.43206671026667,3.43206671026667,3.43206671026667,3.72911007037435,3.43206671026667,3.43206671026667
Ccalc.v2_002568,7.89990713050836,5.11782235481571,5.08972566563239,4.96183989925638,5.32427060032755,5.14949311493724
Ccalc.v2_002569,5.95884260376338,6.67657942334594,6.520618272163,6.66179352440183,6.38154978034218,6.47630479851668
Ccalc.v2_002570,4.42438029853639,5.50073342186719,5.63499411921394,5.49765301450192,4.6226017553273,4.89785212471559
Ccalc.v2_002571,11.7819173751964,11.3699967265206,11.2684965354745,11.9962147537188,11.9422214808902,11.7986910759522
Ccalc.v2_002572,3.43206671026667,3.77446014578627,3.93480485110319,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002573,10.7106572150722,9.82513150575509,9.73400250859625,9.52517823155913,9.28112429183683,9.90201753281385
Ccalc.v2_002574,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002575,11.226086353942,10.9501984690635,11.1141884124187,10.9658697869633,11.2817458847842,10.5090974793874
Ccalc.v2_002576,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002577,4.63623659398936,4.02237576871225,3.93480485110319,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002578,3.43206671026667,3.43206671026667,3.43206671026667,3.72911007037435,3.43206671026667,3.43206671026667
Ccalc.v2_002579,7.91589035279564,8.09173413586762,7.95908783368706,7.31348436371794,7.12252654749422,7.18143473651858
Ccalc.v2_002580,4.63623659398936,7.86816900187923,7.61291496758048,6.02812658889606,5.94232976752234,5.93398851177071
Ccalc.v2_002581,3.43206671026667,3.43206671026667,3.93480485110319,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002582,7.8172096535852,8.36493980963444,8.1862514615591,8.59025424607659,8.38058540730987,8.62720992682763
Ccalc.v2_002583,8.75790123796818,10.6617433783348,10.4753229685723,9.66640835088609,9.45509142677789,9.95148044293087
Ccalc.v2_002584,11.1095547187328,11.7237195543149,11.8270885533759,11.1745810836329,11.5739519082868,11.3420114120203
Ccalc.v2_002585,3.43206671026667,4.49326649910399,4.63463961130814,3.94476796041082,3.43206671026667,3.43206671026667
Ccalc.v2_002586,10.7037826085266,10.8343181544051,10.7394323994413,10.2235223240767,10.0199839918194,10.4767030535493
Ccalc.v2_002587,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002588,4.14051246390383,4.6771895050972,4.63463961130814,4.80657569152719,4.54944120989684,4.64498135058582
Ccalc.v2_002589,13.1605213116387,13.1062717149961,13.2086635522894,13.4320076007987,13.2059345582613,13.346796836024
Ccalc.v2_002590,5.95884260376338,8.38618780211792,8.0842171595142,6.80634765455208,6.60263514537036,6.63345474759694
Ccalc.v2_002591,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002592,3.43206671026667,3.91516116237677,4.13953855301922,3.85141405483716,3.86342117844263,3.43206671026667
Ccalc.v2_002593,9.60404131190066,10.5134885194321,10.5600060315936,9.10419488829311,8.69697903539997,8.90504650119572
Ccalc.v2_002594,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002595,7.61654099627605,6.70247414097713,6.66103669088405,6.68801965524912,7.28503698623997,6.81461211155056
Ccalc.v2_002596,7.96280028764419,8.66785959993916,8.77601576308836,8.57816247119808,8.91904777015329,7.96368228527582
Ccalc.v2_002597,10.3864815008509,10.3305481544119,10.2863483175575,10.3828427674546,10.2166775840479,10.2889019982262
Ccalc.v2_002598,7.63598848527166,8.10140698675416,8.14630198160992,7.882566245569,7.40624750635263,7.34365683583622
Ccalc.v2_002599,4.9597788401945,9.63538325985504,8.80194039149679,5.71218829070181,4.47007069325194,4.40113003311734
Ccalc.v2_002600,8.86042449483498,8.54574713057093,8.48200366381131,9.34331965297969,8.80446183466746,9.35398004383016
Ccalc.v2_002601,7.07579976972074,7.89438528787333,7.7075928518627,7.69020580837822,7.87022265520211,7.73576155057787
Ccalc.v2_002602,8.22888867081885,9.13425039099872,8.967609843612,8.27627657855956,8.31597067984681,8.43389185501712
Ccalc.v2_002603,4.63623659398936,5.79507560320366,5.67472798334894,5.09833459263631,4.87144823041411,5.05528249164294
Ccalc.v2_002604,13.3226093321676,13.2986132111994,13.3832823850896,12.7751518530762,13.0797582958929,13.2646914924137
Ccalc.v2_002605,3.43206671026667,4.02237576871225,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002606,4.14051246390383,4.44097469836058,4.13953855301922,4.31111055609277,4.87144823041411,4.48983932686519
Ccalc.v2_002607,12.577673821974,11.1851871636192,11.4738384234571,12.1116309458683,12.4206918559217,13.8709716456701
Ccalc.v2_002608,7.53600067006237,7.48487758048744,7.52200723935768,7.67403341358238,8.04531586180986,7.58391702370609
Ccalc.v2_002609,4.14051246390383,3.77446014578627,3.93480485110319,3.72911007037435,3.43206671026667,3.87193261766169
Ccalc.v2_002610,8.24161787097304,6.28763452783133,5.85729498112044,7.83973868168049,7.06044265710309,7.65097047616847
Ccalc.v2_002611,11.4118993951239,10.4525354749996,10.3867843305944,10.3168533380475,10.2755708500064,10.2354478345572
Ccalc.v2_002612,9.24217522963103,7.23757990745895,7.3208042093436,8.01418852445769,7.2297685150666,7.2114340861009
Ccalc.v2_002613,3.43206671026667,3.91516116237677,3.93480485110319,3.94476796041082,3.86342117844263,3.43206671026667
Ccalc.v2_002614,4.9597788401945,4.75772484201672,4.72520181460848,5.33182855972957,4.87144823041411,4.48983932686519
Ccalc.v2_002615,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002616,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002617,10.8248890394497,10.1995337921932,10.2616641698513,11.3566258713208,10.887049140632,10.7585199649034
Ccalc.v2_002618,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002619,3.43206671026667,3.77446014578627,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002620,11.0238342320803,8.96464319022102,8.92892399403738,9.6300785529227,9.83118562733698,9.59377884494561
Ccalc.v2_002621,5.31871025989941,8.01873914713628,7.76153905817476,7.00140398383387,6.68768198309451,6.91556655939681
Ccalc.v2_002622,6.95662643821123,8.55045933836812,8.58017406114279,7.76233759581153,7.94055296197387,8.05442845657965
Ccalc.v2_002623,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002624,3.43206671026667,3.77446014578627,3.43206671026667,4.02306237450024,3.43206671026667,4.18820683026486
Ccalc.v2_002625,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002626,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002627,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002628,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002629,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002630,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002631,4.14051246390383,4.58963573839954,4.63463961130814,4.96183989925638,4.38289888812623,4.40113003311734
Ccalc.v2_002632,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002633,7.49396700727426,9.11847720364142,9.24458214293529,7.95390444631576,8.09753349493817,7.91606631366587
Ccalc.v2_002634,7.88374410771561,10.2416318297713,10.3045881203737,9.06142082426272,9.30127637465663,9.77122265569112
Ccalc.v2_002635,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002636,3.43206671026667,4.02237576871225,4.13953855301922,3.72911007037435,3.43206671026667,3.43206671026667
Ccalc.v2_002637,3.43206671026667,4.32572593755761,4.29435475319598,4.31111055609277,4.28549471696608,4.18820683026486
Ccalc.v2_002638,6.7204768171313,8.12055968895571,8.2753671108555,7.94854087701186,7.83987087402109,8.01542985397944
Ccalc.v2_002639,6.39108056240971,6.9163849657635,7.0288398455589,6.82415850154675,6.92750794417279,6.67737008325046
Ccalc.v2_002640,8.06664691518449,4.6771895050972,4.95781641137162,4.40069321621055,4.47007069325194,3.87193261766169
Ccalc.v2_002641,6.7920582735508,8.49775715607659,8.46587255103332,7.03739608415358,7.6499292736358,7.57626932447539
Ccalc.v2_002642,3.43206671026667,4.75772484201672,4.29435475319598,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002643,5.75347900050259,6.90901206979325,7.05799494836589,5.33182855972957,6.27492628087766,5.74952894893448
Ccalc.v2_002644,4.14051246390383,3.77446014578627,3.43206671026667,3.43206671026667,3.86342117844263,3.43206671026667
Ccalc.v2_002645,3.43206671026667,3.91516116237677,3.43206671026667,3.85141405483716,4.28549471696608,3.43206671026667
Ccalc.v2_002646,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002647,8.21604586140337,8.74387203443952,8.80194039149679,8.93035547278782,9.19518400354398,9.06890591091986
Ccalc.v2_002648,4.14051246390383,3.91516116237677,3.93480485110319,3.72911007037435,3.43206671026667,3.43206671026667
Ccalc.v2_002649,4.14051246390383,3.43206671026667,3.43206671026667,3.72911007037435,3.86342117844263,3.43206671026667
Ccalc.v2_002650,3.43206671026667,3.43206671026667,3.43206671026667,3.72911007037435,3.43206671026667,3.43206671026667
Ccalc.v2_002651,3.43206671026667,3.43206671026667,3.43206671026667,3.85141405483716,3.43206671026667,3.43206671026667
Ccalc.v2_002652,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.87193261766169
Ccalc.v2_002653,4.63623659398936,4.11214749216158,3.43206671026667,4.02306237450024,4.28549471696608,3.87193261766169
Ccalc.v2_002654,3.43206671026667,3.77446014578627,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002655,4.42438029853639,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002656,3.43206671026667,3.91516116237677,3.93480485110319,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002657,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002658,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002659,6.24437843647201,8.02553031689564,8.14630198160992,7.38289800032505,7.76429743595891,8.04339351413397
Ccalc.v2_002660,4.14051246390383,4.32572593755761,3.93480485110319,3.72911007037435,3.86342117844263,3.43206671026667
Ccalc.v2_002661,5.21055466786295,6.06341140378878,5.50798961952377,5.63054388966392,5.76665223837025,5.14949311493724
Ccalc.v2_002662,8.10895490072524,8.02213874180547,8.04853118537522,9.1689475851728,8.66275968658812,8.0489215710017
Ccalc.v2_002663,6.19181644787023,7.42951236289032,7.65153917158246,6.87628609634534,6.79365083925908,7.12998995591392
Ccalc.v2_002664,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002665,9.77559401276502,9.71723730471983,9.4387884359496,9.89026390765059,9.72414404919961,9.68345476015365
Ccalc.v2_002666,10.1269103605386,9.89158617673005,9.856519298442,9.97103824344426,10.013213782693,9.99787708228893
Ccalc.v2_002667,7.49396700727426,9.31533869171321,9.40536852282959,8.87637535484736,9.0062163354041,9.01068134589167
Ccalc.v2_002668,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002669,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.86342117844263,3.43206671026667
Ccalc.v2_002670,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002671,4.14051246390383,3.43206671026667,3.43206671026667,3.72911007037435,3.43206671026667,3.43206671026667
Ccalc.v2_002672,7.72945744359836,8.27950746733107,8.56005536800247,7.69662406861275,7.63585457930873,8.04339351413397
Ccalc.v2_002673,5.82547575382651,7.71684583125834,8.01933070254131,7.47175190205119,7.69134327854768,7.86681825049089
Ccalc.v2_002674,3.43206671026667,3.77446014578627,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002675,3.43206671026667,3.43206671026667,3.43206671026667,3.72911007037435,3.43206671026667,3.43206671026667
Ccalc.v2_002676,4.63623659398936,4.79576762570002,4.80843647397012,4.44211823636637,4.75443616533987,4.5705814849772
Ccalc.v2_002677,3.43206671026667,3.43206671026667,3.93480485110319,3.72911007037435,3.86342117844263,3.43206671026667
Ccalc.v2_002678,3.43206671026667,5.2506645215746,5.02565039821569,4.55591180562978,4.54944120989684,4.30197175114552
Ccalc.v2_002679,6.48095384110814,5.3474485474046,5.41580177920314,5.75119578411292,5.56423164358316,5.93398851177071
Ccalc.v2_002680,6.92520431593826,7.56644244867494,7.9358294930284,7.68375870914658,7.14263436878068,7.2114340861009
Ccalc.v2_002681,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002682,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.87193261766169
Ccalc.v2_002683,4.14051246390383,3.43206671026667,3.43206671026667,3.43206671026667,3.86342117844263,3.43206671026667
Ccalc.v2_002684,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002685,4.42438029853639,5.17272461868872,4.53487348390951,4.689004078645,4.28549471696608,4.64498135058582
Ccalc.v2_002686,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002687,3.43206671026667,3.91516116237677,3.93480485110319,3.85141405483716,3.43206671026667,3.87193261766169
Ccalc.v2_002688,5.95884260376338,8.79836028994101,8.94063916465771,6.9698117274052,7.99113021523628,8.2779630884821
Ccalc.v2_002689,8.16349664207508,8.50505839105341,8.3534503755386,8.40901825468849,8.75659747090905,7.96368228527582
Ccalc.v2_002690,4.14051246390383,4.02237576871225,4.13953855301922,3.72911007037435,4.17378481709011,3.87193261766169
Ccalc.v2_002691,3.43206671026667,3.91516116237677,3.93480485110319,3.85141405483716,3.43206671026667,3.43206671026667
Ccalc.v2_002692,10.7689035204845,11.703252579709,11.9951280103475,13.6708749978995,12.3781203808932,11.8258682680696
Ccalc.v2_002693,9.26103545596141,9.21062710089085,9.08133422539329,9.6417376067502,9.26753137108016,9.15845590371217
Ccalc.v2_002694,3.43206671026667,3.77446014578627,3.93480485110319,3.94476796041082,4.03986400675142,3.43206671026667
Ccalc.v2_002695,3.43206671026667,3.43206671026667,3.93480485110319,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002696,7.93169774644486,7.49961295434748,7.56312403468345,7.19125279281012,7.15258293392996,7.00981641451324
Ccalc.v2_002697,10.3009960810564,9.70778308752525,9.68610549159431,9.10660120447153,9.59950395733445,9.44471728632535
Ccalc.v2_002698,9.16416584223836,8.61935278172647,8.86478209581229,8.83343123862548,9.11395821732926,8.6600601945611
Ccalc.v2_002699,5.75347900050259,6.62331866909587,6.66103669088405,6.10917041289241,5.84476753561617,6.37279776033142
Ccalc.v2_002700,9.99045049605181,10.177634483543,10.4066218548786,9.65412573223037,9.52720482775246,9.71678002167198
Ccalc.v2_002701,3.43206671026667,4.11214749216158,3.43206671026667,3.72911007037435,3.86342117844263,3.87193261766169
Ccalc.v2_002702,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002703,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002704,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002705,4.63623659398936,3.43206671026667,4.13953855301922,3.85141405483716,4.03986400675142,3.43206671026667
Ccalc.v2_002706,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002707,3.43206671026667,3.43206671026667,3.93480485110319,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002708,3.43206671026667,3.91516116237677,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002709,3.43206671026667,3.77446014578627,3.43206671026667,3.94476796041082,3.86342117844263,4.18820683026486
Ccalc.v2_002710,3.43206671026667,3.43206671026667,4.13953855301922,3.85141405483716,3.43206671026667,3.43206671026667
Ccalc.v2_002711,4.42438029853639,3.77446014578627,4.29435475319598,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002712,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002713,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.86342117844263,3.43206671026667
Ccalc.v2_002714,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002715,3.43206671026667,3.91516116237677,3.93480485110319,4.15341954744169,3.86342117844263,4.05176811201316
Ccalc.v2_002716,9.35180445762253,9.38686354369708,9.31826431579907,9.59109272681397,9.27434385001305,9.1117407505307
Ccalc.v2_002717,4.14051246390383,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002718,5.31871025989941,5.70994944388074,5.55171762987417,5.87355820861516,5.16322693155582,5.50158920881747
Ccalc.v2_002719,8.73108868863701,10.2416318297713,10.3448034691744,9.45516231533741,9.9351334531063,10.3085912214513
Ccalc.v2_002720,4.14051246390383,4.49326649910399,4.53487348390951,3.72911007037435,3.43206671026667,4.18820683026486
Ccalc.v2_002721,5.59659066486324,5.99403603444362,6.34077982458685,4.62471990576708,4.6906627112233,4.5705814849772
Ccalc.v2_002722,9.28580468281788,8.73562155358696,8.66267579222751,8.91258579818952,8.61702362865783,8.48776173270621
Ccalc.v2_002723,11.9845764373054,10.4392681657313,10.4726368367376,11.7824953511566,11.5314703170839,11.1659095158363
Ccalc.v2_002724,11.086837100778,11.6795389633974,10.4122399699668,12.0475066940647,12.3488458577489,7.00981641451324
Ccalc.v2_002725,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.86342117844263,3.43206671026667
Ccalc.v2_002726,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002727,4.63623659398936,5.06025963941165,4.95781641137162,4.15341954744169,4.54944120989684,4.48983932686519
Ccalc.v2_002728,3.43206671026667,3.77446014578627,3.43206671026667,3.43206671026667,3.86342117844263,3.43206671026667
Ccalc.v2_002729,4.14051246390383,4.86801850805056,5.02565039821569,4.26221679171865,5.02652836222529,4.64498135058582
Ccalc.v2_002730,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002731,4.14051246390383,3.43206671026667,3.93480485110319,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002732,4.14051246390383,4.11214749216158,3.43206671026667,3.72911007037435,3.86342117844263,3.43206671026667
Ccalc.v2_002733,3.43206671026667,3.43206671026667,3.43206671026667,3.72911007037435,3.43206671026667,3.43206671026667
Ccalc.v2_002734,5.4182174065187,7.58497786114971,7.56312403468345,7.78359017099864,7.94626135335434,7.78962791144853
Ccalc.v2_002735,3.43206671026667,3.43206671026667,3.93480485110319,3.43206671026667,3.43206671026667,3.43206671026667
Ccalc.v2_002736,3.43206671026667,3.43206671026667,3.43206671026667,3.43206671026667,3.86342117844263,3.87193261766169
Ccalc.v2_002737,3.43206671026667,3.43206671026667,3.93480485110319,3.43206671026667,3.43206671026667,3.43206671026667
