	F91_AB	F99_AB	F95_AB	K70.FD	W46.FD	K86.FD
Ccalc.v2_007935	1686.17424635902	961.99958108131	1120.08331539573	933.505164964682	1423.14313043391	1016.18858582257
Ccalc.v2_007936	7.96617754185363	17.1022147747788	9.26782885079211	3.2142332290963	2.91627690662686	2.02226584243298
Ccalc.v2_007937	1452.49970513131	1253.34802563736	1235.26918825558	999.626534248949	1024.58528652824	1060.6784343561
Ccalc.v2_007938	5.31078502790242	2.44317353925412	0	1.83670470234074	0.972092302208952	2.02226584243298
Ccalc.v2_007939	7.96617754185363	0.61079338481353	2.64795110022632	3.2142332290963	0.972092302208952	0
Ccalc.v2_007940	2817.37145730223	1015.13860556009	1048.58863568962	1299.92775308166	1340.51528474615	1344.80678521793
Ccalc.v2_007941	92.9387379882924	49.474264169896	47.6631198040737	71.631483391289	72.9069226656714	64.7125069578552
Ccalc.v2_007942	1800.35612445892	1571.57137912521	1331.91940341384	2938.72752374519	2427.31447861575	2050.57756422704
Ccalc.v2_007943	2966.0734380835	1364.51242167343	1169.07041074992	2000.63059702465	2439.95167854447	3555.14335099717
Ccalc.v2_007944	2060.58459082614	1862.30903029645	2256.05433739282	1276.50976812682	1488.27331468191	1372.10737409077
Ccalc.v2_007945	1412.66881742204	1271.06103379696	1334.56735451406	1203.04158003319	1119.85033214471	1074.83429525313
Ccalc.v2_007946	13.2769625697561	0.61079338481353	0	0.918352351170371	0.972092302208952	2.02226584243298
Ccalc.v2_007947	2.65539251395121	3.05396692406765	5.29590220045263	3.2142332290963	0.972092302208952	4.04453168486595
Ccalc.v2_007948	308.02553161834	337.768741801882	311.134254276592	181.833765531733	158.451045260059	159.759001552205
Ccalc.v2_007949	300.059354076487	320.05573364229	303.190400975913	398.105744232356	296.48815217373	397.37523803808
Ccalc.v2_007950	1431.2565650197	687.142557915222	754.6660635645	1125.89998253488	1253.99906984955	1082.92335862286
Ccalc.v2_007951	26150.3054773915	3970.76779467276	3558.84627870417	11434.8643005979	12473.8884219453	11542.0822956862
Ccalc.v2_007952	3138.67395149033	2061.42767374566	2232.22277749079	1805.93989857653	2049.17057305647	1528.83297687933
Ccalc.v2_007953	2458.89346791882	1710.8322708627	1709.25243519609	1676.9113932371	1671.02666749719	1529.84410980055
Ccalc.v2_007954	464.693689941462	648.051781287156	697.735114909634	535.399420732326	486.046151104476	471.187941286883
Ccalc.v2_007955	7517.41620699588	2961.12632957599	3519.12701220077	8197.67226272232	5918.0979358481	2573.33328449596
Ccalc.v2_007956	552.321642901852	315.780179948595	309.810278726479	685.550030148682	513.264735566327	522.755720268924
Ccalc.v2_007957	547.010857873949	414.728708288387	424.996151586324	515.195669006578	445.2182744117	471.187941286883
Ccalc.v2_007958	485.936830053072	173.465321287043	234.343672370029	210.7618645936	243.995167854447	263.905692437503
Ccalc.v2_007959	5.31078502790242	0	2.64795110022632	0.918352351170371	0.972092302208952	2.02226584243298
Ccalc.v2_007960	2.65539251395121	9.77269415701648	11.9157799510184	9.18352351170371	13.6092922309253	7.07793044851542
Ccalc.v2_007961	0	0	0	0	0.972092302208952	0
Ccalc.v2_007962	1009.04915530146	1168.44774514828	1098.89970659392	2076.85384217179	852.524949037251	1375.14077285442
Ccalc.v2_007963	331.924064243901	662.100029137867	646.100068455221	289.740166794252	271.213752316298	154.703336946123
Ccalc.v2_007964	621.361848264583	1097.59571250991	1073.74417114177	1161.71572423052	1174.28750106841	1431.76421644255
Ccalc.v2_007965	103.560308044097	152.698346203383	80.7625085569027	68.8764263377778	129.288276193791	79.8795007761025
Ccalc.v2_007966	201.809831060292	31.15046262549	70.1707041559974	70.7131310401186	46.6604305060297	44.4898485335255
Ccalc.v2_007967	77.0063829045851	14.6590412355247	15.8877066013579	31.2239799397926	16.5255691375522	11.1224621333814
Ccalc.v2_007968	3903.42699550828	1572.79296589484	1654.96943764145	2282.10559265837	1730.32429793194	1498.49898924284
Ccalc.v2_007969	785.996184129558	89.786627567589	94.0022640580343	104.692168033422	287.73932145385	507.588726450677
Ccalc.v2_007970	844.414819436485	985.209729704224	836.752547671516	679.580739866075	558.953073770148	631.958075760305
Ccalc.v2_007971	103.560308044097	261.419568700191	308.486303176366	191.017289043437	186.641722024119	188.070723346267
Ccalc.v2_007972	424.862802232194	241.263387001344	238.315599020369	341.627074635378	268.297475409671	243.683034013174
Ccalc.v2_007973	0	0	0	0	0	0
Ccalc.v2_007974	0	0	0	0	0	0
Ccalc.v2_007975	0	0	0	0	0	0
Ccalc.v2_007976	5.31078502790242	3.05396692406765	7.94385330067895	1.83670470234074	5.83255381325371	15.1669938182473
Ccalc.v2_007977	5.31078502790242	0.61079338481353	1.32397555011316	1.83670470234074	1.9441846044179	4.04453168486595
Ccalc.v2_007978	0	0	0	0	0.972092302208952	0
Ccalc.v2_007979	0	0	0	0	0	0
Ccalc.v2_007980	0	4.88634707850824	5.29590220045263	0.459176175585186	0.972092302208952	4.04453168486595
Ccalc.v2_007981	0	0	0	0	0	0
Ccalc.v2_007982	0	0	0	0	0	0
Ccalc.v2_007983	0	0	0	0	0	0
Ccalc.v2_007984	0	0	0	0	0	0
Ccalc.v2_007985	0	0	0	0	0	0
Ccalc.v2_007986	0	0.61079338481353	0	0.459176175585186	0	1.01113292121649
Ccalc.v2_007987	2.65539251395121	1.22158676962706	5.29590220045263	0.918352351170371	0	2.02226584243298
Ccalc.v2_007988	0	0	0	0	0	0
Ccalc.v2_007989	0	0.61079338481353	0	0	0	0
Ccalc.v2_007990	15.9323550837073	56.1929914028448	92.6782885079211	30.7648037642074	33.0511382751044	57.6345765093398
Ccalc.v2_007991	0	0	1.32397555011316	0	0	0
Ccalc.v2_007992	0	0	0	0	0	0
Ccalc.v2_007993	0	0	0	0	0	0
Ccalc.v2_007994	169.945120892877	34.8152229343712	34.4233643029421	46.8359699096889	23.3302152530149	47.5232472971749
Ccalc.v2_007995	0	1.83238015444059	0	0.459176175585186	0	1.01113292121649
Ccalc.v2_007996	467.349082455413	351.816989652593	341.585691929195	633.203946131971	394.669474696835	672.403392608965
Ccalc.v2_007997	7.96617754185363	323.720493951171	244.935476770934	282.852524160474	296.48815217373	268.961357043586
Ccalc.v2_007998	82.3171679324875	1258.23437271587	1253.80484595716	2385.87940834062	1201.50608553026	1052.58937098636
Ccalc.v2_007999	34.5201026813657	120.937090193079	116.509848409958	152.446490294282	96.2371379186863	82.912899539752
Ccalc.v2_008000	5.31078502790242	0	0	0	0	0
Ccalc.v2_008001	21.2431401116097	7.94031400257589	7.94385330067895	19.744575550163	19.441846044179	30.3339876364946
Ccalc.v2_008002	1818.94387205658	10002.9632630912	8155.68938869706	15285.0565328797	17699.8566386206	6890.87085809037
Ccalc.v2_008003	55.7632427929754	40.312363397693	46.3391442539605	75.7640689715556	36.9395074839402	14.1558608970308
Ccalc.v2_008004	1914.53800255882	8868.10915410765	10052.9463520092	54929.868356729	15132.5608684868	8478.34954440025
Ccalc.v2_008005	0	8.55110738738942	5.29590220045263	33.5198608177185	8.74883071988057	10.1113292121649
Ccalc.v2_008006	18.5877475976585	9.77269415701648	17.2116821514711	8.72434733611853	9.72092302208952	5.05566460608244
Ccalc.v2_008007	161.978943351024	153.309139588196	121.805750610411	210.302688418015	160.395229864477	208.293381770597
Ccalc.v2_008008	87.62795296039	100.780908494232	103.270092908826	144.640495309333	132.204553100418	163.803533237071
Ccalc.v2_008009	29.2093176534633	1.22158676962706	3.97192665033948	7.80599498494816	9.72092302208952	9.10019629094839
Ccalc.v2_008010	42.4862802232194	14.6590412355247	25.15553545215	4.13258558026667	55.4092612259103	16.1781267394638
Ccalc.v2_008011	0	1.83238015444059	1.32397555011316	0.459176175585186	0.972092302208952	1.01113292121649
Ccalc.v2_008012	10857.8999895465	3419.22136818614	3271.54358432961	7629.67133352344	6472.1905481072	3963.64105116863
Ccalc.v2_008013	0	0.61079338481353	3.97192665033948	4.59176175585186	0.972092302208952	0
Ccalc.v2_008014	7.96617754185363	1.83238015444059	1.32397555011316	5.96929028260741	0.972092302208952	6.06679752729893
Ccalc.v2_008015	756.786866476095	1063.39128296036	1155.83065524879	1388.5487549696	1561.18023734758	1777.57167549859
Ccalc.v2_008016	0	0	0	0	0	0
Ccalc.v2_008017	0	0	0	0	0	0
Ccalc.v2_008018	0	0	0	0	0	0
Ccalc.v2_008019	2.65539251395121	0	0	0	0	0
Ccalc.v2_008020	0	0	0	0	0	0
Ccalc.v2_008021	2.65539251395121	7.32952061776236	3.97192665033948	2.29588087792593	5.83255381325371	8.0890633697319
Ccalc.v2_008022	0	0	0	0	0	0
Ccalc.v2_008023	63.7294203348291	98.3377349549784	109.889970659392	98.7228777508149	140.953383820298	136.502944364226
Ccalc.v2_008024	0	0	0	0	0	0
Ccalc.v2_008025	0	0	0	0	0	0
Ccalc.v2_008026	0	0	0	0	0	0
Ccalc.v2_008027	0	0	0	0	0	0
Ccalc.v2_008028	0	0	0	0	0	0
Ccalc.v2_008029	5.31078502790242	1.83238015444059	1.32397555011316	0.459176175585186	2.91627690662686	0
Ccalc.v2_008030	100.904915530146	754.940623629523	898.979398526835	1393.14051672545	725.180857447878	875.641109773479
Ccalc.v2_008031	0	1.83238015444059	3.97192665033948	2.75505705351111	0	1.01113292121649
Ccalc.v2_008032	0	0	1.32397555011316	0	0	0
Ccalc.v2_008033	63.7294203348291	224.771965611379	190.652479216295	112.038986842785	104.985968638567	125.380482230845
Ccalc.v2_008034	7.96617754185363	6.71872723294883	17.2116821514711	27.5505705351111	9.72092302208952	2.02226584243298
Ccalc.v2_008035	18531.9843548655	2874.39366893247	2715.47385328209	6880.75499114401	5916.15375124368	6144.6547622326
Ccalc.v2_008036	6354.35428588525	5827.57968450589	5393.87639116101	8766.13236809678	7881.72438631018	7514.73987048094
Ccalc.v2_008037	0	0.61079338481353	2.64795110022632	4.13258558026667	1.9441846044179	1.01113292121649
Ccalc.v2_008038	15.9323550837073	43.9771237065742	34.4233643029421	18.8262231989926	9.72092302208952	10.1113292121649
Ccalc.v2_008039	0	0	0	0	0	0
Ccalc.v2_008040	0	0	0	0	0	0
Ccalc.v2_008041	2.65539251395121	0.61079338481353	0	0.459176175585186	0	0
Ccalc.v2_008042	98.2495230161948	437.938856911301	366.741227381345	223.618797509985	187.613814326328	191.104122109916
Ccalc.v2_008043	0	0	0	0	0	0
Ccalc.v2_008044	0	0	0	0	0	0
Ccalc.v2_008045	0	0	0	0	0	0
Ccalc.v2_008046	0	0	0	0	0	0
Ccalc.v2_008047	0	0	0	0.459176175585186	0	0
Ccalc.v2_008048	2.65539251395121	0	1.32397555011316	0	0.972092302208952	0
Ccalc.v2_008049	0	0	0	0	0	0
Ccalc.v2_008050	0	0	0	0	0	0
Ccalc.v2_008051	0	0	0	0	0	0
Ccalc.v2_008052	0	0	0	0	0	0
Ccalc.v2_008053	2.65539251395121	0	0	0	0	0
Ccalc.v2_008054	0	1.22158676962706	3.97192665033948	0.459176175585186	2.91627690662686	0
Ccalc.v2_008055	0	0	0	0	0	0
Ccalc.v2_008056	0	0	0	0	0	0
Ccalc.v2_008057	13.2769625697561	195.45388314033	172.116821514711	51.4277316655408	67.0743688524177	56.6234435881233
Ccalc.v2_008058	45.1416727371706	268.13829593314	264.795110022632	110.202282140445	115.678983962865	117.291418861113
Ccalc.v2_008059	2.65539251395121	21.3777684684736	18.5356577015842	3.67340940468148	4.86046151104476	3.03339876364946
Ccalc.v2_008060	724.922156308681	688.364144684849	744.074259163595	577.643628886163	541.455412330386	604.65748688746
Ccalc.v2_008061	323.957886702048	937.567845688769	901.627349627061	2760.10799144255	629.915811831401	1693.64764303762
Ccalc.v2_008062	0	0.61079338481353	1.32397555011316	2.29588087792593	0	1.01113292121649
Ccalc.v2_008063	0	1.83238015444059	1.32397555011316	2.29588087792593	0.972092302208952	1.01113292121649
Ccalc.v2_008064	0	0	0	0	0	0
Ccalc.v2_008065	0	0	0	0.918352351170371	0.972092302208952	0
Ccalc.v2_008066	5.31078502790242	14.0482478507112	9.26782885079211	32.142332290963	6.80464611546267	21.2337913455462
Ccalc.v2_008067	0	0.61079338481353	0	0.459176175585186	0	2.02226584243298
Ccalc.v2_008068	501.869185136779	1129.35696852022	1384.87842541836	2439.14384470851	1750.73823627832	1474.23179913364
Ccalc.v2_008069	0	1.22158676962706	0	1.37752852675556	3.88836920883581	1.01113292121649
Ccalc.v2_008070	0	0	0	0	0.972092302208952	0
Ccalc.v2_008071	0	0	0	0.459176175585186	0	0
Ccalc.v2_008072	0	0	0	0	0	0
Ccalc.v2_008073	23.8985326255609	62.9117186357936	80.7625085569027	28.0097467106963	23.3302152530149	35.3896522425771
Ccalc.v2_008074	0	0	0	0	0	0
Ccalc.v2_008075	1112.60946334556	609.571798043903	615.648630802619	829.73134928243	718.376211332416	856.429584270365
Ccalc.v2_008076	2567.76456099082	1075.60715065663	881.767716375364	1928.08076128219	1699.21734426125	1236.61556264776
Ccalc.v2_008077	2092.44930099355	1080.49349773513	1027.40502688781	1707.21702082572	1915.99392765385	1305.37260129049
Ccalc.v2_008078	220.397578657951	351.20619626778	274.062938873424	265.403829488237	345.092767284178	270.983622886019
Ccalc.v2_008079	268.194643909072	582.086095727294	508.406611243453	689.682615728949	499.655443335401	528.822517796223
Ccalc.v2_008080	55.7632427929754	159.417073436331	193.300430316521	110.202282140445	108.874337847403	109.202355491381
Ccalc.v2_008081	562.943212957657	329.217634414493	352.1774963301	440.349952386193	420.915966856476	466.132276680801
Ccalc.v2_008082	217.742186143999	161.249453590772	186.680552565955	262.648772434726	252.743998574328	248.738698619256
Ccalc.v2_008083	459.382904913559	784.869499485386	769.229794615745	562.490815091852	615.334427298267	584.43482846313
Ccalc.v2_008084	1234.75751898731	784.869499485386	814.244963319592	1079.98236497636	1303.57577726221	1139.54680221098
Ccalc.v2_008085	164.634335864975	139.871685122298	176.08874816505	302.597099710637	438.413628296238	509.61099229311
Ccalc.v2_008086	908.144239771314	988.874490013106	832.780621021177	827.89464458009	1181.09214718388	440.853953650389
Ccalc.v2_008087	159.323550837073	276.078609935716	312.458229826705	502.797912265778	644.497196364535	637.013740366387
Ccalc.v2_008088	50.452457765073	93.4513878764701	48.9870953541869	138.212028851141	69.0185534568356	75.8349690912366
Ccalc.v2_008089	29.2093176534633	16.4914213899653	5.29590220045263	33.0606846421334	12.6371999287164	10.1113292121649
Ccalc.v2_008090	661.192735973852	534.444211711839	553.4217799473	691.060144255704	1106.24103991379	1926.20821491741
Ccalc.v2_008091	634.638810834339	479.472807078621	436.911931537342	601.520790016593	444.246182109491	385.241642983482
Ccalc.v2_008092	2671.32486903492	1404.82478507112	1637.75775548998	2322.51309610987	2393.29124803844	4669.41183017774
Ccalc.v2_008093	1787.07916188916	727.454921312915	590.493095350469	1086.41083143455	1157.76193193086	1023.26651627109
Ccalc.v2_008094	289.437784020682	208.891337606227	140.341408311995	715.855657737304	115.678983962865	229.527173116143
Ccalc.v2_008095	5.31078502790242	4.88634707850824	5.29590220045263	39.0299749247408	0	8.0890633697319
Ccalc.v2_008096	1731.31591909619	772.653631789116	701.707041559974	742.02869974566	1009.03180969289	688.581519348428
Ccalc.v2_008097	435.484372287999	263.251948854632	227.723794619463	446.3192426688	429.664797576357	469.16567544445
Ccalc.v2_008098	1938.43653518438	818.463135650131	900.303374076948	1195.23558504824	1184.98051639271	1123.36867547152
Ccalc.v2_008099	130.114233183609	187.513569137754	150.9332127129	98.2637015752297	117.623168567283	108.191222570164
Ccalc.v2_008100	180.566690948682	153.91993297301	154.90513936324	138.671205026726	124.427814682746	123.358216388412
Ccalc.v2_008101	262.88385888117	393.350939819913	383.952909532816	359.994121658786	339.260213470924	367.041250401585
Ccalc.v2_008102	347.856419327609	265.695122393886	349.529545229874	212.598569295941	249.827721667701	307.384408049812
Ccalc.v2_008103	1040.91386546887	1378.56066952414	1268.36857700841	1009.26923393624	869.050518174803	1168.86965692626
Ccalc.v2_008104	313.336316646243	5.49714046332177	9.26782885079211	321.42332290963	334.39975195988	332.662731080225
Ccalc.v2_008105	0	1.83238015444059	0	1.37752852675556	0	0
Ccalc.v2_008106	5.31078502790242	6.71872723294883	3.97192665033948	1.83670470234074	3.88836920883581	1.01113292121649
Ccalc.v2_008107	2.65539251395121	1.22158676962706	1.32397555011316	0	0	0
Ccalc.v2_008108	0	8.55110738738942	6.61987775056579	2.29588087792593	1.9441846044179	5.05566460608244
Ccalc.v2_008109	0	4.88634707850824	1.32397555011316	1.83670470234074	1.9441846044179	1.01113292121649
Ccalc.v2_008110	26.5539251395121	33.5936361647442	22.5075843519237	27.0913943595259	32.0790459728954	30.3339876364946
Ccalc.v2_008111	175.25590592078	473.364873230486	409.108444984966	264.944653312652	390.781105487999	307.384408049812
Ccalc.v2_008112	2126.96940367492	945.508159691345	1057.85646454041	1193.3988803459	1233.58513150316	1218.41517006587
Ccalc.v2_008113	1311.7639018919	1320.53529796685	1494.76839607776	1065.74790353322	950.706271560355	1071.80089648948
Ccalc.v2_008114	2.65539251395121	0.61079338481353	0	1.37752852675556	0	2.02226584243298
Ccalc.v2_008115	270.850036423023	353.038576422221	336.289789728742	522.083311640356	426.74852066973	625.891278233006
Ccalc.v2_008116	26.5539251395121	956.502440617988	1083.01199999256	382.49375426246	174.004522095402	387.263908825915
Ccalc.v2_008117	10.6215700558048	4.27555369369471	3.97192665033948	5.05093793143704	0	1.01113292121649
Ccalc.v2_008118	966.562875078241	993.760837091614	1116.11138874539	3565.96217959455	3382.88121168715	2863.52843288509
Ccalc.v2_008119	47.7970652511218	127.655817426028	127.101652810863	71.631483391289	81.655753385552	89.9908299882674
Ccalc.v2_008120	507.179970164681	741.503169163626	761.285941315066	602.898318543349	524.929843192834	737.11589956682
Ccalc.v2_008121	387.687307036877	721.957780849593	673.903555007598	559.735758038341	690.185534568356	634.991474523954
Ccalc.v2_008122	225.708363685853	230.269106074701	247.583427871161	107.906401262519	168.171968282149	157.736735709772
Ccalc.v2_008123	16938.7488464948	4884.5146983538	5485.23070411882	4468.24336461944	6457.60916357407	16023.4234025177
Ccalc.v2_008124	196.49904603239	279.743370244597	296.570523225347	183.670470234074	190.530091232955	206.271115928164
Ccalc.v2_008125	4330.94519025443	2322.84724244586	1914.46864546363	3822.18248557108	2722.83053848728	3278.09293058385
Ccalc.v2_008126	0	14.0482478507112	14.5637310512447	11.9385805652148	11.6651076265074	19.2115255031133
Ccalc.v2_008127	15.9323550837073	37.2583964736253	45.0151687038474	19.2853993745778	28.1906767640596	21.2337913455462
Ccalc.v2_008128	0	0.61079338481353	0	0.918352351170371	0.972092302208952	0
Ccalc.v2_008129	2.65539251395121	21.9885618532871	33.099388752829	16.5303423210667	35.9674151817312	17.1892596606803
Ccalc.v2_008130	122.148055641756	104.445668803114	90.0303374076948	108.365577438104	189.557998930746	92.0130958307004
Ccalc.v2_008131	353.167204355511	157.584693281891	150.9332127129	287.444285916326	418.971782252058	252.783230304122
Ccalc.v2_008132	2.65539251395121	0.61079338481353	1.32397555011316	0.918352351170371	1.9441846044179	0
Ccalc.v2_008133	809.894716755119	1666.85514715612	1550.37536918251	1872.52044403639	1554.37559123211	1966.65353176607
Ccalc.v2_008134	0	0.61079338481353	0	0	0	0
Ccalc.v2_008135	183.222083462634	263.862742239445	262.147158922405	105.151344209008	122.483630078328	149.64767234004
Ccalc.v2_008136	2.65539251395121	7.32952061776236	11.9157799510184	7.34681880936297	0.972092302208952	3.03339876364946
Ccalc.v2_008137	2.65539251395121	0.61079338481353	0	0	0	0
Ccalc.v2_008138	0	0	0	0	0	0
Ccalc.v2_008139	0	0	0	0	0	0
Ccalc.v2_008140	0	0.61079338481353	2.64795110022632	0	0	5.05566460608244
Ccalc.v2_008141	0	0.61079338481353	0	0.459176175585186	0	0
Ccalc.v2_008142	669.158913515705	626.063219433869	681.847408308277	1038.65650917369	1203.45027013468	1039.44464301055
Ccalc.v2_008143	0	0	0	0	0	0
Ccalc.v2_008144	0	0	0	0	0	0
Ccalc.v2_008145	2.65539251395121	5.49714046332177	1.32397555011316	8.26517116053334	45.6883382038208	89.9908299882674
Ccalc.v2_008146	0	0	0	0	0	0
Ccalc.v2_008147	265.539251395121	210.723717760668	205.21621026754	239.230787479882	318.846275124536	165.825799079504
Ccalc.v2_008148	0	0	0	0	0	0
Ccalc.v2_008149	631.983418320388	1214.2572490093	1313.38374571225	695.192729835971	683.380888452893	828.117862476304
Ccalc.v2_008150	0	0.61079338481353	0	0.459176175585186	0	2.02226584243298
Ccalc.v2_008151	0	1.22158676962706	0	0.459176175585186	0.972092302208952	1.01113292121649
Ccalc.v2_008152	0	0.61079338481353	0	0.459176175585186	0	0
Ccalc.v2_008153	793.962361671412	617.512112046479	660.663799506466	639.173236414578	773.785472558326	820.028799106572
Ccalc.v2_008154	220.397578657951	447.100757683504	503.110709043	488.563450822637	369.395074839402	303.339876364946
Ccalc.v2_008155	0	0	1.32397555011316	0.918352351170371	0.972092302208952	1.01113292121649
Ccalc.v2_008156	154.01276580917	61.6901318661666	62.2268508553184	91.8352351170371	93.3208610120594	29.3228547152782
Ccalc.v2_008157	0	0	0	0	0	0
Ccalc.v2_008158	0	0.61079338481353	1.32397555011316	0	0.972092302208952	0
Ccalc.v2_008159	66.3848128487803	208.280544221414	296.570523225347	112.038986842785	100.125507127522	122.347083467195
Ccalc.v2_008160	334.579456757853	62.9117186357936	83.410459657129	101.018758628741	133.176645402626	282.1060850194
Ccalc.v2_008161	238.985326255609	354.870956576661	394.544713933721	551.011410702223	527.846120099461	930.242287519169
Ccalc.v2_008162	26.5539251395121	25.0425287773547	29.1274621024895	22.4996326036741	4.86046151104476	5.05566460608244
Ccalc.v2_008163	114.181878099902	23.8209420077277	33.099388752829	19.2853993745778	104.013876336358	15.1669938182473
Ccalc.v2_008164	4070.71672388721	1152.56711714313	1305.43989241157	1678.28892176385	1831.42189736167	1917.10801862646
Ccalc.v2_008165	281.471606478828	108.110429111995	64.8748019555448	168.058480264178	248.855629365492	226.493774352493
Ccalc.v2_008166	114.181878099902	65.3548921750477	51.6350464544132	52.3460840167112	86.5162148965968	50.5566460608244
Ccalc.v2_008167	884.245707145753	1861.08744352683	1915.79262101374	1417.93603020705	933.208610120594	659.25866463315
Ccalc.v2_008168	2.65539251395121	46.4202972458283	51.6350464544132	2.75505705351111	1.9441846044179	3.03339876364946
Ccalc.v2_008169	130.114233183609	71.462826023183	115.185872859845	78.0599498494816	61.241815039164	41.456449769876
Ccalc.v2_008170	0	4.27555369369471	0	0.459176175585186	1.9441846044179	0
Ccalc.v2_008171	55.7632427929754	206.448164066973	250.231378971387	97.3453492240593	144.841753029134	134.480678521793
Ccalc.v2_008172	371.754951953169	334.103981493001	320.402083127384	386.626339842726	616.306519600476	410.519966013894
Ccalc.v2_008173	114.181878099902	114.829156344944	133.721530561429	162.089189981571	171.088245188776	160.770134473422
Ccalc.v2_008174	1755.21445172175	2032.10959127462	2115.71292908083	2734.39412560978	2693.66776942101	3152.71244835301
Ccalc.v2_008175	37.175495195317	16.4914213899653	23.8315599020369	25.2546896571852	34.0232305773133	25.2783230304122
Ccalc.v2_008176	586.841745583218	591.247996499497	602.408875301487	740.191995043319	662.966950106505	831.151261239953
Ccalc.v2_008177	1954.36889026809	1106.1468198973	1081.68802444245	1781.14438509493	1471.74774554435	3767.48126445263
Ccalc.v2_008178	0	0	0	0	0	0
Ccalc.v2_008179	0	0	0	0	0	0
Ccalc.v2_008180	42.4862802232194	15.8806280051518	7.94385330067895	8.72434733611853	24.3023075552238	11.1224621333814
Ccalc.v2_008181	3775.96815483862	6241.69759940947	7164.0317016623	7109.42472658543	6245.69304169252	6104.20944538394
Ccalc.v2_008182	4989.48253371433	2261.7679039645	2498.34186306353	1813.74589356148	2827.81650712584	2254.82641431277
Ccalc.v2_008183	539.044680332096	100.170115109419	100.6221418086	85.4067686588445	104.013876336358	65.7236398790717
Ccalc.v2_008184	711.645193738924	1321.75688473648	1715.87231294665	486.267569944712	859.329595152714	849.35165382185
Ccalc.v2_008185	499.213792622828	1342.52385982014	1350.45506111542	666.723806949689	664.911134710923	863.507514718881
Ccalc.v2_008186	0	0	0	0	0	0
Ccalc.v2_008187	151.357373295219	145.36882558562	157.553090463466	130.865210041778	129.288276193791	103.135557964082
Ccalc.v2_008188	228.363756199804	828.846623191961	1130.67511979664	461.931232638697	435.497351389611	440.853953650389
Ccalc.v2_008189	0	1.22158676962706	1.32397555011316	0.918352351170371	0	0
Ccalc.v2_008190	0	0	0	0	0	0
Ccalc.v2_008191	0	0	0	0	0	0
Ccalc.v2_008192	0	0	0	0	0	0
Ccalc.v2_008193	0	0	0	0	0	0
Ccalc.v2_008194	2.65539251395121	56.8037847876583	43.6911931537342	9.18352351170371	10.6930153242985	15.1669938182473
Ccalc.v2_008195	0	12.2158676962706	13.2397555011316	3.2142332290963	2.91627690662686	0
Ccalc.v2_008196	2.65539251395121	5.49714046332177	9.26782885079211	5.96929028260741	0	6.06679752729893
Ccalc.v2_008197	1585.26933082887	917.411663989922	1007.54539363611	1069.4213129379	976.952763719997	925.186622913086
Ccalc.v2_008198	0	0	0	0	0	0
Ccalc.v2_008199	0	0	2.64795110022632	0.918352351170371	0	2.02226584243298
Ccalc.v2_008200	0	0	0	0.459176175585186	0.972092302208952	0
Ccalc.v2_008201	0	0	1.32397555011316	0	0	0
Ccalc.v2_008202	0	5.49714046332177	3.97192665033948	1.37752852675556	0	0
Ccalc.v2_008203	0	0	0	0	0	0
Ccalc.v2_008204	0	0	1.32397555011316	0	0.972092302208952	0
Ccalc.v2_008205	6630.51510733617	921.076424298804	672.579579457484	2289.91158764332	3065.00702886483	2440.8748718166
Ccalc.v2_008206	398.308877092682	686.531764530408	689.791261608956	418.309495958104	573.534458303282	488.377200947564
Ccalc.v2_008207	2591.66309361638	2556.78110882944	2802.85623958956	1186.05206153653	1182.06423948609	1288.18334162981
Ccalc.v2_008208	475.315259997267	486.19153431157	512.378537893792	593.714795031645	853.49704133946	412.542231856327
Ccalc.v2_008209	2063.23998334009	740.281582393999	749.370161364048	1276.05059195123	1471.74774554435	1225.49310051438
Ccalc.v2_008210	374.410344467121	929.627531686193	879.119765275137	1294.87681515022	1117.9061475403	785.650279785211
Ccalc.v2_008211	0	0	0	0	0	0
Ccalc.v2_008212	0	0	0	0	0	1.01113292121649
Ccalc.v2_008213	0	0	0	0	0	0
Ccalc.v2_008214	69.0402053627315	55.5821980180312	97.9741907083737	97.8045253996445	97.2092302208952	51.5677789820409
Ccalc.v2_008215	0	1.22158676962706	3.97192665033948	1.37752852675556	0.972092302208952	1.01113292121649
Ccalc.v2_008216	2419.06258020955	2755.28895889384	2694.29024448028	3761.11205421826	3729.91816357575	3081.93314386786
Ccalc.v2_008217	1901.26103998907	1696.17322962717	1784.71904155254	1786.19532302637	1923.77066607152	1700.72557348613
Ccalc.v2_008218	1617.13404099629	1743.20432025782	1662.91329094213	2452.45995380048	1865.44512793898	2225.50355959749
Ccalc.v2_008219	29.2093176534633	130.098990965282	190.652479216295	257.597834503289	121.511537776119	52.5789119032574
Ccalc.v2_008220	82.3171679324875	128.266610810841	137.693457211768	207.088455188919	188.585906628537	176.948261212885
Ccalc.v2_008221	504.52457765073	723.17936761922	875.147838624798	560.654110389512	469.520581966924	435.798289044306
Ccalc.v2_008222	1741.93748915199	521.006757245941	451.475662588587	267.240534190578	245.939352458865	262.894559516287
Ccalc.v2_008223	14596.6926491898	5881.9402957543	4480.33326158293	7369.77761814223	7071.97149857013	8186.13213016869
Ccalc.v2_008224	1091.36632323395	743.94634270288	623.592484103298	397.187391881186	338.288121168715	212.337913455462
Ccalc.v2_008225	238.985326255609	415.950295058014	406.46049388474	359.075769307615	250.79981396991	344.796326134822
