	SRR3948522	SRR3948580	SRR3948532	SRR3948545	SRR3948559	SRR3948571	SRR3948576	SRR3948523	SRR3948530	SRR3948535	SRR3948538	SRR3948546	SRR3948551	SRR3948569
gene-LOC117218150	46.3099515366809	6.7445032297314	3.60057628786316	0	7.88796349319494	3.77079833043985	42.6285635621434	5.8377045207608	4.07870088929925	3.49814867268752	44.7603327628886	1.83223377099869	44.866642129861	0
gene-LOC117218151	212.960551784878	12.1401058135165	3.60057628786316	9.81895549122993	6.31037079455595	9.42699582609963	221.577346429964	5.8377045207608	14.2754531125474	12.2435203544063	200.592602381834	18.3223377099869	205.192854144364	2.04032498170634
gene-LOC117218152	13.3711831901684	0	0	0	0	0	15.729256073732	0	0	0	33.5702495721665	1.83223377099869	22.2275107799311	0
gene-LOC117218161	0.652252838544802	0	0	0	0	0	2.27960232952638	0	0	0	0	0	0	0
gene-LOC117218160	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117218157	9.45766615889963	0	0	1.63649258187165	0	0	8.66248885220025	0	0	1.74907433634376	14.5056633953806	0	11.7311862449637	0
gene-LOC117218158	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117218155	11.5774878841702	5.39560258378512	0	13.0919406549732	15.7759269863899	9.42699582609963	6.38288652267387	15.5672120553621	12.2361026678978	26.2361150451564	10.3611881395575	27.4835065649803	9.46727310997067	4.08064996341268
gene-LOC117218159	0.652252838544802	9.44230452162396	14.4023051514526	3.27298516374331	9.46555619183392	7.5415966608797	0.911840931810553	15.5672120553621	10.1967522232481	6.99629734537503	0.207223762791151	3.66446754199737	0	14.2822748719444
gene-LOC117218163	454.783291675363	4.04670193783884	5.40086443179474	0	3.15518539727797	0	318.460445434836	3.89180301384053	8.15740177859851	0	561.990844689601	1.83223377099869	477.89148176852	0
gene-LOC117218162	25.4378607032473	20.2335096891942	27.0043221589737	21.2744035643315	29.9742612741408	15.0831933217594	26.2154267895534	17.5131135622824	10.1967522232481	10.4944460180625	23.6235089581912	20.1545714809855	28.6076296149114	24.4838997804761
gene-LOC117218164	0.1630632096362	4.04670193783884	0	0	0	0	0	0	0	0	0	5.49670131299606	0	0
gene-LOC117218218	2.28288493490681	0	1.80028814393158	1.63649258187165	3.15518539727797	1.88539916521993	2.50756256247902	0	2.03935044464963	0	8.49617427443719	0	4.32201598498661	4.08064996341268
gene-LOC117218182	0.489189628908602	2.69780129189256	0	36.0028368011764	1.57759269863899	5.65619749565978	1.13980116476319	3.89180301384053	79.5346673413354	3.49814867268752	4.97337030698762	0	7.40917025997705	30.6048747255951
gene-LOC117218179	97.8379257817203	2.69780129189256	16.2025932953842	1.63649258187165	3.15518539727797	3.77079833043985	98.934741101445	0	4.07870088929925	5.24722300903127	110.864713093266	1.83223377099869	240.180602594256	6.12097494511902
gene-LOC117218181	0.326126419272401	2.69780129189256	0	3.27298516374331	3.15518539727797	0	1.36776139771583	1.94590150692027	0	0	0.207223762791151	0	2.88134398999107	2.04032498170634
gene-LOC117218209	24.4594814454301	0	1.80028814393158	3.27298516374331	7.88796349319494	0	15.729256073732	11.6754090415216	4.07870088929925	0	28.3896555023877	7.32893508399474	39.5155747198776	0
gene-LOC117218204	33.2648947657849	120.052157489219	75.6121020451263	94.916569748556	91.5003765210613	79.1867649392369	34.1940349428957	171.239332608983	75.4559664520362	103.195385844282	29.6329980791346	135.585299053903	34.5761278798929	91.8146241767853
gene-LOC117218173	12.7189303516236	51.2582245459586	27.0043221589737	45.8217922924063	59.9485225482815	35.8225841391786	20.2884607327848	23.3508180830432	44.8657097822918	52.4722300903127	9.53229308839295	54.9670131299606	10.9079451049662	38.7661746524205
gene-LOC117218226	24.7856078647025	12.1401058135165	10.8017288635895	13.0919406549732	14.1983342877509	7.5415966608797	24.1637846929797	19.4590150692027	6.11805133394888	12.2435203544063	25.0740752977293	7.32893508399474	20.992649069935	6.12097494511902
gene-LOC117218237	1.4675688867258	2.69780129189256	3.60057628786316	1.63649258187165	0	0	4.33124442610013	0	0	1.74907433634376	1.45056633953806	3.66446754199737	2.67553370499171	0
gene-LOC117218174	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117218229	145.941572624399	4.04670193783884	0	1.63649258187165	0	5.65619749565978	130.621213481862	1.94590150692027	0	3.49814867268752	139.876039884027	0	134.805736674582	0
gene-LOC117218236	124.90641858133	59.3516284216363	64.8103731815368	70.3691810204811	69.4140787401154	58.4473741218177	104.861707158214	101.186878359854	34.6689575590437	83.9555681445004	123.919810149108	82.4505196949409	112.98984646465	46.9274745792458
gene-LOC117218230	21.5243436719785	849.807406946156	772.323613746647	764.242035734063	754.089309949436	889.908405983805	23.4799039941217	805.60322386499	779.031869856157	846.551978790379	29.0113267907611	923.445820583338	22.8449416349292	799.807392828885
gene-LOC117218233	146.593825462944	22.9313109810868	16.2025932953842	13.0919406549732	15.7759269863899	28.2809874782989	151.365594680552	15.5672120553621	8.15740177859851	10.4944460180625	138.839921070071	1.83223377099869	132.953444109588	18.3629248353571
gene-LOC117218234	93.2721559119067	111.958753613541	97.2155597723053	86.7341068391977	96.2331546169782	160.258929043694	85.9410078231446	155.672120553621	128.479078012926	132.929649562126	84.3400714559985	119.095195114915	80.2660111497513	122.41949890238
gene-LOC117218232	33.4279579754211	439.741610578487	376.2602220817	386.21224932171	418.062065139332	427.985610504923	68.6160301187441	572.095043034558	407.870088929925	606.928794711284	36.6786060140337	560.663533925598	51.2467609648412	361.137521762022
gene-LOC117218228	678.832141715503	269.780129189256	289.846391172984	322.389038628716	375.467062276079	401.590022191844	690.947466079447	437.82783905706	324.256720699291	414.530617713471	784.549165927298	338.963247634757	742.3576979927	399.903696414443
gene-LOC117218231	128.819935612598	387.134485386582	538.286155035542	664.415988239892	583.709298496425	422.329413009263	137.232060237488	646.039300297528	575.096825391195	500.235260194315	173.860736981776	511.193222108633	145.096250924551	440.71019604857
gene-LOC117218235	31.6342626694229	94.4230452162396	158.425356665979	88.3705994210693	99.3883400142562	103.696954087096	28.9509495849851	103.132779866774	91.7707700092332	106.693534516969	32.5341307582107	100.772857404928	33.7528867398954	148.943723664563
gene-LOC117218227	106.480275892439	315.642751151429	253.840628294353	304.387620228128	317.096132426436	279.039076452549	88.220610152671	472.854066181625	265.115557804451	395.290800013689	97.395168511841	395.762494535716	103.110952784681	263.201922640118
gene-LOC117218238	0.815316048181002	0	0	0	0	3.77079833043985	2.50756256247902	0	0	0	2.27946139070266	0	1.6464822799949	0
gene-LOC117218199	4.72883307944981	0	0	0	0	0	0.227960232952638	0	0	0	0.828895051164604	0	2.05810284999362	0
gene-LOC117218184	565.177084599071	0	0	0	0	0	488.746739450457	0	0	0	495.264793070851	0	504.646818818437	0
gene-LOC117218186	0	164.565878805446	216.034577271789	168.55873593278	143.560935576148	165.915126539354	0	241.291786858113	128.479078012926	176.65650797072	0	197.881247267858	0	146.903398682857
gene-LOC117218185	245.89932013139	5.39560258378512	7.20115257572632	9.81895549122993	7.88796349319494	7.5415966608797	276.287802338598	0	0	10.4944460180625	201.007049907416	9.16116885499343	214.042696399337	6.12097494511902
gene-LOC117218183	49.0820261004963	410.065796367669	556.289036474858	1022.80786366978	397.553360057025	542.994959583339	36.9295577383274	340.532763711047	585.293577614443	325.327826559939	49.3192555442939	293.15740335979	57.0094489448234	485.597345646109
gene-LOC117218213	202.198379948889	0	7.20115257572632	0	6.31037079455595	0	196.273760572222	3.89180301384053	2.03935044464963	6.99629734537503	230.640047986551	3.66446754199737	209.103249559352	2.04032498170634
gene-LOC117218214	37.9937278452347	4.04670193783884	3.60057628786316	9.81895549122993	14.1983342877509	11.3123949913196	37.6134384371853	0	2.03935044464963	6.99629734537503	33.3630258093753	1.83223377099869	34.7819381648923	8.16129992682536
gene-LOC117218175	312.102983243688	393.878988616314	394.263103521016	371.483816084866	470.122624194418	443.068803826683	313.67328054283	795.873716330389	619.962535173487	879.78439118091	363.884927461261	797.021690384428	375.809580408836	438.669871066863
gene-LOC117218216	1098.23071689981	12.1401058135165	7.20115257572632	8.18246290935827	3.15518539727797	11.3123949913196	1047.47727041737	0	4.07870088929925	1.74907433634376	1334.31380861222	5.49670131299606	981.30343887696	4.08064996341268
gene-LOC117218224	1218.73442882096	0	1.80028814393158	0	0	0	1140.713005695	0	2.03935044464963	1.74907433634376	1580.91008633369	0	1353.82005472581	0
gene-LOC117218225	1.4675688867258	0	0	1.63649258187165	3.15518539727797	5.65619749565978	1.36776139771583	0	0	0	1.45056633953806	0	2.26391313499299	2.04032498170634
gene-LOC117218206	0.326126419272401	6.7445032297314	5.40086443179474	0	4.73277809591696	7.5415966608797	1.13980116476319	0	0	0	0.207223762791151	5.49670131299606	0.617430854998087	0
gene-Trnah-gug-3	0	0	0	0	0	0	0	0	0	0	0	0	0.205810284999362	0
gene-LOC117218246	63.9207781773906	5.39560258378512	1.80028814393158	1.63649258187165	6.31037079455595	7.5415966608797	77.506479203897	3.89180301384053	10.1967522232481	8.74537168171879	87.4484278978657	3.66446754199737	64.0069986348017	0
gene-LOC117218245	0.489189628908602	393.878988616314	394.263103521016	400.940682558555	544.269481030451	527.911766261579	2.05164209657374	486.475376730066	434.38164471037	568.449159311721	0	527.683326047622	0.617430854998087	508.040920444879
gene-Trnap-cgg-2	0	0	0	0	0	0	0.683880698857915	0	0	0	0	0	0	0
gene-LOC117218176	7.99009727217382	21.5824103351405	18.0028814393158	3.27298516374331	26.8190758768628	1.88539916521993	6.61084675562651	19.4590150692027	8.15740177859851	26.2361150451564	4.97337030698762	21.9868052519842	5.96849826498151	12.241949890238
gene-LOC117218250	209.86235080179	52.6071251919049	84.6135427647842	137.465376877219	93.0779692197003	67.8743699479173	133.584696510246	73.9442572629701	79.5346673413354	96.1990884989067	127.85706164214	80.6182859239422	150.447318334534	63.2500744328966
gene-LOC117218247	471.252675848619	148.379071054091	165.626509241705	162.012765605294	129.362601288397	148.946534052374	510.63092181391	190.698347678186	177.423488684518	173.158359298032	521.582210945327	164.901039389882	557.540062063273	167.30664849992
gene-LOC117218257	8.80541332035483	217.173003997351	234.037458711105	196.379109824599	274.501129563184	305.434664765628	6.38288652267387	276.318013982678	203.935044464963	285.099116824033	6.42393664652568	263.841663023811	6.99754968997832	222.395423005991
gene-LOC117218255	99.7946842973547	8.09340387567768	0	3.27298516374331	0	1.88539916521993	93.4636955105817	0	0	0	111.279160618848	1.83223377099869	92.2030076797144	0
gene-LOC117218252	62.1270828713924	18.8846090432479	5.40086443179474	18.0014184005882	14.1983342877509	15.0831933217594	63.3729447608334	13.6213105484419	42.8263593376422	6.99629734537503	63.8249189396745	12.8256363969908	71.2103586097794	12.241949890238
gene-LOC117218251	69.3018640953852	126.79666071895	142.222763370595	153.830302695936	137.250564781592	118.780147408855	67.9321494198862	120.645893429056	101.967522232481	127.682426553094	70.2488555862002	117.262961343916	86.6461299847316	157.105023591388
gene-LOC117218258	1.1414424674534	133.541163948682	156.625068522047	116.190973312887	124.62982319248	197.966912348092	0.455920465905277	182.914741650505	95.8494708985325	141.675021243844	0	144.746467908896	0.205810284999362	167.30664849992
